,TEAM_ID,TEAM_NAME,SEASON,SC_REMAINING,PPP,SCALED_PPP,TOTAL_PTS,TOTAL_POSS
0,1610612737,Atlanta Hawks,2015-16,24-22,0.6795873962446611,1.053339098544587,8433.0,12409.0
1,1610612738,Boston Celtics,2015-16,24-22,0.6747909764947152,1.0459047987274217,8555.0,12678.0
2,1610612739,Cleveland Cavaliers,2015-16,24-22,0.705877490286848,1.0940879177723641,8539.0,12097.0
3,1610612740,New Orleans Pelicans,2015-16,24-22,0.6725225584923741,1.0423888221408752,8422.0,12523.0
4,1610612741,Chicago Bulls,2015-16,24-22,0.6643808308747309,1.029769400302339,8332.0,12541.0
5,1610612742,Dallas Mavericks,2015-16,24-22,0.6763803680981595,1.0483683057436755,8379.0,12388.0
6,1610612743,Denver Nuggets,2015-16,24-22,0.6666932716098651,1.0333536107406784,8353.0,12529.0
7,1610612744,Golden State Warriors,2015-16,24-22,0.7528170702469432,1.1668427909710837,9420.0,12513.0
8,1610612745,Houston Rockets,2015-16,24-22,0.6975481191598115,1.0811776543936165,8734.0,12521.0
9,1610612746,LA Clippers,2015-16,24-22,0.7049477237177904,1.0926468088213743,8563.0,12147.0
10,1610612747,Los Angeles Lakers,2015-16,24-22,0.6373003194888179,0.9877954590418178,7979.0,12520.0
11,1610612748,Miami Heat,2015-16,24-22,0.6876519406488389,1.0658388888288246,8203.0,11929.0
12,1610612749,Milwaukee Bucks,2015-16,24-22,0.6780227120908484,1.0509138872984816,8120.0,11976.0
13,1610612750,Minnesota Timberwolves,2015-16,24-22,0.6859875735775016,1.0632591721945,8391.0,12232.0
14,1610612751,Brooklyn Nets,2015-16,24-22,0.6612692181877657,1.0249464984639303,8086.0,12228.0
15,1610612752,New York Knicks,2015-16,24-22,0.6605752683766287,1.0238708980738442,8061.0,12203.0
16,1610612753,Orlando Magic,2015-16,24-22,0.6758812464218533,1.0475946828373508,8264.0,12227.0
17,1610612754,Indiana Pacers,2015-16,24-22,0.6680229775011968,1.0354146130674498,8373.0,12534.0
18,1610612755,Philadelphia 76ers,2015-16,24-22,0.6294632300780326,0.9756482168463518,7986.0,12687.0
19,1610612756,Phoenix Suns,2015-16,24-22,0.6502556036177742,1.0078757421388735,8268.0,12715.0
20,1610612757,Portland Trail Blazers,2015-16,24-22,0.6916398713826366,1.0720200560891493,8604.0,12440.0
21,1610612758,Sacramento Kings,2015-16,24-22,0.6877338215394412,1.0659658016349944,8640.0,12563.0
22,1610612759,San Antonio Spurs,2015-16,24-22,0.7165892781764458,1.110690852231978,8488.0,11845.0
23,1610612760,Oklahoma City Thunder,2015-16,24-22,0.7284527936789487,1.129078928282284,9035.0,12403.0
24,1610612761,Toronto Raptors,2015-16,24-22,0.707960834397616,1.097317035645534,8315.0,11745.0
25,1610612762,Utah Jazz,2015-16,24-22,0.6726585468290635,1.0425995997873891,8008.0,11905.0
26,1610612763,Memphis Grizzlies,2015-16,24-22,0.6663932409154294,1.0328885725970063,8124.0,12191.0
27,1610612764,Washington Wizards,2015-16,24-22,0.6817927618438923,1.0567573458886255,8534.0,12517.0
28,1610612765,Detroit Pistons,2015-16,24-22,0.6716489874638379,1.041034814510955,8358.0,12444.0
29,1610612766,Charlotte Hornets,2015-16,24-22,0.6827186342406184,1.0581924189949308,8478.0,12418.0
30,0,Overall,2015-16,24-22,0.6812521555227694,1.0559194230870763,8401.5,12335.6
31,1610612737,Atlanta Hawks,2015-16,22-18,1.00479302832244,1.5573976040838902,6918.0,6885.0
32,1610612738,Boston Celtics,2015-16,22-18,0.9586764918364398,1.4859184223942494,6635.0,6921.0
33,1610612739,Cleveland Cavaliers,2015-16,22-18,1.0242343146000594,1.5875309865971268,6889.0,6726.0
34,1610612740,New Orleans Pelicans,2015-16,22-18,0.9694291509707331,1.5025847059981852,6691.0,6902.0
35,1610612741,Chicago Bulls,2015-16,22-18,0.9523463605985762,1.4761069179893624,6555.0,6883.0
