,TEAM_ID,TEAM_NAME,SEASON,SC_REMAINING,PPP,SCALED_PPP,TOTAL_PTS,TOTAL_POSS
0,1610612737,Atlanta Hawks,2024-25,24-22,0.6646459747817652,1.1396487016426466,8223.0,12372.0
1,1610612738,Boston Celtics,2024-25,24-22,0.6921689850592478,1.186841589462857,8061.0,11646.0
2,1610612739,Cleveland Cavaliers,2024-25,24-22,0.7106598984771574,1.218547409205204,8680.0,12214.0
3,1610612740,New Orleans Pelicans,2024-25,24-22,0.6438866396761134,1.1040532866431216,7952.0,12350.0
4,1610612741,Chicago Bulls,2024-25,24-22,0.6728390070348508,1.153697050574288,8321.0,12367.0
5,1610612742,Dallas Mavericks,2024-25,24-22,0.6750285062713797,1.1574513198497125,8288.0,12278.0
6,1610612743,Denver Nuggets,2024-25,24-22,0.7022254475084664,1.204085106776165,8709.0,12402.0
7,1610612744,Golden State Warriors,2024-25,24-22,0.6488574989613627,1.1125766713402798,7809.0,12035.0
8,1610612745,Houston Rockets,2024-25,24-22,0.6394996813256851,1.0965310995270896,8027.0,12552.0
9,1610612746,LA Clippers,2024-25,24-22,0.6657305761211811,1.1415084353281941,7823.0,11751.0
10,1610612747,Los Angeles Lakers,2024-25,24-22,0.6737999829482479,1.1553448074156238,7903.0,11729.0
11,1610612748,Miami Heat,2024-25,24-22,0.6559093640030899,1.1246682947667248,7642.0,11651.0
12,1610612749,Milwaukee Bucks,2024-25,24-22,0.6802784616690721,1.1664532623569648,8013.0,11779.0
13,1610612750,Minnesota Timberwolves,2024-25,24-22,0.6665326471534255,1.142883722692001,8289.0,12436.0
14,1610612751,Brooklyn Nets,2024-25,24-22,0.6273062730627307,1.0756234247306875,7480.0,11924.0
15,1610612752,New York Knicks,2024-25,24-22,0.6852657623069704,1.1750048385529217,8032.0,11721.0
16,1610612753,Orlando Magic,2024-25,24-22,0.6172522373218429,1.0583840684220396,7449.0,12068.0
17,1610612754,Indiana Pacers,2024-25,24-22,0.6858871984533916,1.176070396645943,8160.0,11897.0
18,1610612755,Philadelphia 76ers,2024-25,24-22,0.6463862801143324,1.1083393458206034,7915.0,12245.0
19,1610612756,Phoenix Suns,2024-25,24-22,0.6756778897353978,1.1585647983777054,8248.0,12207.0
20,1610612757,Portland Trail Blazers,2024-25,24-22,0.6415321609250783,1.1000161318968773,7989.0,12453.0
21,1610612758,Sacramento Kings,2024-25,24-22,0.6776749228588108,1.1619890517284948,8126.0,11991.0
22,1610612759,San Antonio Spurs,2024-25,24-22,0.6698128967591046,1.1485082692115274,8019.0,11972.0
23,1610612760,Oklahoma City Thunder,2024-25,24-22,0.69764539479158,1.196231826488162,8385.0,12019.0
24,1610612761,Toronto Raptors,2024-25,24-22,0.6337058632977001,1.086596611929666,7825.0,12348.0
25,1610612762,Utah Jazz,2024-25,24-22,0.6395012067578439,1.096533715140281,7949.0,12430.0
26,1610612763,Memphis Grizzlies,2024-25,24-22,0.6792632581771991,1.1647125230983,8556.0,12596.0
