,TEAM_ID,TEAM_NAME,SEASON,SC_REMAINING,PPP,SCALED_PPP,TOTAL_PTS,TOTAL_POSS
0,1610612737,Atlanta Hawks,2019-20,24-22,0.6208841336982666,1.067154193793742,7486.0,12057.0
1,1610612738,Boston Celtics,2019-20,24-22,0.6596001934547799,1.1336980194351474,8183.0,12406.0
2,1610612739,Cleveland Cavaliers,2019-20,24-22,0.6226567405148444,1.0702008891360613,6942.0,11149.0
3,1610612740,New Orleans Pelicans,2019-20,24-22,0.6456074178846456,1.1096477203180817,8216.0,12726.0
4,1610612741,Chicago Bulls,2019-20,24-22,0.6170798898071626,1.0606155908527644,6944.0,11253.0
5,1610612742,Dallas Mavericks,2019-20,24-22,0.6682601880877743,1.148582518956474,8527.0,12760.0
6,1610612743,Denver Nuggets,2019-20,24-22,0.6457869634340223,1.1099563170039932,8124.0,12580.0
7,1610612744,Golden State Warriors,2019-20,24-22,0.6017236876469052,1.0342218812270212,6912.0,11487.0
8,1610612745,Houston Rockets,2019-20,24-22,0.6531382364266461,1.1225914309938985,8481.0,12985.0
9,1610612746,LA Clippers,2019-20,24-22,0.65475910693302,1.125377327209623,8358.0,12765.0
10,1610612747,Los Angeles Lakers,2019-20,24-22,0.6523570387169934,1.1212487353655332,8054.0,12346.0
11,1610612748,Miami Heat,2019-20,24-22,0.6536371746006001,1.1234489886860355,8060.0,12331.0
12,1610612749,Milwaukee Bucks,2019-20,24-22,0.6621726328839299,1.1381194394330238,8546.0,12906.0
13,1610612750,Minnesota Timberwolves,2019-20,24-22,0.6212393931601954,1.0677648014805967,7248.0,11667.0
14,1610612751,Brooklyn Nets,2019-20,24-22,0.6278089887640449,1.0790563953862384,8046.0,12816.0
15,1610612752,New York Knicks,2019-20,24-22,0.599553533098652,1.0304918945811161,6983.0,11647.0
16,1610612753,Orlando Magic,2019-20,24-22,0.6230408147028403,1.0708610225783615,7831.0,12569.0
17,1610612754,Indiana Pacers,2019-20,24-22,0.6467778497409327,1.1116594181473478,7989.0,12352.0
18,1610612755,Philadelphia 76ers,2019-20,24-22,0.6468234917586814,1.1117378660702535,8084.0,12498.0
19,1610612756,Phoenix Suns,2019-20,24-22,0.6510553564317005,1.119011448834368,8174.0,12555.0
20,1610612757,Portland Trail Blazers,2019-20,24-22,0.658636113944911,1.1320409928882147,8393.0,12743.0
21,1610612758,Sacramento Kings,2019-20,24-22,0.641543513957307,1.102662822679609,7814.0,12180.0
22,1610612759,San Antonio Spurs,2019-20,24-22,0.6618269310545093,1.1375252590746519,7977.0,12053.0
23,1610612760,Oklahoma City Thunder,2019-20,24-22,0.6435765168263325,1.1061570777586567,7860.0,12213.0
24,1610612761,Toronto Raptors,2019-20,24-22,0.6460991762235503,1.1104929375578416,8000.0,12382.0
25,1610612762,Utah Jazz,2019-20,24-22,0.6584223500410846,1.131673582877121,8013.0,12170.0
26,1610612763,Memphis Grizzlies,2019-20,24-22,0.638646202282566,1.0976830234922617,8114.0,12705.0
27,1610612764,Washington Wizards,2019-20,24-22,0.640357698289269,1.1006246836863067,8235.0,12860.0
28,1610612765,Detroit Pistons,2019-20,24-22,0.6319274376417233,1.0861350430005057,6967.0,11025.0
29,1610612766,Charlotte Hornets,2019-20,24-22,0.6053333333333333,1.040426015498317,6583.0,10875.0
30,0,Overall,2019-20,24-22,0.6400110701780408,1.100028911266772,7838.133333333333,12235.366666666667
31,1610612737,Atlanta Hawks,2019-20,22-18,0.67994116981559,1.1686593867034674,6010.0,8839.0
32,1610612738,Boston Celtics,2019-20,22-18,0.7249312052834342,1.2459867049946631,6586.0,9085.0
33,1610612739,Cleveland Cavaliers,2019-20,22-18,0.6742156168907761,1.1588185041879022,5716.0,8478.0
34,1610612740,New Orleans Pelicans,2019-20,22-18,0.715888449620686,1.2304443290420453,6700.0,9359.0
35,1610612741,Chicago Bulls,2019-20,22-18,0.6910843373493976,1.1878118779984501,5736.0,8300.0
36,1610612742,Dallas Mavericks,2019-20,22-18,0.7516261925411969,1.291869126624133,6933.0,9224.0
37,1610612743,Denver Nuggets,2019-20,22-18,0.6887191660646094,1.1837467033247664,6673.0,9689.0
38,1610612744,Golden State Warriors,2019-20,22-18,0.6439704675963905,1.1068341867289109,5495.0,8533.0
39,1610612745,Houston Rockets,2019-20,22-18,0.7232209339431975,1.2430471497150208,6799.0,9401.0
40,1610612746,LA Clippers,2019-20,22-18,0.7065286963942821,1.2143571086311504,6623.0,9374.0
41,1610612747,Los Angeles Lakers,2019-20,22-18,0.7221663874930206,1.2412346317172531,6467.0,8955.0
42,1610612748,Miami Heat,2019-20,22-18,0.6967018754041819,1.1974671082879593,6464.0,9278.0
43,1610612749,Milwaukee Bucks,2019-20,22-18,0.7384680046233056,1.2692532879238194,7028.0,9517.0
44,1610612750,Minnesota Timberwolves,2019-20,22-18,0.6775690095105544,1.1645821995432943,5842.0,8622.0
45,1610612751,Brooklyn Nets,2019-20,22-18,0.6935432400808424,1.1920381550436734,6520.0,9401.0
46,1610612752,New York Knicks,2019-20,22-18,0.6619390839339688,1.1377180235683237,5694.0,8602.0
47,1610612753,Orlando Magic,2019-20,22-18,0.6795980116706289,1.1680695783420452,6289.0,9254.0
48,1610612754,Indiana Pacers,2019-20,22-18,0.7295873573309921,1.253989538236505,6648.0,9112.0
49,1610612755,Philadelphia 76ers,2019-20,22-18,0.7249066549527784,1.2459445087346905,6601.0,9106.0
50,1610612756,Phoenix Suns,2019-20,22-18,0.6957911561001598,1.1959017954189266,6530.0,9385.0
51,1610612757,Portland Trail Blazers,2019-20,22-18,0.7332328560663149,1.260255295489307,6811.0,9289.0
52,1610612758,Sacramento Kings,2019-20,22-18,0.7261597214422105,1.2480982361158925,6465.0,8903.0
53,1610612759,San Antonio Spurs,2019-20,22-18,0.7367581729126325,1.2663144882642792,6468.0,8779.0
54,1610612760,Oklahoma City Thunder,2019-20,22-18,0.6843602933129036,1.176254823463883,6253.0,9137.0
55,1610612761,Toronto Raptors,2019-20,22-18,0.7149185956362831,1.228777377527826,6455.0,9029.0
56,1610612762,Utah Jazz,2019-20,22-18,0.7197790055248618,1.2371312820885019,6514.0,9050.0
57,1610612763,Memphis Grizzlies,2019-20,22-18,0.7063635397854031,1.2140732431589438,6649.0,9413.0
58,1610612764,Washington Wizards,2019-20,22-18,0.7032162190850229,1.2086637370976134,6625.0,9421.0
59,1610612765,Detroit Pistons,2019-20,22-18,0.692617941823515,1.1904477843734882,5667.0,8182.0
60,1610612766,Charlotte Hornets,2019-20,22-18,0.665711080643151,1.1442012011673444,5341.0,8023.0
61,0,Overall,2019-20,22-18,0.7034504814277432,1.209066379117136,6353.4,9024.666666666666
62,1610612737,Atlanta Hawks,2019-20,18-15,0.6686698717948718,1.1492866691552461,5007.0,7488.0
63,1610612738,Boston Celtics,2019-20,18-15,0.7085433630606178,1.2178198480786389,5482.0,7737.0
64,1610612739,Cleveland Cavaliers,2019-20,18-15,0.6707267559886317,1.152821970630007,4956.0,7389.0
65,1610612740,New Orleans Pelicans,2019-20,18-15,0.700104085349987,1.2033147091763998,5381.0,7686.0
66,1610612741,Chicago Bulls,2019-20,18-15,0.6757259333428695,1.1614143839154236,4724.0,6991.0
67,1610612742,Dallas Mavericks,2019-20,18-15,0.7489843653822479,1.2873284453940328,6084.0,8123.0
68,1610612743,Denver Nuggets,2019-20,18-15,0.6799436023968981,1.1686635677401598,5787.0,8511.0
69,1610612744,Golden State Warriors,2019-20,18-15,0.625,1.0742284025657183,4590.0,7344.0
70,1610612745,Houston Rockets,2019-20,18-15,0.7179955630953935,1.2340659628691808,5502.0,7663.0
71,1610612746,LA Clippers,2019-20,18-15,0.708132759057512,1.2171141161068895,5590.0,7894.0
72,1610612747,Los Angeles Lakers,2019-20,18-15,0.7012899758129535,1.2053529767246405,5219.0,7442.0
73,1610612748,Miami Heat,2019-20,18-15,0.6930911768315131,1.1912611643521762,5648.0,8149.0
74,1610612749,Milwaukee Bucks,2019-20,18-15,0.7280475206611571,1.2513429201788266,5638.0,7744.0
75,1610612750,Minnesota Timberwolves,2019-20,18-15,0.665263443780554,1.143431818396405,4899.0,7364.0
76,1610612751,Brooklyn Nets,2019-20,18-15,0.6787571180985392,1.1666242795281672,5483.0,8078.0
77,1610612752,New York Knicks,2019-20,18-15,0.6616895345708905,1.1372891067464663,4919.0,7434.0
78,1610612753,Orlando Magic,2019-20,18-15,0.6735450389225256,1.1576659379484948,5451.0,8093.0
79,1610612754,Indiana Pacers,2019-20,18-15,0.7318061004936084,1.2578030373137545,5782.0,7901.0
80,1610612755,Philadelphia 76ers,2019-20,18-15,0.7067430025445293,1.2147254506366545,5555.0,7860.0
81,1610612756,Phoenix Suns,2019-20,18-15,0.6789552611847038,1.1669648410176552,5433.0,8002.0
82,1610612757,Portland Trail Blazers,2019-20,18-15,0.7161219243481455,1.2308456173356745,5850.0,8169.0
83,1610612758,Sacramento Kings,2019-20,18-15,0.7146614069690993,1.228335330534055,5435.0,7605.0
84,1610612759,San Antonio Spurs,2019-20,18-15,0.7316849816849816,1.2575948624908555,5593.0,7644.0
85,1610612760,Oklahoma City Thunder,2019-20,18-15,0.6757897429338791,1.1615240576354533,5284.0,7819.0
86,1610612761,Toronto Raptors,2019-20,18-15,0.6947846429062887,1.194171835322265,5049.0,7267.0
87,1610612762,Utah Jazz,2019-20,18-15,0.7134100575431573,1.226184554382245,5703.0,7994.0
88,1610612763,Memphis Grizzlies,2019-20,18-15,0.689245545305194,1.1846514257739778,5454.0,7913.0
89,1610612764,Washington Wizards,2019-20,18-15,0.6853047520661157,1.1778781265322866,5307.0,7744.0
90,1610612765,Detroit Pistons,2019-20,18-15,0.6861626248216833,1.1793526085799955,4810.0,7010.0
91,1610612766,Charlotte Hornets,2019-20,18-15,0.6537244751222319,1.1235990378058685,4546.0,6954.0
92,0,Overall,2019-20,18-15,0.6927968208690262,1.190755235495587,5338.7,7700.4
93,1610612737,Atlanta Hawks,2019-20,15-7,0.6447459986082116,1.1081671426328608,3706.0,5748.0
94,1610612738,Boston Celtics,2019-20,15-7,0.698037323037323,1.1997624295322142,4339.0,6216.0
95,1610612739,Cleveland Cavaliers,2019-20,15-7,0.6504065040650406,1.1178962238082273,3840.0,5904.0
96,1610612740,New Orleans Pelicans,2019-20,15-7,0.6767907303370787,1.1632445201940576,3855.0,5696.0
97,1610612741,Chicago Bulls,2019-20,15-7,0.6570489408327246,1.1293130145891759,3598.0,5476.0
98,1610612742,Dallas Mavericks,2019-20,15-7,0.7428751377735789,1.2768281160900794,4718.0,6351.0
99,1610612743,Denver Nuggets,2019-20,15-7,0.6756290438533429,1.1612478536089283,4699.0,6955.0
100,1610612744,Golden State Warriors,2019-20,15-7,0.6259395210627513,1.0758432189023843,3581.0,5721.0
101,1610612745,Houston Rockets,2019-20,15-7,0.7041742286751361,1.2103103308762213,3880.0,5510.0
102,1610612746,LA Clippers,2019-20,15-7,0.6962561409452821,1.1967009953027552,4110.0,5903.0
103,1610612747,Los Angeles Lakers,2019-20,15-7,0.7085452695829094,1.217823124943272,4179.0,5898.0
104,1610612748,Miami Heat,2019-20,15-7,0.6843783209351754,1.1762858087180832,4508.0,6587.0
105,1610612749,Milwaukee Bucks,2019-20,15-7,0.7276422764227642,1.2506464003854543,4117.0,5658.0
106,1610612750,Minnesota Timberwolves,2019-20,15-7,0.6447298020331729,1.1081393045193715,3615.0,5607.0
107,1610612751,Brooklyn Nets,2019-20,15-7,0.6721740552920007,1.1553095386599148,4109.0,6113.0
108,1610612752,New York Knicks,2019-20,15-7,0.6682067077344285,1.1484905987732048,3905.0,5844.0
109,1610612753,Orlando Magic,2019-20,15-7,0.6621011673151751,1.1379966068830047,4254.0,6425.0
110,1610612754,Indiana Pacers,2019-20,15-7,0.7245849802371541,1.2453916253492332,4583.0,6325.0
111,1610612755,Philadelphia 76ers,2019-20,15-7,0.7065655001548466,1.214420365663022,4563.0,6458.0
112,1610612756,Phoenix Suns,2019-20,15-7,0.6700886607559496,1.1517252345940245,4308.0,6429.0
113,1610612757,Portland Trail Blazers,2019-20,15-7,0.695349572919962,1.1951428175081045,4396.0,6322.0
114,1610612758,Sacramento Kings,2019-20,15-7,0.6969998342449859,1.1979792296472986,4205.0,6033.0
115,1610612759,San Antonio Spurs,2019-20,15-7,0.7131330472103005,1.2257084385944705,4154.0,5825.0
116,1610612760,Oklahoma City Thunder,2019-20,15-7,0.6633399866932801,1.1401258468215794,3988.0,6012.0
117,1610612761,Toronto Raptors,2019-20,15-7,0.6915855354659249,1.188673320001788,3978.0,5752.0
118,1610612762,Utah Jazz,2019-20,15-7,0.7174825174825175,1.2331841577985196,4617.0,6435.0
119,1610612763,Memphis Grizzlies,2019-20,15-7,0.6797671033478894,1.168360207273806,4203.0,6183.0
120,1610612764,Washington Wizards,2019-20,15-7,0.6701013513513514,1.1517470467508664,3967.0,5920.0
121,1610612765,Detroit Pistons,2019-20,15-7,0.6878260869565217,1.1822117098149332,3955.0,5750.0
122,1610612766,Charlotte Hornets,2019-20,15-7,0.6573354069466044,1.1298053826466197,3804.0,5787.0
