,TEAM_ID,TEAM_NAME,SEASON,SC_REMAINING,PPP,SCALED_PPP,TOTAL_PTS,TOTAL_POSS
0,1610612737,Atlanta Hawks,2014-15,24-22,0.7027840481565086,1.097603978572721,8406.0,11961.0
1,1610612738,Boston Celtics,2014-15,24-22,0.6582308607695359,1.0280210734650812,8297.0,12605.0
2,1610612739,Cleveland Cavaliers,2014-15,24-22,0.7079383886255924,1.1056539970963697,8365.0,11816.0
3,1610612740,New Orleans Pelicans,2014-15,24-22,0.6878642006587281,1.0743022488077687,8145.0,11841.0
4,1610612741,Chicago Bulls,2014-15,24-22,0.6833291884274227,1.0672194934706012,8243.0,12063.0
5,1610612742,Dallas Mavericks,2014-15,24-22,0.6885075818036712,1.0753070776826992,8627.0,12530.0
6,1610612743,Denver Nuggets,2014-15,24-22,0.6523887973640856,1.0188969733183626,8316.0,12747.0
7,1610612744,Golden State Warriors,2014-15,24-22,0.7303826199740596,1.1407072651503396,9010.0,12336.0
8,1610612745,Houston Rockets,2014-15,24-22,0.6835000406603237,1.0674863294795742,8405.0,12297.0
9,1610612746,Los Angeles Clippers,2014-15,24-22,0.727061170212766,1.135519844516379,8748.0,12032.0
10,1610612747,Los Angeles Lakers,2014-15,24-22,0.656260162601626,1.0249432486975187,8072.0,12300.0
11,1610612748,Miami Heat,2014-15,24-22,0.6693745632424878,1.0454252422170998,7663.0,11448.0
12,1610612749,Milwaukee Bucks,2014-15,24-22,0.6661899554134769,1.0404515405053363,7919.0,11887.0
13,1610612750,Minnesota Timberwolves,2014-15,24-22,0.6452744026747126,1.0077857536817247,7913.0,12263.0
14,1610612751,Brooklyn Nets,2014-15,24-22,0.6639127561136814,1.0368950240789674,8036.0,12104.0
15,1610612752,New York Knicks,2014-15,24-22,0.6209341117597998,0.9697712309874417,7445.0,11990.0
16,1610612753,Orlando Magic,2014-15,24-22,0.6458762461893384,1.008725709330781,7839.0,12137.0
17,1610612754,Indiana Pacers,2014-15,24-22,0.6502491219472352,1.01555524088071,7961.0,12243.0
18,1610612755,Philadelphia 76ers,2014-15,24-22,0.5941389632897431,0.9279227262521274,7542.0,12694.0
19,1610612756,Phoenix Suns,2014-15,24-22,0.6671966926379392,1.042023856760729,8392.0,12578.0
20,1610612757,Portland Trail Blazers,2014-15,24-22,0.6867410968951185,1.0725481919783322,8427.0,12271.0
21,1610612758,Sacramento Kings,2014-15,24-22,0.6801735428945646,1.062291024902033,8309.0,12216.0
22,1610612759,San Antonio Spurs,2014-15,24-22,0.6963536093505638,1.087560957198107,8460.0,12149.0
23,1610612760,Oklahoma City Thunder,2014-15,24-22,0.6711128650355169,1.0481401116979792,8503.0,12670.0
24,1610612761,Toronto Raptors,2014-15,24-22,0.7015797268389008,1.095723076646797,8527.0,12154.0
25,1610612762,Utah Jazz,2014-15,24-22,0.6667236808346875,1.0412851097181304,7796.0,11693.0
26,1610612763,Memphis Grizzlies,2014-15,24-22,0.6717251730175936,1.049096410690539,8056.0,11993.0
27,1610612764,Washington Wizards,2014-15,24-22,0.6732227685640471,1.0514353465761668,8078.0,11999.0
28,1610612765,Detroit Pistons,2014-15,24-22,0.6555726925886841,1.0238695620887608,8076.0,12319.0
29,1610612766,Charlotte Hornets,2014-15,24-22,0.6234552944027139,0.9737087991591009,7719.0,12381.0
30,0,Overall,2014-15,24-22,0.670935144098171,1.0478625481869426,8176.5,12190.566666666668
31,1610612737,Atlanta Hawks,2014-15,22-18,1.0125396585586948,1.5813784627183063,6702.0,6619.0
32,1610612738,Boston Celtics,2014-15,22-18,0.9420248464943596,1.4712488454153168,6597.0,7003.0
33,1610612739,Cleveland Cavaliers,2014-15,22-18,1.004296455424275,1.5685042767144326,6545.0,6517.0
34,1610612740,New Orleans Pelicans,2014-15,22-18,0.9737997879751628,1.5208747614840294,6430.0,6603.0
35,1610612741,Chicago Bulls,2014-15,22-18,0.944672442620459,1.4753838454189214,6215.0,6579.0
36,1610612742,Dallas Mavericks,2014-15,22-18,0.9750955143625301,1.5228984193084303,6891.0,7067.0
37,1610612743,Denver Nuggets,2014-15,22-18,0.9257298225529479,1.4457993731970058,6469.0,6988.0
38,1610612744,Golden State Warriors,2014-15,22-18,1.0475574712643678,1.636069075926564,7291.0,6960.0
39,1610612745,Houston Rockets,2014-15,22-18,0.9913936282651367,1.5483527174098985,6566.0,6623.0
40,1610612746,Los Angeles Clippers,2014-15,22-18,1.0334232613908874,1.6139943503664027,6895.0,6672.0
41,1610612747,Los Angeles Lakers,2014-15,22-18,0.9322363500373971,1.4559612294206319,6232.0,6685.0
42,1610612748,Miami Heat,2014-15,22-18,0.9483818770226538,1.4811772181751524,5861.0,6180.0
43,1610612749,Milwaukee Bucks,2014-15,22-18,0.974159402241594,1.521436404922895,6258.0,6424.0
44,1610612750,Minnesota Timberwolves,2014-15,22-18,0.8855412566237699,1.3830331081221128,5849.0,6605.0
45,1610612751,Brooklyn Nets,2014-15,22-18,0.9403765690376569,1.4686745754115877,6293.0,6692.0
46,1610612752,New York Knicks,2014-15,22-18,0.8903548680618745,1.390550978056164,5871.0,6594.0
47,1610612753,Orlando Magic,2014-15,22-18,0.9314133016627079,1.4546757973266813,6274.0,6736.0
48,1610612754,Indiana Pacers,2014-15,22-18,0.9239065308568005,1.4429517669870477,6168.0,6676.0
49,1610612755,Philadelphia 76ers,2014-15,22-18,0.863101444957545,1.347986742701784,5794.0,6713.0
50,1610612756,Phoenix Suns,2014-15,22-18,0.9652148494592224,1.5074668551782222,6604.0,6842.0
51,1610612757,Portland Trail Blazers,2014-15,22-18,0.9761694616063548,1.5245757037753889,6636.0,6798.0
52,1610612758,Sacramento Kings,2014-15,22-18,0.9400278940027894,1.468130016800015,6066.0,6453.0
53,1610612759,San Antonio Spurs,2014-15,22-18,1.0050088391278726,1.5696168733782159,6822.0,6788.0
54,1610612760,Oklahoma City Thunder,2014-15,22-18,0.930022896393818,1.4525042705839142,6499.0,6988.0
55,1610612761,Toronto Raptors,2014-15,22-18,0.9642167780252413,1.5059080731032577,6494.0,6735.0
56,1610612762,Utah Jazz,2014-15,22-18,0.9369055168040583,1.4632535065193366,5910.0,6308.0
57,1610612763,Memphis Grizzlies,2014-15,22-18,0.9411499096929561,1.4698823742827702,6253.0,6644.0
58,1610612764,Washington Wizards,2014-15,22-18,0.9646044471335653,1.5065135324286114,6377.0,6611.0
59,1610612765,Detroit Pistons,2014-15,22-18,0.9261388766032729,1.4464382313985624,6282.0,6783.0
60,1610612766,Charlotte Hornets,2014-15,22-18,0.8755646218854728,1.3674516588700332,6009.0,6863.0
61,0,Overall,2014-15,22-18,0.9521676193381814,1.4870897681800563,6371.766666666666,6691.633333333333
62,1610612737,Atlanta Hawks,2014-15,18-15,0.973477578084104,1.5203715359778596,5579.0,5731.0
63,1610612738,Boston Celtics,2014-15,18-15,0.9072825354012137,1.4169885089994911,5382.0,5932.0
64,1610612739,Cleveland Cavaliers,2014-15,18-15,0.9712448651544918,1.5168844981018843,5438.0,5599.0
65,1610612740,New Orleans Pelicans,2014-15,18-15,0.9503978330793973,1.4843257264463825,5614.0,5907.0
66,1610612741,Chicago Bulls,2014-15,18-15,0.9212204792277193,1.438756707405851,5344.0,5801.0
67,1610612742,Dallas Mavericks,2014-15,18-15,0.9326907096559748,1.4566708455912916,5612.0,6017.0
68,1610612743,Denver Nuggets,2014-15,18-15,0.8812201772324472,1.3762844718317964,5171.0,5868.0
69,1610612744,Golden State Warriors,2014-15,18-15,0.9929490569363653,1.5507819767284685,5633.0,5673.0
70,1610612745,Houston Rockets,2014-15,18-15,0.9475041444096519,1.4798063805605521,5144.0,5429.0
71,1610612746,Los Angeles Clippers,2014-15,18-15,0.9958297132927889,1.55528096882427,5731.0,5755.0
72,1610612747,Los Angeles Lakers,2014-15,18-15,0.8963486454652533,1.39991202422943,5327.0,5943.0
73,1610612748,Miami Heat,2014-15,18-15,0.9134458356015243,1.4266143148764798,5034.0,5511.0
74,1610612749,Milwaukee Bucks,2014-15,18-15,0.9330882352941177,1.457291698786743,5076.0,5440.0
75,1610612750,Minnesota Timberwolves,2014-15,18-15,0.8442694663167104,1.3185750696070448,4825.0,5715.0
76,1610612751,Brooklyn Nets,2014-15,18-15,0.9165272666443627,1.4314268756925497,5479.0,5978.0
77,1610612752,New York Knicks,2014-15,18-15,0.8670059372349449,1.3540847556962765,5111.0,5895.0
78,1610612753,Orlando Magic,2014-15,18-15,0.8993468430748618,1.4045945915607259,5370.0,5971.0
79,1610612754,Indiana Pacers,2014-15,18-15,0.9026755852842809,1.4097934014971287,5398.0,5980.0
80,1610612755,Philadelphia 76ers,2014-15,18-15,0.8147234941880944,1.27243034471718,4626.0,5678.0
81,1610612756,Phoenix Suns,2014-15,18-15,0.9108200251211197,1.4225133395657423,5076.0,5573.0
82,1610612757,Portland Trail Blazers,2014-15,18-15,0.9509396307999335,1.4851719029286208,5718.0,6013.0
83,1610612758,Sacramento Kings,2014-15,18-15,0.8927541456380678,1.3942981556141039,4953.0,5548.0
84,1610612759,San Antonio Spurs,2014-15,18-15,0.9836282454109476,1.5362247882995892,5948.0,6047.0
85,1610612760,Oklahoma City Thunder,2014-15,18-15,0.8778443113772455,1.3710120644635349,5131.0,5845.0
86,1610612761,Toronto Raptors,2014-15,18-15,0.932937181663837,1.4570557841184906,5495.0,5890.0
87,1610612762,Utah Jazz,2014-15,18-15,0.8957142857142857,1.3989212849143662,5016.0,5600.0
88,1610612763,Memphis Grizzlies,2014-15,18-15,0.9098567818028643,1.4210089518363622,5400.0,5935.0
89,1610612764,Washington Wizards,2014-15,18-15,0.9154727793696275,1.429779983690462,5112.0,5584.0
90,1610612765,Detroit Pistons,2014-15,18-15,0.888586494301752,1.3877891423545634,5224.0,5879.0
91,1610612766,Charlotte Hornets,2014-15,18-15,0.8517319520880544,1.330229935841068,5262.0,6178.0
92,0,Overall,2014-15,18-15,0.9157178078288679,1.430162667691944,5307.633333333333,5797.166666666667
93,1610612737,Atlanta Hawks,2014-15,15-7,0.9457627118644067,1.4770866214893397,4464.0,4720.0
94,1610612738,Boston Celtics,2014-15,15-7,0.8836287799791449,1.3800462133859928,4237.0,4795.0
95,1610612739,Cleveland Cavaliers,2014-15,15-7,0.9313933729821581,1.454644672831018,4385.0,4708.0
96,1610612740,New Orleans Pelicans,2014-15,15-7,0.9295340777820562,1.4517408365610769,4828.0,5194.0
97,1610612741,Chicago Bulls,2014-15,15-7,0.9188370684433677,1.4350343105097636,4551.0,4953.0
98,1610612742,Dallas Mavericks,2014-15,15-7,0.9010828821324448,1.4073059271147401,4327.0,4802.0
99,1610612743,Denver Nuggets,2014-15,15-7,0.8652894340434689,1.3514039311426476,4021.0,4647.0
100,1610612744,Golden State Warriors,2014-15,15-7,0.9669402110199297,1.5101615146806346,4124.0,4265.0
101,1610612745,Houston Rockets,2014-15,15-7,0.9137931034482759,1.4271566757499585,3975.0,4350.0
102,1610612746,Los Angeles Clippers,2014-15,15-7,0.969017094017094,1.5134051782878228,4535.0,4680.0
103,1610612747,Los Angeles Lakers,2014-15,15-7,0.8775629759812537,1.3705726765025188,4494.0,5121.0
104,1610612748,Miami Heat,2014-15,15-7,0.9011080911561782,1.407345298419223,4310.0,4783.0
105,1610612749,Milwaukee Bucks,2014-15,15-7,0.8995653168611302,1.4049358026306855,3932.0,4371.0
106,1610612750,Minnesota Timberwolves,2014-15,15-7,0.8218522372528616,1.2835639735618243,3949.0,4805.0
107,1610612751,Brooklyn Nets,2014-15,15-7,0.8992,1.4043652529130761,4496.0,5000.0
