,SEASON,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,MIN,TOUCHES,TIME_OF_POSS
90,2022-23,203081,Damian Lillard,1610612757,POR,58,2107.0,5111,439.5
91,2022-23,1627814,Damion Lee,1610612756,PHX,74,1506.0,2116,82.3
92,2022-23,1629655,Daniel Gafford,1610612764,WAS,78,1604.0,2279,57.2
93,2022-23,1628464,Daniel Theis,1610612754,IND,7,109.0,166,4.2
94,2022-23,201980,Danny Green,1610612739,CLE,11,139.0,207,5.6
95,2022-23,1627863,Danuel House Jr.,1610612755,PHI,56,807.0,936,33.7
96,2022-23,203967,Dario Šarić,1610612760,OKC,57,806.0,1350,38.8
97,2022-23,1629647,Darius Bazley,1610612756,PHX,43,616.0,998,34.0
98,2022-23,1630620,Darius Days,1610612745,HOU,4,25.0,43,0.9
99,2022-23,1629636,Darius Garland,1610612739,CLE,69,2447.0,5289,504.4
100,2022-23,1630561,David Duke Jr.,1610612751,BKN,23,228.0,320,19.2
101,2022-23,1631223,David Roddy,1610612763,MEM,70,1259.0,1461,48.7
102,2022-23,1630558,Davion Mitchell,1610612758,SAC,80,1447.0,2807,211.9
103,2022-23,1628432,Davon Reed,1610612747,LAL,43,343.0,627,29.3
104,2022-23,1630549,Day'Ron Sharpe,1610612751,BKN,48,553.0,900,25.8
105,2022-23,1628368,De'Aaron Fox,1610612758,SAC,73,2435.0,5706,478.9
106,2022-23,1629631,De'Andre Hunter,1610612737,ATL,67,2126.0,2545,94.6
107,2022-23,1629001,De'Anthony Melton,1610612755,PHI,77,2150.0,3662,160.9
108,2022-23,201599,DeAndre Jordan,1610612743,DEN,39,586.0,768,17.0
109,2022-23,201942,DeMar DeRozan,1610612741,CHI,73,2644.0,4336,334.3
110,2022-23,1629731,Dean Wade,1610612739,CLE,44,892.0,989,27.5
111,2022-23,1629028,Deandre Ayton,1610612756,PHX,67,2035.0,3477,95.0
112,2022-23,1627749,Dejounte Murray,1610612737,ATL,74,2693.0,5371,438.6
113,2022-23,1626153,Delon Wright,1610612764,WAS,50,1221.0,2374,197.5
114,2022-23,1630166,Deni Avdija,1610612764,WAS,76,2020.0,3406,159.5
115,2022-23,203471,Dennis Schröder,1610612747,LAL,67,1986.0,3670,291.0
116,2022-23,1628372,Dennis Smith Jr.,1610612766,CHA,54,1390.0,2908,205.0
117,2022-23,1629126,Deonte Burton,1610612758,SAC,2,7.0,4,0.1
118,2022-23,1631220,Dereon Seabron,1610612740,NOP,5,12.0,14,0.8
119,2022-23,1627884,Derrick Jones Jr.,1610612741,CHI,63,877.0,1126,24.2
120,2022-23,201565,Derrick Rose,1610612752,NYK,27,338.0,725,51.3
121,2022-23,1628401,Derrick White,1610612738,BOS,82,2319.0,3906,263.7
122,2022-23,1630217,Desmond Bane,1610612763,MEM,58,1841.0,3699,180.8
123,2022-23,1626164,Devin Booker,1610612756,PHX,53,1835.0,3396,272.3
124,2022-23,1630170,Devin Vassell,1610612759,SAS,38,1178.0,2021,115.0
125,2022-23,1629653,Devon Dotson,1610612764,WAS,6,53.0,98,6.7
126,2022-23,1628984,Devonte' Graham,1610612759,SAS,73,1338.0,2546,150.2
127,2022-23,203473,Dewayne Dedmon,1610612755,PHI,38,426.0,719,21.3
128,2022-23,1628415,Dillon Brooks,1610612763,MEM,73,2214.0,3006,133.8
129,2022-23,1627734,Domantas Sabonis,1610612758,SAC,79,2736.0,6599,267.6
130,2022-23,1631230,Dominick Barlow,1610612759,SAS,26,364.0,400,10.3
131,2022-23,1628378,Donovan Mitchell,1610612739,CLE,68,2432.0,4606,381.1
132,2022-23,1631495,Donovan Williams,1610612737,ATL,2,4.0,7,0.4
133,2022-23,1628978,Donte DiVincenzo,1610612744,GSW,71,1869.0,3432,153.2
134,2022-23,1627827,Dorian Finney-Smith,1610612751,BKN,66,2009.0,2486,64.6
135,2022-23,203926,Doug McDermott,1610612759,SAS,63,1292.0,1775,49.1
136,2022-23,203110,Draymond Green,1610612744,GSW,72,2269.0,5239,161.0
137,2022-23,1629234,Drew Eubanks,1610612757,POR,77,1556.0,2147,59.4
138,2022-23,1630696,Dru Smith,1610612751,BKN,15,158.0,281,20.1
139,2022-23,1630613,Duane Washington Jr.,1610612752,NYK,31,394.0,929,77.4
140,2022-23,1629130,Duncan Robinson,1610612748,MIA,42,690.0,968,28.0
141,2022-23,203939,Dwight Powell,1610612742,DAL,76,1458.0,1904,50.6
142,2022-23,1629685,Dylan Windler,1610612739,CLE,3,10.0,19,0.4
143,2022-23,1630700,Dyson Daniels,1610612740,NOP,59,1042.0,1715,93.7
144,2022-23,202722,Dāvis Bertāns,1610612742,DAL,45,492.0,598,12.2
145,2022-23,1628410,Edmond Sumner,1610612751,BKN,53,736.0,1238,81.6
146,2022-23,201569,Eric Gordon,1610612746,LAC,69,1965.0,2664,154.1
147,2022-23,1630647,Eugene Omoruyi,1610612765,DET,40,645.0,814,21.1
148,2022-23,203095,Evan Fournier,1610612752,NYK,27,459.0,602,24.3
149,2022-23,1630596,Evan Mobley,1610612739,CLE,79,2715.0,4734,152.6
150,2022-23,1630267,Facundo Campazzo,1610612742,DAL,8,52.0,119,7.1
151,2022-23,1628402,Frank Jackson,1610612762,UTA,1,5.0,10,0.6
152,2022-23,1626163,Frank Kaminsky,1610612745,HOU,36,235.0,481,13.8
153,2022-23,1628373,Frank Ntilikina,1610612742,DAL,47,608.0,835,43.1
154,2022-23,1630532,Franz Wagner,1610612753,ORL,80,2609.0,4230,255.2
155,2022-23,1627832,Fred VanVleet,1610612761,TOR,69,2535.0,5837,444.0
156,2022-23,1627788,Furkan Korkmaz,1610612755,PHI,37,353.0,524,25.8
157,2022-23,1629216,Gabe Vincent,1610612748,MIA,68,1759.0,2930,190.5
158,2022-23,1628221,Gabe York,1610612754,IND,3,56.0,62,1.7
159,2022-23,202066,Garrett Temple,1610612740,NOP,25,162.0,208,6.5
160,2022-23,1629726,Garrison Mathews,1610612737,ATL,54,686.0,751,17.2
161,2022-23,203914,Gary Harris,1610612753,ORL,48,1184.0,1032,34.8
162,2022-23,1627780,Gary Payton II,1610612744,GSW,22,368.0,508,13.0
163,2022-23,1629018,Gary Trent Jr.,1610612761,TOR,66,2118.0,2546,104.1
164,2022-23,201588,George Hill,1610612754,IND,46,833.0,1460,104.8
165,2022-23,1627777,Georges Niang,1610612755,PHI,78,1512.0,2243,50.3
166,2022-23,203507,Giannis Antetokounmpo,1610612749,MIL,63,2024.0,4896,330.7
167,2022-23,1629048,Goga Bitadze,1610612753,ORL,38,457.0,690,18.8
168,2022-23,201609,Goran Dragic,1610612749,MIL,57,856.0,1893,134.4
169,2022-23,202330,Gordon Hayward,1610612766,CHA,50,1577.0,2451,119.6
170,2022-23,203476,Gorgui Dieng,1610612759,SAS,30,338.0,634,20.9
171,2022-23,1629684,Grant Williams,1610612738,BOS,79,2045.0,2347,70.8
172,2022-23,1628960,Grayson Allen,1610612749,MIL,72,1972.0,2522,99.6
173,2022-23,1630535,Greg Brown III,1610612757,POR,16,93.0,85,3.3
174,2022-23,1628977,Hamidou Diallo,1610612765,DET,55,974.0,1528,59.6
175,2022-23,203084,Harrison Barnes,1610612758,SAC,82,2662.0,3764,136.8
176,2022-23,1629312,Haywood Highsmith,1610612748,MIA,54,969.0,1109,32.2
177,2022-23,1630529,Herbert Jones,1610612740,NOP,66,1950.0,2828,102.4
178,2022-23,1630193,Immanuel Quickley,1610612752,NYK,81,2344.0,4211,318.7
179,2022-23,1630171,Isaac Okoro,1610612739,CLE,76,1653.0,1506,47.7
180,2022-23,1628392,Isaiah Hartenstein,1610612752,NYK,82,1628.0,2443,57.4
181,2022-23,1630543,Isaiah Jackson,1610612754,IND,63,1042.0,1429,32.3
182,2022-23,1630198,Isaiah Joe,1610612760,OKC,73,1395.0,1838,61.5
183,2022-23,1630587,Isaiah Livers,1610612765,DET,51,1177.0,1324,42.5
184,2022-23,1630600,Isaiah Mobley,1610612739,CLE,12,84.0,140,5.4
185,2022-23,1629676,Isaiah Roby,1610612752,NYK,41,464.0,770,25.5
186,2022-23,1630191,Isaiah Stewart,1610612765,DET,49,1384.0,1923,54.4
187,2022-23,1630225,Isaiah Todd,1610612764,WAS,6,61.0,81,2.5
188,2022-23,202397,Ish Smith,1610612743,DEN,43,398.0,931,79.5
189,2022-23,1630688,Ish Wainright,1610612756,PHX,60,915.0,944,23.7
190,2022-23,1627826,Ivica Zubac,1610612746,LAC,76,2169.0,3231,80.8
191,2022-23,1631120,JD Davison,1610612738,BOS,12,66.0,115,8.6
192,2022-23,1630550,JT Thor,1610612766,CHA,69,969.0,1335,34.3
193,2022-23,1629630,Ja Morant,1610612763,MEM,61,1948.0,4700,460.6
194,2022-23,203210,JaMychal Green,1610612744,GSW,57,797.0,1260,27.2
195,2022-23,201580,JaVale McGee,1610612742,DAL,42,355.0,491,12.0
196,2022-23,1631095,Jabari Smith Jr.,1610612745,HOU,79,2451.0,3669,118.9
197,2022-23,1631133,Jabari Walker,1610612757,POR,55,593.0,738,21.9
198,2022-23,1631298,Jack White,1610612743,DEN,17,66.0,97,2.6
199,2022-23,1631367,Jacob Gilyard,1610612763,MEM,1,41.0,77,6.5
200,2022-23,1630702,Jaden Hardy,1610612742,DAL,48,708.0,1214,79.9
201,2022-23,1631093,Jaden Ivey,1610612765,DET,73,2271.0,4255,349.9
202,2022-23,1630183,Jaden McDaniels,1610612750,MIN,78,2391.0,3073,97.3
203,2022-23,1630531,Jaden Springer,1610612755,PHI,16,89.0,85,4.4
204,2022-23,203109,Jae Crowder,1610612749,MIL,18,340.0,496,11.7
205,2022-23,1630256,Jae'Sean Tate,1610612745,HOU,31,677.0,1268,74.5
206,2022-23,1631222,Jake LaRavia,1610612763,MEM,35,414.0,497,14.3
207,2022-23,1627751,Jakob Poeltl,1610612761,TOR,71,1880.0,3701,100.3
208,2022-23,1628973,Jalen Brunson,1610612752,NYK,68,2379.0,5734,577.0
209,2022-23,1631105,Jalen Duren,1610612765,DET,66,1652.0,2361,62.9
210,2022-23,1630224,Jalen Green,1610612745,HOU,76,2602.0,5011,368.6
211,2022-23,1630552,Jalen Johnson,1610612737,ATL,70,1042.0,1576,53.3
212,2022-23,1629667,Jalen McDaniels,1610612755,PHI,80,1913.0,2832,96.6
213,2022-23,1630188,Jalen Smith,1610612754,IND,68,1279.0,2033,48.1
214,2022-23,1630591,Jalen Suggs,1610612753,ORL,53,1246.0,2285,140.2
215,2022-23,1631114,Jalen Williams,1610612760,OKC,75,2276.0,3487,200.0
216,2022-23,1631288,Jamal Cain,1610612748,MIA,18,240.0,258,7.5
217,2022-23,1627750,Jamal Murray,1610612743,DEN,65,2133.0,4642,371.8
218,2022-23,1631123,Jamaree Bouyea,1610612764,WAS,5,71.0,118,8.6
219,2022-23,1630547,James Bouknight,1610612766,CHA,34,515.0,763,39.7
220,2022-23,201935,James Harden,1610612755,PHI,58,2135.0,5423,497.5
221,2022-23,201949,James Johnson,1610612754,IND,18,162.0,233,11.1
222,2022-23,1630164,James Wiseman,1610612765,DET,45,867.0,1453,35.9
223,2022-23,1630215,Jared Butler,1610612760,OKC,6,77.0,150,9.6
224,2022-23,1631197,Jared Rhoden,1610612765,DET,14,198.0,239,7.2
225,2022-23,1628991,Jaren Jackson Jr.,1610612763,MEM,63,1787.0,2627,86.2
226,2022-23,1629020,Jarred Vanderbilt,1610612747,LAL,78,1880.0,2461,86.3
227,2022-23,1629714,Jarrell Brantley,1610612762,UTA,4,39.0,70,2.2
228,2022-23,1628386,Jarrett Allen,1610612739,CLE,68,2220.0,2898,73.3
229,2022-23,1629633,Jarrett Culver,1610612737,ATL,10,137.0,205,7.3
230,2022-23,1630554,Jason Preston,1610612746,LAC,14,124.0,310,24.1
231,2022-23,1629750,Javonte Green,1610612741,CHI,32,480.0,699,14.5
232,2022-23,1629637,Jaxson Hayes,1610612740,NOP,47,610.0,744,18.3
233,2022-23,1630643,Jay Huff,1610612764,WAS,7,95.0,125,3.1
234,2022-23,1630206,Jay Scrubb,1610612753,ORL,2,30.0,49,3.2
235,2022-23,1627759,Jaylen Brown,1610612738,BOS,67,2405.0,4288,249.5
236,2022-23,1629669,Jaylen Nowell,1610612750,MIN,65,1252.0,2158,117.6
237,2022-23,1631119,Jaylin Williams,1610612760,OKC,49,914.0,1796,43.0
238,2022-23,1628369,Jayson Tatum,1610612738,BOS,74,2732.0,5543,358.0
239,2022-23,1630288,Jeff Dowtin Jr.,1610612761,TOR,25,259.0,440,27.9
240,2022-23,201145,Jeff Green,1610612743,DEN,56,1091.0,1439,46.8
241,2022-23,203924,Jerami Grant,1610612757,POR,63,2246.0,3357,140.4
242,2022-23,1630526,Jeremiah Robinson-Earl,1610612760,OKC,43,814.0,1204,24.1
243,2022-23,1631110,Jeremy Sochan,1610612759,SAS,55,1434.0,2437,118.5
244,2022-23,1630579,Jericho Sims,1610612752,NYK,52,812.0,1018,21.6
245,2022-23,1628975,Jevon Carter,1610612749,MIL,81,1812.0,3121,218.5
246,2022-23,202710,Jimmy Butler III,1610612748,MIA,64,2138.0,4050,296.4
247,2022-23,1629111,Jock Landale,1610612756,PHX,69,978.0,1631,40.7
248,2022-23,203925,Joe Harris,1610612751,BKN,74,1527.0,1612,38.6
249,2022-23,204060,Joe Ingles,1610612749,MIL,46,1043.0,1525,76.1
250,2022-23,1630580,Joe Wieskamp,1610612761,TOR,9,50.0,46,1.2
251,2022-23,203954,Joel Embiid,1610612755,PHI,66,2284.0,4683,203.3
252,2022-23,1631219,John Butler Jr.,1610612757,POR,18,185.0,149,3.8
253,2022-23,1628381,John Collins,1610612737,ATL,71,2130.0,3034,82.8
254,2022-23,1629723,John Konchar,1610612763,MEM,72,1494.0,2168,63.9
255,2022-23,202322,John Wall,1610612746,LAC,34,755.0,1885,175.3
256,2022-23,1631098,Johnny Davis,1610612764,WAS,28,423.0,560,20.5
257,2022-23,1630548,Johnny Juzang,1610612762,UTA,18,232.0,294,11.3
258,2022-23,202685,Jonas Valančiūnas,1610612740,NOP,79,1968.0,3986,121.5
259,2022-23,1628371,Jonathan Isaac,1610612753,ORL,11,124.0,215,6.1
260,2022-23,1630228,Jonathan Kuminga,1610612744,GSW,67,1394.0,2287,91.5
261,2022-23,203903,Jordan Clarkson,1610612762,UTA,61,1988.0,3424,238.0
262,2022-23,1630692,Jordan Goodwin,1610612764,WAS,62,1105.0,2347,165.9
263,2022-23,1631160,Jordan Hall,1610612759,SAS,9,83.0,160,9.7
264,2022-23,1629162,Jordan McLaughlin,1610612750,MIN,42,658.0,1493,101.8
265,2022-23,1629670,Jordan Nwora,1610612754,IND,62,1188.0,1667,62.4
266,2022-23,1629673,Jordan Poole,1610612744,GSW,81,2427.0,5320,371.4
267,2022-23,1630648,Jordan Schakel,1610612764,WAS,2,6.0,10,0.5
268,2022-23,1630631,Jose Alvarado,1610612740,NOP,61,1310.0,2809,202.1
269,2022-23,1630528,Josh Christopher,1610612745,HOU,64,786.0,1199,72.0
270,2022-23,1630581,Josh Giddey,1610612760,OKC,76,2367.0,5830,337.3
271,2022-23,1630182,Josh Green,1610612742,DAL,60,1539.0,2053,95.6
272,2022-23,1628404,Josh Hart,1610612752,NYK,76,2454.0,3323,150.5
273,2022-23,1631169,Josh Minott,1610612750,MIN,14,92.0,106,3.1
274,2022-23,1629006,Josh Okogie,1610612756,PHX,72,1351.0,1708,67.9
275,2022-23,1626196,Josh Richardson,1610612740,NOP,64,1509.0,2670,146.6
276,2022-23,1630563,Joshua Primo,1610612759,SAS,4,93.0,172,13.0
277,2022-23,201950,Jrue Holiday,1610612749,MIL,67,2183.0,4900,409.5
278,2022-23,1629308,Juan Toscano-Anderson,1610612762,UTA,52,700.0,1024,35.5
279,2022-23,1627823,Juancho Hernangomez,1610612761,TOR,42,613.0,715,16.8
280,2022-23,1630577,Julian Champagnie,1610612759,SAS,15,263.0,347,8.5
281,2022-23,203944,Julius Randle,1610612752,NYK,77,2737.0,5344,267.3
282,2022-23,1630551,Justin Champagnie,1610612738,BOS,5,34.0,50,1.6
283,2022-23,203200,Justin Holiday,1610612742,DAL,46,706.0,798,21.5
284,2022-23,1628382,Justin Jackson,1610612738,BOS,23,107.0,118,3.5
285,2022-23,1631303,Justin Minaya,1610612757,POR,3,61.0,73,2.0
286,2022-23,1626159,Justise Winslow,1610612757,POR,29,776.0,1520,90.4
287,2022-23,203994,Jusuf Nurkić,1610612757,POR,52,1391.0,2797,77.0
288,2022-23,1630231,KJ Martin,1610612745,HOU,82,2292.0,2915,73.0
289,2022-23,1629644,KZ Okpala,1610612758,SAC,35,248.0,244,7.0
290,2022-23,1630539,Kai Jones,1610612766,CHA,46,550.0,632,19.2
291,2022-23,1626157,Karl-Anthony Towns,1610612750,MIN,28,929.0,1699,62.9
292,2022-23,202695,Kawhi Leonard,1610612746,LAC,52,1748.0,2972,204.2
293,2022-23,1631099,Keegan Murray,1610612758,SAC,80,2382.0,2793,77.2
294,2022-23,1628966,Keita Bates-Diop,1610612759,SAS,64,1394.0,1658,60.3
295,2022-23,1629640,Keldon Johnson,1610612759,SAS,61,2000.0,3520,173.6
296,2022-23,203482,Kelly Olynyk,1610612762,UTA,68,1942.0,3813,135.7
297,2022-23,1626162,Kelly Oubre Jr.,1610612766,CHA,48,1547.0,2145,80.8
298,2022-23,202689,Kemba Walker,1610612742,DAL,9,144.0,258,23.5
299,2022-23,1631112,Kendall Brown,1610612754,IND,6,40.0,40,1.1
300,2022-23,1629134,Kendrick Nunn,1610612764,WAS,70,963.0,1430,94.8
301,2022-23,1631113,Kennedy Chandler,1610612763,MEM,36,282.0,587,52.4
302,2022-23,1631254,Kenneth Lofton Jr.,1610612763,MEM,24,176.0,279,10.9
303,2022-23,1629026,Kenrich Williams,1610612760,OKC,53,1206.0,1656,51.6
304,2022-23,203484,Kentavious Caldwell-Pope,1610612743,DEN,76,2381.0,2906,94.5
305,2022-23,1631165,Keon Ellis,1610612758,SAC,16,71.0,107,4.0
306,2022-23,1630553,Keon Johnson,1610612757,POR,40,416.0,850,75.5
307,2022-23,1630556,Kessler Edwards,1610612758,SAC,36,386.0,472,12.7
308,2022-23,201142,Kevin Durant,1610612756,PHX,47,1672.0,3117,188.3
309,2022-23,1628989,Kevin Huerter,1610612758,SAC,75,2203.0,3299,122.2
310,2022-23,1628995,Kevin Knox II,1610612757,POR,62,928.0,1333,37.4
311,2022-23,201567,Kevin Love,1610612748,MIA,62,1239.0,2335,70.0
312,2022-23,1629645,Kevin Porter Jr.,1610612745,HOU,59,2024.0,4660,404.4
313,2022-23,1630284,Kevon Harris,1610612753,ORL,34,457.0,455,23.9
314,2022-23,1626172,Kevon Looney,1610612744,GSW,81,1937.0,3347,84.1
315,2022-23,203920,Khem Birch,1610612759,SAS,20,162.0,207,4.7
316,2022-23,203114,Khris Middleton,1610612749,MIL,33,801.0,1609,105.4
317,2022-23,1630165,Killian Hayes,1610612765,DET,75,2122.0,4659,412.9
318,2022-23,1630184,Kira Lewis Jr.,1610612740,NOP,25,235.0,510,30.2
319,2022-23,202691,Klay Thompson,1610612744,GSW,68,2256.0,3254,115.6
320,2022-23,1628424,Kobi Simmons,1610612766,CHA,5,28.0,42,1.7
321,2022-23,1627739,Kris Dunn,1610612762,UTA,22,568.0,1439,111.5
322,2022-23,204001,Kristaps Porziņģis,1610612764,WAS,65,2119.0,3911,118.0
323,2022-23,203937,Kyle Anderson,1610612750,MIN,68,1932.0,3571,163.0
324,2022-23,1628398,Kyle Kuzma,1610612764,WAS,64,2239.0,3795,211.9
325,2022-23,200768,Kyle Lowry,1610612748,MIA,55,1718.0,3828,224.9
326,2022-23,202681,Kyrie Irving,1610612742,DAL,60,2241.0,4541,341.3
327,2022-23,1630163,LaMelo Ball,1610612766,CHA,36,1268.0,3247,265.2
328,2022-23,1630205,Lamar Stevens,1610612739,CLE,62,1120.0,1286,43.0
329,2022-23,1629013,Landry Shamet,1610612756,PHX,40,807.0,1415,73.5
330,2022-23,1626204,Larry Nance Jr.,1610612740,NOP,65,1381.0,1957,59.5
331,2022-23,1628374,Lauri Markkanen,1610612762,UTA,66,2272.0,3400,123.0
332,2022-23,2544,LeBron James,1610612747,LAL,55,1954.0,4313,311.6
