,SEASON,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,MIN,TOUCHES,TIME_OF_POSS
38,2024-25,1628389,Bam Adebayo,1610612748,MIA,68,2341.0,4369,214.8
39,2024-25,1631248,Baylor Scheierman,1610612738,BOS,21,219.0,233,9.1
40,2024-25,1641767,Ben Sheppard,1610612754,IND,56,1121.0,1571,36.1
41,2024-25,1627732,Ben Simmons,1610612746,LAC,43,1004.0,2505,171.4
42,2024-25,1631097,Bennedict Mathurin,1610612754,IND,64,1922.0,3196,132.5
43,2024-25,1641731,Bilal Coulibaly,1610612764,WAS,58,1912.0,2880,156.4
44,2024-25,202687,Bismack Biyombo,1610612759,SAS,18,316.0,456,11.2
45,2024-25,1631104,Blake Wesley,1610612759,SAS,46,447.0,818,51.9
46,2024-25,1626171,Bobby Portis,1610612749,MIL,46,1160.0,2276,73.1
47,2024-25,1641752,Bobi Klintman,1610612765,DET,6,17.0,25,0.9
48,2024-25,203992,Bogdan Bogdanović,1610612746,LAC,43,1094.0,1692,76.7
49,2024-25,1629626,Bol Bol,1610612756,PHX,32,426.0,551,14.9
50,2024-25,1630538,Bones Hyland,1610612750,MIN,22,220.0,473,41.4
51,2024-25,203078,Bradley Beal,1610612756,PHX,48,1545.0,2928,180.1
52,2024-25,1642382,Branden Carlson,1610612760,OKC,21,139.0,202,4.6
53,2024-25,1641764,Brandin Podziemski,1610612744,GSW,53,1370.0,2916,168.7
54,2024-25,1630527,Brandon Boston,1610612740,NOP,42,993.0,1861,108.1
55,2024-25,1629634,Brandon Clarke,1610612763,MEM,64,1207.0,1504,35.5
56,2024-25,1627742,Brandon Ingram,1610612761,TOR,18,595.0,1269,82.3
57,2024-25,1641706,Brandon Miller,1610612766,CHA,27,924.0,1912,102.1
58,2024-25,1630314,Brandon Williams,1610612742,DAL,28,387.0,776,56.8
59,2024-25,1641729,Brice Sensabaugh,1610612762,UTA,61,1144.0,1545,68.6
60,2024-25,1642355,Bronny James,1610612747,LAL,23,135.0,244,14.5
61,2024-25,201572,Brook Lopez,1610612749,MIL,69,2208.0,2594,64.1
62,2024-25,1628971,Bruce Brown,1610612740,NOP,35,757.0,1219,59.9
63,2024-25,1628981,Bruno Fernando,1610612761,TOR,17,147.0,268,7.3
64,2024-25,1631121,Bryce McGowens,1610612757,POR,13,32.0,67,4.5
65,2024-25,1642267,Bub Carrington,1610612764,WAS,70,2054.0,4232,264.5
66,2024-25,1627741,Buddy Hield,1610612744,GSW,69,1585.0,2829,91.9
67,2024-25,203468,CJ McCollum,1610612740,NOP,55,1804.0,3375,211.9
68,2024-25,1630595,Cade Cunningham,1610612765,DET,65,2283.0,5907,526.1
69,2024-25,1631216,Caleb Houstan,1610612753,ORL,47,559.0,567,14.5
70,2024-25,1628997,Caleb Martin,1610612742,DAL,36,1039.0,1463,80.1
71,2024-25,1642353,Cam Christie,1610612746,LAC,7,35.0,50,2.5
72,2024-25,1629629,Cam Reddish,1610612747,LAL,33,589.0,481,16.6
73,2024-25,1642285,Cam Spencer,1610612763,MEM,18,190.0,361,14.9
74,2024-25,1630560,Cam Thomas,1610612751,BKN,24,752.0,1441,95.9
75,2024-25,1641715,Cam Whitmore,1610612745,HOU,43,706.0,882,44.9
76,2024-25,1629661,Cameron Johnson,1610612751,BKN,55,1756.0,2792,117.9
77,2024-25,1626166,Cameron Payne,1610612752,NYK,64,933.0,1961,141.9
78,2024-25,1627747,Caris LeVert,1610612737,ATL,53,1314.0,1973,104.8
79,2024-25,1641717,Cason Wallace,1610612760,OKC,60,1642.0,2044,97.1
80,2024-25,1629646,Charles Bassey,1610612759,SAS,34,363.0,612,14.1
81,2024-25,1631096,Chet Holmgren,1610612760,OKC,24,649.0,1084,36.6
82,2024-25,1628449,Chris Boucher,1610612761,TOR,50,862.0,1108,32.5
83,2024-25,1630537,Chris Duarte,1610612741,CHI,17,74.0,118,5.5
84,2024-25,1641753,Chris Livingston,1610612749,MIL,17,78.0,113,3.2
85,2024-25,101108,Chris Paul,1610612759,SAS,70,1964.0,4308,316.2
86,2024-25,1631128,Christian Braun,1610612743,DEN,71,2378.0,3068,127.3
87,2024-25,1631132,Christian Koloko,1610612747,LAL,34,318.0,432,10.2
88,2024-25,1629643,Chuma Okeke,1610612755,PHI,7,171.0,230,6.0
89,2024-25,203991,Clint Capela,1610612737,ATL,54,1160.0,1532,33.0
90,2024-25,1629632,Coby White,1610612741,CHI,64,2133.0,3936,243.0
91,2024-25,1628998,Cody Martin,1610612756,PHX,44,1048.0,1600,74.1
92,2024-25,1642262,Cody Williams,1610612762,UTA,47,988.0,1099,44.0
93,2024-25,1641732,Colby Jones,1610612764,WAS,30,228.0,294,12.6
94,2024-25,1630175,Cole Anthony,1610612753,ORL,60,1105.0,2386,192.3
95,2024-25,1631306,Cole Swider,1610612765,DET,2,13.0,18,0.4
96,2024-25,1630658,Colin Castleton,1610612761,TOR,19,279.0,377,11.2
97,2024-25,1631221,Collin Gillespie,1610612756,PHX,23,232.0,543,39.1
98,2024-25,1629012,Collin Sexton,1610612762,UTA,55,1539.0,3045,221.9
99,2024-25,1630557,Corey Kispert,1610612764,WAS,60,1574.0,2063,64.2
100,2024-25,202709,Cory Joseph,1610612753,ORL,41,426.0,898,58.8
101,2024-25,1641854,Craig Porter Jr.,1610612739,CLE,45,389.0,676,41.6
102,2024-25,1642385,Cui Yongxi,1610612751,BKN,5,10.0,14,0.5
103,2024-25,1626156,D'Angelo Russell,1610612751,BKN,53,1363.0,3391,232.9
104,2024-25,1630618,D.J. Carton,1610612761,TOR,4,33.0,54,2.6
105,2024-25,1629610,DaQuan Jeffries,1610612766,CHA,35,763.0,834,26.7
106,2024-25,1631342,Daeqwon Plowden,1610612737,ATL,2,33.0,47,0.9
107,2024-25,1630227,Daishen Nix,1610612750,MIN,3,13.0,27,2.2
108,2024-25,1630625,Dalano Banton,1610612757,POR,57,849.0,1835,113.7
109,2024-25,1631207,Dalen Terry,1610612741,CHI,64,832.0,1366,55.1
110,2024-25,1642261,Dalton Knecht,1610612747,LAL,67,1360.0,1851,65.0
111,2024-25,203081,Damian Lillard,1610612749,MIL,57,2057.0,4891,425.3
112,2024-25,1641878,Damion Baugh,1610612766,CHA,10,257.0,544,32.2
113,2024-25,1627814,Damion Lee,1610612756,PHX,18,109.0,170,6.9
114,2024-25,1629655,Daniel Gafford,1610612742,DAL,51,1115.0,1717,47.9
115,2024-25,1628464,Daniel Theis,1610612740,NOP,38,621.0,916,23.7
116,2024-25,1642450,Daniss Jenkins,1610612765,DET,5,10.0,17,2.4
117,2024-25,203957,Danté Exum,1610612742,DAL,18,344.0,695,57.7
118,2024-25,203967,Dario Šarić,1610612743,DEN,15,203.0,343,10.0
119,2024-25,1641727,Dariq Whitehead,1610612751,BKN,10,59.0,77,2.5
120,2024-25,1629636,Darius Garland,1610612739,CLE,66,2012.0,4183,332.2
121,2024-25,1630561,David Duke Jr.,1610612759,SAS,4,18.0,27,1.7
122,2024-25,1631223,David Roddy,1610612745,HOU,30,375.0,608,19.4
123,2024-25,1630558,Davion Mitchell,1610612748,MIA,63,1674.0,3357,245.1
124,2024-25,1630549,Day'Ron Sharpe,1610612751,BKN,49,888.0,1632,47.0
125,2024-25,1628368,De'Aaron Fox,1610612759,SAS,61,2205.0,4886,340.2
126,2024-25,1629631,De'Andre Hunter,1610612739,CLE,55,1510.0,2057,71.2
127,2024-25,1629001,De'Anthony Melton,1610612751,BKN,6,121.0,259,12.0
128,2024-25,201599,DeAndre Jordan,1610612743,DEN,48,597.0,822,21.0
129,2024-25,201942,DeMar DeRozan,1610612758,SAC,65,2331.0,3467,245.8
130,2024-25,1629731,Dean Wade,1610612739,CLE,51,1088.0,1402,33.1
131,2024-25,1629028,Deandre Ayton,1610612757,POR,40,1206.0,1802,48.4
132,2024-25,1627749,Dejounte Murray,1610612740,NOP,31,1012.0,2496,206.3
133,2024-25,1626153,Delon Wright,1610612752,NYK,31,425.0,817,55.3
134,2024-25,1630166,Deni Avdija,1610612757,POR,66,1944.0,4121,209.6
135,2024-25,203471,Dennis Schröder,1610612765,DET,64,1772.0,4490,366.4
136,2024-25,1641726,Dereck Lively II,1610612742,DAL,32,768.0,1181,31.1
137,2024-25,1627884,Derrick Jones Jr.,1610612746,LAC,65,1585.0,2010,66.9
138,2024-25,1628401,Derrick White,1610612738,BOS,66,2222.0,4800,331.7
139,2024-25,1630217,Desmond Bane,1610612763,MEM,59,1872.0,4015,241.6
140,2024-25,1626164,Devin Booker,1610612756,PHX,66,2471.0,4725,316.9
141,2024-25,1642269,Devin Carter,1610612758,SAC,26,289.0,512,29.3
142,2024-25,1630170,Devin Vassell,1610612759,SAS,55,1702.0,2791,135.7
143,2024-25,1628415,Dillon Brooks,1610612745,HOU,67,2179.0,2451,95.4
144,2024-25,1641794,Dillon Jones,1610612760,OKC,43,408.0,688,31.6
145,2024-25,1627734,Domantas Sabonis,1610612758,SAC,58,2009.0,4333,163.5
146,2024-25,1631230,Dominick Barlow,1610612737,ATL,25,256.0,304,8.0
147,2024-25,1642270,Donovan Clingan,1610612757,POR,57,1046.0,1391,33.9
148,2024-25,1628378,Donovan Mitchell,1610612739,CLE,65,2028.0,3891,313.2
149,2024-25,1628978,Donte DiVincenzo,1610612750,MIN,54,1427.0,2759,128.8
150,2024-25,1627827,Dorian Finney-Smith,1610612747,LAL,52,1469.0,1839,48.0
151,2024-25,203926,Doug McDermott,1610612758,SAC,36,286.0,315,6.2
152,2024-25,203110,Draymond Green,1610612744,GSW,56,1636.0,3717,123.6
153,2024-25,1629234,Drew Eubanks,1610612746,LAC,51,670.0,850,25.0
154,2024-25,1641809,Drew Peterson,1610612738,BOS,20,152.0,206,8.3
155,2024-25,1630696,Dru Smith,1610612748,MIA,14,268.0,430,25.4
156,2024-25,1629130,Duncan Robinson,1610612748,MIA,67,1639.0,2349,85.2
157,2024-25,1641871,Duop Reath,1610612757,POR,40,387.0,526,12.9
158,2024-25,203939,Dwight Powell,1610612742,DAL,47,464.0,669,19.9
159,2024-25,1630700,Dyson Daniels,1610612737,ATL,65,2200.0,3957,182.2
160,2024-25,1630604,E.J. Liddell,1610612741,CHI,7,33.0,47,1.1
161,2024-25,203901,Elfrid Payton,1610612740,NOP,15,304.0,735,61.5
162,2024-25,1641989,Elijah Harkless,1610612762,UTA,9,120.0,165,6.8
163,2024-25,1641801,Emanuel Miller,1610612741,CHI,1,2.0,1,0.0
164,2024-25,1641734,Emoni Bates,1610612739,CLE,7,27.0,40,1.2
165,2024-25,1642402,Enrique Freeman,1610612754,IND,20,139.0,142,3.6
166,2024-25,201569,Eric Gordon,1610612755,PHI,39,768.0,950,31.8
167,2024-25,1630596,Evan Mobley,1610612739,CLE,63,1900.0,3636,142.5
168,2024-25,1630532,Franz Wagner,1610612753,ORL,51,1715.0,3406,248.0
169,2024-25,1627832,Fred VanVleet,1610612745,HOU,53,1870.0,4087,313.0
170,2024-25,1641713,GG Jackson,1610612763,MEM,25,406.0,640,25.3
171,2024-25,1629216,Gabe Vincent,1610612747,LAL,61,1300.0,1791,99.6
172,2024-25,202066,Garrett Temple,1610612761,TOR,25,183.0,327,14.7
173,2024-25,1629726,Garrison Mathews,1610612737,ATL,45,786.0,934,21.7
174,2024-25,203914,Gary Harris,1610612753,ORL,37,561.0,463,13.5
175,2024-25,1627780,Gary Payton II,1610612744,GSW,55,810.0,1369,41.7
176,2024-25,1629018,Gary Trent Jr.,1610612749,MIL,64,1610.0,1623,59.1
177,2024-25,1627777,Georges Niang,1610612737,ATL,68,1485.0,2218,57.3
178,2024-25,203507,Giannis Antetokounmpo,1610612749,MIL,58,1969.0,4791,322.9
179,2024-25,1629048,Goga Bitadze,1610612753,ORL,60,1266.0,2154,66.2
180,2024-25,1641711,Gradey Dick,1610612761,TOR,54,1587.0,1959,64.2
181,2024-25,1629684,Grant Williams,1610612766,CHA,16,479.0,588,18.1
182,2024-25,1628960,Grayson Allen,1610612756,PHX,54,1329.0,2035,78.8
183,2024-25,1627824,Guerschon Yabusele,1610612755,PHI,66,1765.0,2749,78.5
184,2024-25,1630611,Gui Santos,1610612744,GSW,44,578.0,874,27.7
185,2024-25,203084,Harrison Barnes,1610612759,SAS,70,1899.0,2521,87.0
186,2024-25,1631127,Harrison Ingram,1610612759,SAS,3,17.0,13,0.5
187,2024-25,1629312,Haywood Highsmith,1610612748,MIA,62,1508.0,1681,48.8
188,2024-25,1630529,Herbert Jones,1610612740,NOP,20,648.0,940,37.4
189,2024-25,1641816,Hunter Tyson,1610612743,DEN,46,353.0,380,11.2
190,2024-25,1630193,Immanuel Quickley,1610612761,TOR,29,823.0,1888,151.6
191,2024-25,1642403,Isaac Jones,1610612758,SAC,32,259.0,294,8.1
192,2024-25,1630171,Isaac Okoro,1610612739,CLE,45,842.0,840,25.9
193,2024-25,1642268,Isaiah Collier,1610612762,UTA,63,1593.0,3952,332.8
194,2024-25,1642384,Isaiah Crawford,1610612758,SAC,12,40.0,49,1.6
195,2024-25,1628392,Isaiah Hartenstein,1610612760,OKC,49,1389.0,2810,77.5
196,2024-25,1630543,Isaiah Jackson,1610612754,IND,5,84.0,120,2.7
197,2024-25,1630198,Isaiah Joe,1610612760,OKC,64,1351.0,1749,59.9
198,2024-25,1630191,Isaiah Stewart,1610612765,DET,65,1285.0,1603,45.2
199,2024-25,1631209,Isaiah Wong,1610612766,CHA,20,265.0,506,37.0
200,2024-25,1627826,Ivica Zubac,1610612746,LAC,69,2255.0,3716,110.8
201,2024-25,1631120,JD Davison,1610612738,BOS,12,51.0,109,10.9
202,2024-25,1630550,JT Thor,1610612764,WAS,13,104.0,136,4.7
203,2024-25,1629630,Ja Morant,1610612763,MEM,43,1291.0,2865,235.0
204,2024-25,1642266,Ja'Kobe Walter,1610612761,TOR,45,903.0,1198,47.0
205,2024-25,1631095,Jabari Smith Jr.,1610612745,HOU,49,1491.0,1804,55.7
206,2024-25,1631133,Jabari Walker,1610612757,POR,51,596.0,753,22.0
207,2024-25,1629098,Jack McVeigh,1610612745,HOU,7,28.0,29,0.7
208,2024-25,1642050,Jackson Rowe,1610612744,GSW,5,43.0,60,1.7
209,2024-25,1631210,Jacob Toppin,1610612737,ATL,16,49.0,85,3.7
210,2024-25,1630702,Jaden Hardy,1610612742,DAL,49,744.0,1184,80.6
211,2024-25,1631093,Jaden Ivey,1610612765,DET,30,898.0,1782,126.8
212,2024-25,1630183,Jaden McDaniels,1610612750,MIN,73,2338.0,3085,102.6
213,2024-25,1630531,Jaden Springer,1610612762,UTA,33,204.0,208,14.0
214,2024-25,203109,Jae Crowder,1610612758,SAC,7,92.0,111,2.1
215,2024-25,1630256,Jae'Sean Tate,1610612745,HOU,46,525.0,638,24.3
216,2024-25,1626143,Jahlil Okafor,1610612754,IND,1,3.0,3,0.1
217,2024-25,1642443,Jahmir Young,1610612741,CHI,1,2.0,3,0.2
218,2024-25,1631170,Jaime Jaquez Jr.,1610612748,MIA,58,1257.0,2174,122.8
219,2024-25,1631222,Jake LaRavia,1610612758,SAC,65,1328.0,2239,86.2
220,2024-25,1627751,Jakob Poeltl,1610612761,TOR,53,1580.0,3041,83.9
221,2024-25,1641779,Jalen Bridges,1610612756,PHX,5,25.0,18,0.5
222,2024-25,1628973,Jalen Brunson,1610612752,NYK,61,2162.0,5200,528.1
223,2024-25,1631105,Jalen Duren,1610612765,DET,68,1764.0,2963,94.5
224,2024-25,1630224,Jalen Green,1610612745,HOU,71,2385.0,4564,373.7
225,2024-25,1641720,Jalen Hood-Schifino,1610612755,PHI,8,155.0,290,18.7
226,2024-25,1630552,Jalen Johnson,1610612737,ATL,36,1284.0,3153,133.0
227,2024-25,1629667,Jalen McDaniels,1610612764,WAS,4,7.0,7,0.1
228,2024-25,1629618,Jalen Pickett,1610612743,DEN,40,455.0,863,59.6
229,2024-25,1630188,Jalen Smith,1610612741,CHI,58,872.0,1540,38.8
230,2024-25,1630591,Jalen Suggs,1610612753,ORL,35,1002.0,2349,169.0
231,2024-25,1631114,Jalen Williams,1610612760,OKC,60,1951.0,4168,260.6
232,2024-25,1630592,Jalen Wilson,1610612751,BKN,70,1788.0,2440,101.7
233,2024-25,1631288,Jamal Cain,1610612740,NOP,28,316.0,309,10.2
234,2024-25,1627750,Jamal Murray,1610612743,DEN,64,2325.0,4428,344.0
235,2024-25,1642347,Jamal Shead,1610612761,TOR,65,1194.0,2709,200.0
236,2024-25,1631123,Jamaree Bouyea,1610612749,MIL,1,5.0,10,0.8
237,2024-25,201935,James Harden,1610612746,LAC,68,2387.0,5583,507.3
238,2024-25,201949,James Johnson,1610612754,IND,12,37.0,58,3.9
239,2024-25,1630164,James Wiseman,1610612754,IND,1,5.0,9,0.2
240,2024-25,1642419,Jamison Battle,1610612761,TOR,48,735.0,840,21.3
241,2024-25,1641716,Jarace Walker,1610612754,IND,63,961.0,1591,56.5
242,2024-25,1630215,Jared Butler,1610612755,PHI,50,765.0,1689,136.2
243,2024-25,1642272,Jared McCain,1610612755,PHI,23,592.0,1049,62.4
244,2024-25,1631197,Jared Rhoden,1610612761,TOR,9,130.0,203,8.8
245,2024-25,1628991,Jaren Jackson Jr.,1610612763,MEM,64,1889.0,3149,145.6
246,2024-25,1629020,Jarred Vanderbilt,1610612747,LAL,25,401.0,526,14.9
247,2024-25,1628386,Jarrett Allen,1610612739,CLE,71,2029.0,2667,65.1
248,2024-25,1629750,Javonte Green,1610612739,CLE,58,1158.0,1633,44.0
249,2024-25,1629637,Jaxson Hayes,1610612747,LAL,46,907.0,1135,26.5
250,2024-25,1630643,Jay Huff,1610612763,MEM,56,663.0,892,21.3
251,2024-25,1627759,Jaylen Brown,1610612738,BOS,55,1919.0,3188,221.1
252,2024-25,1641740,Jaylen Clark,1610612750,MIN,31,443.0,317,8.1
253,2024-25,1641798,Jaylen Martin,1610612764,WAS,10,84.0,168,6.3
254,2024-25,1629669,Jaylen Nowell,1610612740,NOP,8,168.0,319,22.4
255,2024-25,1642377,Jaylen Wells,1610612763,MEM,71,1831.0,1829,76.3
256,2024-25,1631119,Jaylin Williams,1610612760,OKC,40,674.0,1529,39.1
257,2024-25,1642281,Jaylon Tyson,1610612739,CLE,42,371.0,521,23.4
258,2024-25,1628369,Jayson Tatum,1610612738,BOS,64,2315.0,5378,335.7
259,2024-25,1641789,Jazian Gortman,1610612742,DAL,16,57.0,106,8.2
260,2024-25,1630288,Jeff Dowtin Jr.,1610612755,PHI,38,534.0,1060,83.4
261,2024-25,201145,Jeff Green,1610612745,HOU,26,323.0,351,10.8
262,2024-25,203924,Jerami Grant,1610612757,POR,47,1524.0,1925,82.0
263,2024-25,1630526,Jeremiah Robinson-Earl,1610612740,NOP,56,1003.0,1424,43.5
264,2024-25,1631110,Jeremy Sochan,1610612759,SAS,50,1277.0,2011,73.7
265,2024-25,1630579,Jericho Sims,1610612749,MIL,52,619.0,842,21.9
266,2024-25,1642399,Jesse Edwards,1610612750,MIN,2,5.0,5,0.2
267,2024-25,1641724,Jett Howard,1610612753,ORL,56,626.0,758,31.0
268,2024-25,1628975,Jevon Carter,1610612741,CHI,31,231.0,359,17.0
269,2024-25,202710,Jimmy Butler III,1610612744,GSW,43,1347.0,2695,171.8
270,2024-25,1629111,Jock Landale,1610612745,HOU,35,377.0,486,13.4
271,2024-25,204060,Joe Ingles,1610612750,MIN,19,114.0,227,11.7
272,2024-25,203954,Joel Embiid,1610612755,PHI,19,574.0,1183,50.9
273,2024-25,1628381,John Collins,1610612762,UTA,39,1194.0,2062,64.5
274,2024-25,1629723,John Konchar,1610612763,MEM,39,484.0,778,23.1
275,2024-25,1631098,Johnny Davis,1610612764,WAS,34,242.0,267,11.1
276,2024-25,1642277,Johnny Furphy,1610612754,IND,42,274.0,336,8.8
277,2024-25,1630548,Johnny Juzang,1610612762,UTA,54,1005.0,1313,47.9
278,2024-25,202685,Jonas Valančiūnas,1610612758,SAC,70,1395.0,2918,100.6
279,2024-25,1628371,Jonathan Isaac,1610612753,ORL,62,964.0,1383,33.6
280,2024-25,1630228,Jonathan Kuminga,1610612744,GSW,38,971.0,1849,100.3
281,2024-25,1642367,Jonathan Mogbo,1610612761,TOR,53,983.0,1418,46.7
282,2024-25,203903,Jordan Clarkson,1610612762,UTA,37,962.0,1797,114.2
283,2024-25,1630692,Jordan Goodwin,1610612747,LAL,17,365.0,598,26.5
284,2024-25,1641722,Jordan Hawkins,1610612740,NOP,54,1265.0,1811,64.1
285,2024-25,1629162,Jordan McLaughlin,1610612759,SAS,37,227.0,481,30.3
286,2024-25,1641757,Jordan Miller,1610612746,LAC,33,395.0,595,28.4
287,2024-25,1629673,Jordan Poole,1610612764,WAS,60,1803.0,3786,251.9
288,2024-25,1641775,Jordan Walsh,1610612738,BOS,44,341.0,391,13.8
289,2024-25,1630631,Jose Alvarado,1610612740,NOP,48,1150.0,2465,177.0
290,2024-25,1630528,Josh Christopher,1610612748,MIA,8,28.0,46,3.5
291,2024-25,1630581,Josh Giddey,1610612741,CHI,62,1844.0,4661,256.0
292,2024-25,1630182,Josh Green,1610612766,CHA,63,1785.0,1872,62.4
293,2024-25,1628404,Josh Hart,1610612752,NYK,67,2529.0,4666,216.8
294,2024-25,1631169,Josh Minott,1610612750,MIN,41,256.0,273,9.5
295,2024-25,1629006,Josh Okogie,1610612766,CHA,32,499.0,665,21.3
296,2024-25,1626196,Josh Richardson,1610612748,MIA,8,149.0,275,15.9
297,2024-25,201950,Jrue Holiday,1610612738,BOS,54,1645.0,2524,135.3
298,2024-25,1630577,Julian Champagnie,1610612759,SAS,70,1616.0,2214,57.0
299,2024-25,1641763,Julian Phillips,1610612741,CHI,69,973.0,1058,25.1
300,2024-25,1631124,Julian Strawther,1610612743,DEN,61,1351.0,1705,71.2
301,2024-25,203944,Julius Randle,1610612750,MIN,60,1920.0,3413,181.3
302,2024-25,1630551,Justin Champagnie,1610612764,WAS,50,994.0,1316,37.8
303,2024-25,1642348,Justin Edwards,1610612755,PHI,38,981.0,1288,47.3
304,2024-25,1631303,Justin Minaya,1610612757,POR,10,25.0,32,1.1
305,2024-25,203994,Jusuf Nurkić,1610612766,CHA,41,859.0,1694,49.5
306,2024-25,1630231,KJ Martin,1610612762,UTA,38,803.0,960,22.8
307,2024-25,1642354,KJ Simpson,1610612766,CHA,25,525.0,1120,79.2
308,2024-25,1630539,Kai Jones,1610612742,DAL,32,318.0,426,13.1
309,2024-25,1626157,Karl-Anthony Towns,1610612752,NYK,63,2205.0,3759,130.3
310,2024-25,1631255,Karlo Matković,1610612740,NOP,34,611.0,762,19.5
311,2024-25,202695,Kawhi Leonard,1610612746,LAC,28,858.0,1393,97.5
312,2024-25,1630811,Keaton Wallace,1610612737,ATL,27,452.0,934,61.8
313,2024-25,1631099,Keegan Murray,1610612758,SAC,67,2325.0,2887,91.8
314,2024-25,1631232,Keion Brooks Jr.,1610612740,NOP,5,81.0,86,2.6
315,2024-25,1642276,Kel'el Ware,1610612748,MIA,52,1102.0,1508,33.9
316,2024-25,1629640,Keldon Johnson,1610612759,SAS,67,1590.0,2527,98.4
317,2024-25,203482,Kelly Olynyk,1610612740,NOP,38,750.0,1557,57.2
318,2024-25,1626162,Kelly Oubre Jr.,1610612755,PHI,60,2078.0,3055,135.0
319,2024-25,1629026,Kenrich Williams,1610612760,OKC,57,875.0,1199,42.2
320,2024-25,203484,Kentavious Caldwell-Pope,1610612753,ORL,67,2022.0,2363,86.9
321,2024-25,1631165,Keon Ellis,1610612758,SAC,68,1598.0,2210,94.8
322,2024-25,1630553,Keon Johnson,1610612751,BKN,69,1666.0,2772,155.1
323,2024-25,1642352,Keshad Johnson,1610612748,MIA,10,57.0,73,2.5
324,2024-25,1630556,Kessler Edwards,1610612742,DAL,39,590.0,868,22.4
325,2024-25,201142,Kevin Durant,1610612756,PHX,59,2178.0,3781,210.1
326,2024-25,1628989,Kevin Huerter,1610612741,CHI,59,1391.0,2244,78.9
327,2024-25,1628995,Kevin Knox II,1610612744,GSW,7,51.0,85,2.2
328,2024-25,201567,Kevin Love,1610612748,MIA,23,251.0,550,15.3
329,2024-25,1629645,Kevin Porter Jr.,1610612749,MIL,63,1167.0,2416,191.0
330,2024-25,1626172,Kevon Looney,1610612744,GSW,63,964.0,1795,42.4
331,2024-25,1641718,Keyonte George,1610612762,UTA,56,1751.0,4204,333.8
332,2024-25,203114,Khris Middleton,1610612764,WAS,35,805.0,1457,81.7
333,2024-25,1630165,Killian Hayes,1610612751,BKN,6,162.0,363,25.2
