,SEASON,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,MIN,TOUCHES,TIME_OF_POSS
0,2021-22,203932,Aaron Gordon,1610612743,DEN,75,2375.0,3173,146.7
1,2021-22,1630565,Aaron Henry,1610612755,PHI,6,17.0,17,0.6
2,2021-22,1628988,Aaron Holiday,1610612756,PHX,63,1021.0,1977,152.6
3,2021-22,1630174,Aaron Nesmith,1610612738,BOS,52,574.0,802,25.1
4,2021-22,1630598,Aaron Wiggins,1610612760,OKC,50,1209.0,1254,44.2
5,2021-22,1627846,Abdel Nader,1610612756,PHX,14,145.0,138,4.3
6,2021-22,1630278,Ade Murkey,1610612758,SAC,1,1.0,0,0.0
7,2021-22,1629678,Admiral Schofield,1610612753,ORL,38,469.0,737,19.5
8,2021-22,1629958,Ahmad Caver,1610612754,IND,1,1.0,2,0.2
9,2021-22,201143,Al Horford,1610612738,BOS,68,1974.0,3357,96.8
10,2021-22,202692,Alec Burks,1610612752,NYK,80,2280.0,4486,280.0
11,2021-22,1630758,Aleem Ford,1610612753,ORL,5,74.0,92,2.2
12,2021-22,1630197,Aleksej Pokusevski,1610612760,OKC,61,1233.0,2320,86.1
13,2021-22,1627936,Alex Caruso,1610612741,CHI,41,1147.0,2071,113.8
14,2021-22,203458,Alex Len,1610612758,SAC,39,620.0,945,23.2
15,2021-22,1628035,Alfonzo McKinnie,1610612741,CHI,17,206.0,231,6.2
16,2021-22,1628993,Alize Johnson,1610612740,NOP,23,167.0,247,8.5
17,2021-22,1630578,Alperen Sengun,1610612745,HOU,72,1489.0,2711,106.8
18,2021-22,1629599,Amir Coffey,1610612746,LAC,68,1540.0,1982,90.8
19,2021-22,203083,Andre Drummond,1610612751,BKN,73,1437.0,2128,61.9
20,2021-22,2738,Andre Iguodala,1610612744,GSW,30,583.0,1112,53.6
21,2021-22,203952,Andrew Wiggins,1610612744,GSW,72,2298.0,3374,166.3
22,2021-22,1629014,Anfernee Simons,1610612757,POR,57,1681.0,3492,302.6
23,2021-22,203076,Anthony Davis,1610612747,LAL,40,1404.0,2751,105.7
24,2021-22,1630162,Anthony Edwards,1610612750,MIN,72,2466.0,4430,306.1
25,2021-22,1630264,Anthony Gill,1610612764,WAS,44,463.0,523,15.1
26,2021-22,1630237,Anthony Lamb,1610612745,HOU,2,8.0,17,0.7
27,2021-22,1629717,Armoni Brooks,1610612761,TOR,54,844.0,1253,48.5
28,2021-22,1629083,Arnoldas Kulboka,1610612766,CHA,2,5.0,3,0.0
29,2021-22,1630559,Austin Reaves,1610612747,LAL,61,1418.0,1960,82.7
30,2021-22,203085,Austin Rivers,1610612743,DEN,67,1480.0,1697,77.5
31,2021-22,202340,Avery Bradley,1610612747,LAL,62,1406.0,1411,38.3
32,2021-22,1630245,Ayo Dosunmu,1610612741,CHI,77,2110.0,3185,194.6
33,2021-22,1629168,BJ Johnson,1610612753,ORL,4,65.0,72,2.4
