,SEASON,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,MIN,TOUCHES,TIME_OF_POSS
170,2015-16,202697,Iman Shumpert,1610612739,CLE,54,1316.0,1504,63.2
171,2015-16,203477,Isaiah Canaan,1610612755,PHI,77,1966.0,3614,189.8
172,2015-16,202738,Isaiah Thomas,1610612738,BOS,81,2610.0,6851,528.2
173,2015-16,202397,Ish Smith,1610612755,PHI,77,2239.0,6323,481.0
174,2015-16,200826,J.J. Barea,1610612742,DAL,74,1667.0,4144,349.5
175,2015-16,201581,JJ Hickson,1610612764,WAS,35,437.0,801,23.0
176,2015-16,1626266,JJ O'Brien,1610612762,UTA,2,6.0,4,0.1
177,2015-16,200755,JJ Redick,1610612746,LAC,75,2097.0,2607,79.8
178,2015-16,2747,JR Smith,1610612739,CLE,77,2362.0,2846,107.8
179,2015-16,203960,JaKarr Sampson,1610612743,DEN,73,1160.0,1322,49.0
180,2015-16,203210,JaMychal Green,1610612763,MEM,78,1446.0,2429,62.1
181,2015-16,201580,JaVale McGee,1610612742,DAL,34,370.0,525,11.8
182,2015-16,203953,Jabari Parker,1610612749,MIL,76,2408.0,3943,122.8
183,2015-16,203109,Jae Crowder,1610612738,BOS,72,2278.0,3506,97.5
184,2015-16,1626143,Jahlil Okafor,1610612755,PHI,53,1591.0,2649,120.3
185,2015-16,2037,Jamal Crawford,1610612746,LAC,79,2126.0,3244,193.5
186,2015-16,2749,Jameer Nelson,1610612743,DEN,39,1036.0,2378,206.0
187,2015-16,202341,James Anderson,1610612758,SAC,50,717.0,774,34.4
188,2015-16,203516,James Ennis III,1610612740,NOP,22,329.0,382,13.1
189,2015-16,201935,James Harden,1610612745,HOU,82,3125.0,6898,541.9
190,2015-16,201949,James Johnson,1610612761,TOR,56,908.0,1067,42.2
191,2015-16,2592,James Jones,1610612739,CLE,48,463.0,728,16.6
192,2015-16,203949,James Michael McAdoo,1610612744,GSW,41,262.0,523,13.2
193,2015-16,203923,James Young,1610612738,BOS,28,196.0,181,5.1
194,2015-16,203099,Jared Cunningham,1610612739,CLE,44,410.0,578,34.1
195,2015-16,201162,Jared Dudley,1610612764,WAS,81,2098.0,3745,88.0
196,2015-16,203096,Jared Sullinger,1610612738,BOS,80,1900.0,3644,106.6
197,2015-16,204067,Jarell Eddie,1610612764,WAS,26,147.0,203,6.2
198,2015-16,1626185,Jarell Martin,1610612763,MEM,27,380.0,581,18.4
199,2015-16,203950,Jarnell Stokes,1610612763,MEM,7,19.0,25,0.9
200,2015-16,101127,Jarrett Jack,1610612751,BKN,32,1027.0,2599,214.6
201,2015-16,201160,Jason Smith,1610612753,ORL,75,1144.0,2102,52.0
202,2015-16,1891,Jason Terry,1610612745,HOU,72,1258.0,2018,95.1
