,SEASON,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,MIN,TOUCHES,TIME_OF_POSS
26,2014-15,203094,Andrew Nicholson,1610612753,ORL,40,492.0,818,21.3
27,2014-15,203952,Andrew Wiggins,1610612750,MIN,81,2937.0,3536,143.8
28,2014-15,203461,Anthony Bennett,1610612750,MIN,56,885.0,1745,41.7
29,2014-15,203076,Anthony Davis,1610612740,NOP,68,2455.0,3973,133.9
30,2014-15,201627,Anthony Morrow,1610612760,OKC,74,1806.0,1774,51.9
31,2014-15,201229,Anthony Tolliver,1610612765,DET,76,1433.0,2251,49.3
32,2014-15,203462,Archie Goodwin,1610612756,PHX,41,535.0,1056,64.9
33,2014-15,202620,Arinze Onuaku,1610612750,MIN,6,68.0,69,1.9
34,2014-15,203382,Aron Baynes,1610612759,SAS,70,1122.0,1465,35.6
35,2014-15,201167,Arron Afflalo,1610612757,POR,78,2502.0,2921,126.1
36,2014-15,201948,Austin Daye,1610612737,ATL,34,344.0,595,17.9
37,2014-15,203085,Austin Rivers,1610612746,LAC,76,1563.0,2573,218.2
38,2014-15,202340,Avery Bradley,1610612738,BOS,77,2428.0,2979,106.7
39,2014-15,2732,Ben Gordon,1610612753,ORL,56,790.0,976,53.4
40,2014-15,203463,Ben McLemore,1610612758,SAC,82,2670.0,3273,116.2
41,2014-15,2757,Beno Udrih,1610612763,MEM,79,1494.0,3722,299.6
42,2014-15,203108,Bernard James,1610612742,DAL,16,158.0,153,3.8
43,2014-15,202687,Bismack Biyombo,1610612766,CHA,64,1243.0,846,21.0
44,2014-15,201933,Blake Griffin,1610612746,LAC,67,2356.0,5406,198.0
45,2014-15,202711,Bojan Bogdanović,1610612751,BKN,78,1854.0,1879,66.4
46,2014-15,2564,Boris Diaw,1610612759,SAS,81,1984.0,4329,130.0
47,2014-15,203078,Bradley Beal,1610612764,WAS,63,2107.0,3474,157.4
48,2014-15,201148,Brandan Wright,1610612756,PHX,75,1449.0,1769,45.0
49,2014-15,101138,Brandon Bass,1610612738,BOS,82,1929.0,2965,89.5
50,2014-15,203561,Brandon Davies,1610612755,PHI,27,423.0,841,20.2
51,2014-15,201943,Brandon Jennings,1610612765,DET,41,1173.0,3066,298.4
52,2014-15,202688,Brandon Knight,1610612756,PHX,62,2000.0,4572,388.7
53,2014-15,201575,Brandon Rush,1610612744,GSW,33,271.0,358,11.9
54,2014-15,2217,Brendan Haywood,1610612739,CLE,22,119.0,130,4.1
55,2014-15,203148,Brian Roberts,1610612766,CHA,72,1330.0,3011,242.5
56,2014-15,201572,Brook Lopez,1610612751,BKN,72,2100.0,2777,82.5
57,2014-15,203998,Bruno Caboclo,1610612761,TOR,8,23.0,35,1.3
58,2014-15,203955,Bryce Cotton,1610612762,UTA,15,159.0,391,31.8
59,2014-15,201228,C.J. Watson,1610612754,IND,57,1422.0,3345,279.5
60,2014-15,203912,C.J. Wilcox,1610612746,LAC,21,101.0,129,5.1
61,2014-15,203468,CJ McCollum,1610612757,POR,62,973.0,1420,75.8
62,2014-15,101139,CJ Miles,1610612754,IND,70,1841.0,2481,79.6
63,2014-15,203946,Cameron Bairstow,1610612741,CHI,18,64.0,85,2.2
64,2014-15,201171,Carl Landry,1610612758,SAC,70,1192.0,1626,50.3
65,2014-15,2430,Carlos Boozer,1610612747,LAL,71,1692.0,3043,95.3
66,2014-15,2546,Carmelo Anthony,1610612752,NYK,39,1400.0,2701,132.5
67,2014-15,2406,Caron Butler,1610612765,DET,78,1623.0,2398,77.1
68,2014-15,201858,Cartier Martin,1610612765,DET,23,198.0,210,6.8
69,2014-15,202718,Chandler Parsons,1610612742,DAL,66,2186.0,3693,141.3
70,2014-15,101112,Channing Frye,1610612753,ORL,75,1870.0,3652,78.8
71,2014-15,101111,Charlie Villanueva,1610612742,DAL,64,678.0,1259,27.5
72,2014-15,201978,Chase Budinger,1610612750,MIN,66,1282.0,1697,47.3
73,2014-15,2365,Chris Andersen,1610612748,MIA,59,1102.0,1375,34.4
74,2014-15,2547,Chris Bosh,1610612748,MIA,44,1556.0,2846,103.3
75,2014-15,203142,Chris Copeland,1610612754,IND,50,828.0,1133,41.2
76,2014-15,201604,Chris Douglas-Roberts,1610612746,LAC,12,103.0,88,3.8
77,2014-15,203187,Chris Johnson,1610612762,UTA,29,527.0,634,19.4
78,2014-15,2549,Chris Kaman,1610612757,POR,74,1398.0,2261,62.2
79,2014-15,101108,Chris Paul,1610612746,LAC,82,2857.0,7628,685.6
80,2014-15,101236,Chuck Hayes,1610612761,TOR,29,255.0,305,6.9
81,2014-15,203921,Cleanthony Early,1610612752,NYK,39,647.0,1187,44.7
82,2014-15,203991,Clint Capela,1610612745,HOU,12,90.0,138,3.3
83,2014-15,203469,Cody Zeller,1610612766,CHA,62,1487.0,3138,72.7
84,2014-15,202332,Cole Aldrich,1610612752,NYK,60,962.0,2034,55.3
85,2014-15,201147,Corey Brewer,1610612745,HOU,79,2063.0,2918,109.2
86,2014-15,203928,Cory Jefferson,1610612751,BKN,50,531.0,859,22.8
87,2014-15,202709,Cory Joseph,1610612759,SAS,79,1444.0,3262,218.0
88,2014-15,201584,Courtney Lee,1610612763,MEM,77,2354.0,3140,121.5
89,2014-15,201571,D.J. Augustin,1610612760,OKC,82,1964.0,4467,433.6
90,2014-15,2563,Dahntay Jones,1610612746,LAC,33,123.0,105,4.7
91,2014-15,203081,Damian Lillard,1610612757,POR,82,2925.0,7085,666.2
92,2014-15,204014,Damjan Rudez,1610612754,IND,68,1047.0,1219,36.7
93,2014-15,201568,Danilo Gallinari,1610612743,DEN,59,1426.0,2051,87.7
94,2014-15,101122,Danny Granger,1610612756,PHX,29,590.0,672,19.8
95,2014-15,201980,Danny Green,1610612759,SAS,81,2312.0,3808,124.4
96,2014-15,201967,Dante Cunningham,1610612740,NOP,66,1652.0,1856,48.5
97,2014-15,203957,Danté Exum,1610612762,UTA,82,1817.0,3659,222.2
98,2014-15,203121,Darius Miller,1610612740,NOP,5,43.0,30,1.1
99,2014-15,202721,Darius Morris,1610612751,BKN,38,299.0,664,65.0
100,2014-15,201589,Darrell Arthur,1610612743,DEN,58,988.0,1465,32.6
101,2014-15,201954,Darren Collison,1610612758,SAC,45,1565.0,3791,329.9
102,2014-15,101135,David Lee,1610612744,GSW,49,904.0,1939,54.0
103,2014-15,204065,David Stockton,1610612758,SAC,3,33.0,77,6.5
104,2014-15,204033,David Wear,1610612758,SAC,2,7.0,12,0.2
105,2014-15,2561,David West,1610612754,IND,66,1895.0,3948,113.6
106,2014-15,201599,DeAndre Jordan,1610612746,LAC,82,2820.0,4028,86.2
107,2014-15,201971,DeJuan Blair,1610612764,WAS,29,180.0,298,8.4
108,2014-15,201942,DeMar DeRozan,1610612761,TOR,60,2100.0,3396,212.0
109,2014-15,202326,DeMarcus Cousins,1610612758,SAC,59,2013.0,4059,166.3
110,2014-15,201960,DeMarre Carroll,1610612737,ATL,70,2189.0,3430,122.3
111,2014-15,203471,Dennis Schröder,1610612737,ATL,77,1516.0,4103,354.2
112,2014-15,101114,Deron Williams,1610612751,BKN,68,2114.0,5089,465.7
113,2014-15,202324,Derrick Favors,1610612762,UTA,74,2280.0,4903,133.8
114,2014-15,201565,Derrick Rose,1610612741,CHI,51,1530.0,3908,329.8
115,2014-15,202682,Derrick Williams,1610612758,SAC,74,1462.0,1929,65.7
116,2014-15,2734,Devin Harris,1610612742,DAL,76,1685.0,3476,212.1
117,2014-15,203906,Devyn Marble,1610612753,ORL,16,208.0,178,7.0
118,2014-15,203473,Dewayne Dedmon,1610612753,ORL,59,845.0,865,20.3
119,2014-15,203079,Dion Waiters,1610612760,OKC,79,2180.0,2840,156.3
120,2014-15,1717,Dirk Nowitzki,1610612742,DAL,77,2282.0,4122,109.6
121,2014-15,202388,Donald Sloan,1610612754,IND,53,1107.0,2807,270.8
122,2014-15,202700,Donatas Motiejunas,1610612745,HOU,70,2006.0,3778,97.8
123,2014-15,2748,Dorell Wright,1610612757,POR,48,592.0,898,30.6
124,2014-15,203926,Doug McDermott,1610612741,CHI,36,321.0,375,11.3
125,2014-15,203110,Draymond Green,1610612744,GSW,79,2490.0,5192,150.0
126,2014-15,2400,Drew Gooden,1610612764,WAS,51,864.0,1461,39.6
127,2014-15,204079,Drew Gordon,1610612755,PHI,9,71.0,111,3.0
128,2014-15,202779,Dwight Buycks,1610612747,LAL,6,123.0,238,23.8
129,2014-15,2730,Dwight Howard,1610612745,HOU,40,1189.0,2093,71.5
130,2014-15,203939,Dwight Powell,1610612742,DAL,29,236.0,385,10.0
131,2014-15,2548,Dwyane Wade,1610612748,MIA,61,1934.0,3976,276.6
132,2014-15,202734,E'Twaun Moore,1610612741,CHI,56,504.0,669,43.9
133,2014-15,2853,Earl Barron,1610612756,PHX,16,143.0,203,5.0
134,2014-15,201947,Earl Clark,1610612751,BKN,10,93.0,157,3.7
135,2014-15,202334,Ed Davis,1610612747,LAL,79,1840.0,2780,78.9
136,2014-15,202327,Ekpe Udoh,1610612746,LAC,33,128.0,172,5.2
137,2014-15,203901,Elfrid Payton,1610612753,ORL,82,2489.0,5502,490.1
138,2014-15,202407,Elijah Millsap,1610612762,UTA,47,924.0,1302,48.7
139,2014-15,202343,Elliot Williams,1610612755,PHI,13,119.0,185,9.4
140,2014-15,1882,Elton Brand,1610612737,ATL,36,486.0,788,18.5
141,2014-15,202683,Enes Freedom,1610612760,OKC,75,2136.0,4240,117.8
142,2014-15,202339,Eric Bledsoe,1610612756,PHX,81,2800.0,6397,496.0
143,2014-15,201569,Eric Gordon,1610612740,NOP,61,2018.0,2709,145.3
144,2014-15,203961,Eric Moreland,1610612758,SAC,3,2.0,4,0.1
145,2014-15,203475,Erick Green,1610612743,DEN,43,410.0,779,64.9
146,2014-15,101141,Ersan Ilyasova,1610612749,MIL,57,1307.0,2073,45.0
147,2014-15,203095,Evan Fournier,1610612753,ORL,58,1661.0,2203,108.9
148,2014-15,202323,Evan Turner,1610612738,BOS,82,2260.0,5017,380.2
149,2014-15,203105,Festus Ezeli,1610612744,GSW,46,504.0,764,19.6
150,2014-15,101128,Francisco Garcia,1610612745,HOU,14,200.0,339,14.7
151,2014-15,203128,Furkan Aldemir,1610612755,PHI,41,540.0,851,20.3
152,2014-15,203539,Gal Mekel,1610612742,DAL,4,43.0,108,9.5
153,2014-15,202066,Garrett Temple,1610612764,WAS,52,736.0,1001,42.7
154,2014-15,203914,Gary Harris,1610612743,DEN,55,719.0,719,30.6
155,2014-15,202390,Gary Neal,1610612750,MIN,54,1192.0,1877,95.1
156,2014-15,201588,George Hill,1610612754,IND,43,1267.0,3109,282.3
157,2014-15,101123,Gerald Green,1610612756,PHX,74,1446.0,2118,101.3
158,2014-15,201945,Gerald Henderson,1610612766,CHA,80,2315.0,3389,143.0
159,2014-15,2222,Gerald Wallace,1610612738,BOS,32,286.0,361,11.2
160,2014-15,203507,Giannis Antetokounmpo,1610612749,MIL,80,2508.0,4059,177.6
161,2014-15,203540,Gigi Datome,1610612738,BOS,21,209.0,287,9.0
162,2014-15,201175,Glen Davis,1610612746,LAC,74,904.0,1192,36.1
163,2014-15,203318,Glen Rice,1610612764,WAS,5,43.0,62,2.3
164,2014-15,203922,Glenn Robinson III,1610612755,PHI,35,261.0,295,11.3
165,2014-15,201609,Goran Dragic,1610612748,MIA,78,2640.0,5444,391.0
166,2014-15,202330,Gordon Hayward,1610612762,UTA,76,2618.0,5263,291.3
167,2014-15,203476,Gorgui Dieng,1610612750,MIN,72,2179.0,2693,86.8
168,2014-15,203511,Grant Jerrett,1610612762,UTA,8,51.0,103,2.3
169,2014-15,202328,Greg Monroe,1610612765,DET,69,2137.0,3549,131.9
170,2014-15,202962,Greg Smith,1610612742,DAL,42,363.0,353,7.5
171,2014-15,201880,Greg Stiemsma,1610612761,TOR,17,66.0,86,2.1
172,2014-15,202349,Greivis Vasquez,1610612761,TOR,82,1991.0,4596,411.6
173,2014-15,203084,Harrison Barnes,1610612744,GSW,82,2318.0,3090,110.5
174,2014-15,202355,Hassan Whiteside,1610612748,MIA,47,1134.0,1500,39.7
175,2014-15,2045,Hedo Turkoglu,1610612746,LAC,62,705.0,975,31.6
176,2014-15,203156,Henry Sims,1610612755,PHI,73,1399.0,2934,79.4
177,2014-15,201611,Henry Walker,1610612748,MIA,24,628.0,1038,27.2
178,2014-15,203138,Hollis Thompson,1610612755,PHI,71,1776.0,2271,75.4
179,2014-15,203546,Ian Clark,1610612743,DEN,30,192.0,273,11.8
180,2014-15,101133,Ian Mahinmi,1610612754,IND,61,1146.0,1505,37.0
181,2014-15,202697,Iman Shumpert,1610612739,CLE,62,1545.0,2421,110.7
182,2014-15,203477,Isaiah Canaan,1610612755,PHI,46,912.0,2170,154.2
183,2014-15,202738,Isaiah Thomas,1610612738,BOS,67,1726.0,4044,335.7
184,2014-15,202397,Ish Smith,1610612755,PHI,55,831.0,2089,176.7
185,2014-15,200826,J.J. Barea,1610612742,DAL,77,1362.0,3234,265.1
186,2014-15,201581,JJ Hickson,1610612743,DEN,73,1411.0,2157,57.0
187,2014-15,200755,JJ Redick,1610612746,LAC,78,2409.0,3035,92.5
188,2014-15,2747,JR Smith,1610612739,CLE,70,2079.0,3188,148.4
189,2014-15,203960,JaKarr Sampson,1610612755,PHI,74,1131.0,1690,93.1
190,2014-15,203210,JaMychal Green,1610612763,MEM,24,164.0,218,5.2
191,2014-15,201580,JaVale McGee,1610612743,DEN,23,256.0,327,7.4
192,2014-15,203913,Jabari Brown,1610612747,LAL,19,568.0,709,38.8
193,2014-15,203953,Jabari Parker,1610612749,MIL,25,738.0,1033,35.5
194,2014-15,204022,Jack Cooley,1610612762,UTA,16,87.0,131,3.1
195,2014-15,203109,Jae Crowder,1610612738,BOS,82,1647.0,2563,71.4
196,2014-15,203479,Jamaal Franklin,1610612743,DEN,3,13.0,28,2.0
197,2014-15,2037,Jamal Crawford,1610612746,LAC,64,1703.0,2659,159.9
198,2014-15,2749,Jameer Nelson,1610612743,DEN,63,1406.0,3135,257.1
199,2014-15,203516,James Ennis III,1610612748,MIA,62,1051.0,1104,34.9
200,2014-15,201935,James Harden,1610612745,HOU,80,2941.0,6157,503.1
201,2014-15,201949,James Johnson,1610612761,TOR,70,1370.0,1682,70.5
202,2014-15,2592,James Jones,1610612739,CLE,56,665.0,956,23.9
203,2014-15,203949,James Michael McAdoo,1610612744,GSW,15,137.0,276,7.0
204,2014-15,203923,James Young,1610612738,BOS,31,332.0,406,10.8
205,2014-15,2457,Jannero Pargo,1610612766,CHA,9,73.0,116,9.1
206,2014-15,203099,Jared Cunningham,1610612746,LAC,19,89.0,153,9.5
207,2014-15,201162,Jared Dudley,1610612749,MIL,71,1694.0,2832,69.3
208,2014-15,203096,Jared Sullinger,1610612738,BOS,58,1566.0,3156,90.1
209,2014-15,203950,Jarnell Stokes,1610612763,MEM,19,126.0,180,5.3
210,2014-15,101127,Jarrett Jack,1610612751,BKN,80,2241.0,4915,443.4
211,2014-15,101131,Jason Maxiell,1610612766,CHA,61,878.0,908,19.0
212,2014-15,2202,Jason Richardson,1610612755,PHI,19,416.0,624,26.5
213,2014-15,201160,Jason Smith,1610612752,NYK,81,1770.0,3344,99.9
214,2014-15,1891,Jason Terry,1610612745,HOU,76,1618.0,2839,162.7
215,2014-15,201574,Jason Thompson,1610612758,SAC,81,1991.0,2748,73.6
216,2014-15,202399,Jeff Adrien,1610612745,HOU,17,215.0,305,8.9
217,2014-15,201965,Jeff Ayres,1610612759,SAS,51,383.0,630,17.8
218,2014-15,201145,Jeff Green,1610612763,MEM,78,2455.0,3680,146.4
219,2014-15,201952,Jeff Teague,1610612737,ATL,73,2228.0,5494,448.6
220,2014-15,203481,Jeff Withey,1610612740,NOP,37,259.0,376,10.3
221,2014-15,203106,Jeffery Taylor,1610612766,CHA,29,430.0,428,15.2
222,2014-15,203924,Jerami Grant,1610612755,PHI,65,1377.0,2359,77.5
223,2014-15,202077,Jerel McNeal,1610612756,PHX,6,36.0,88,6.3
224,2014-15,202379,Jeremy Evans,1610612762,UTA,38,266.0,446,11.2
225,2014-15,203087,Jeremy Lamb,1610612760,OKC,47,633.0,858,47.6
226,2014-15,202391,Jeremy Lin,1610612747,LAL,74,1907.0,3981,378.4
227,2014-15,202366,Jerome Jordan,1610612751,BKN,44,383.0,418,10.2
228,2014-15,203968,Jerrelle Benimon,1610612743,DEN,2,3.0,4,0.1
229,2014-15,201573,Jerryd Bayless,1610612749,MIL,76,1700.0,3485,279.4
230,2014-15,202690,Jimmer Fredette,1610612740,NOP,50,509.0,763,58.1
231,2014-15,202710,Jimmy Butler III,1610612741,CHI,65,2513.0,3705,173.6
232,2014-15,201149,Joakim Noah,1610612741,CHI,67,2049.0,4571,138.8
233,2014-15,201975,Jodie Meeks,1610612765,DET,60,1462.0,1616,49.9
234,2014-15,203925,Joe Harris,1610612739,CLE,51,493.0,610,17.7
235,2014-15,204060,Joe Ingles,1610612762,UTA,79,1673.0,2791,116.8
236,2014-15,2207,Joe Johnson,1610612751,BKN,80,2791.0,4303,238.4
237,2014-15,201202,Joel Anthony,1610612765,DET,49,406.0,277,8.1
238,2014-15,200777,Joel Freeland,1610612757,POR,48,617.0,724,19.6
239,2014-15,201595,Joey Dorsey,1610612745,HOU,68,851.0,1138,28.9
240,2014-15,203530,Joffrey Lauvergne,1610612743,DEN,24,268.0,399,10.4
241,2014-15,203089,John Henson,1610612749,MIL,66,1211.0,1568,41.3
242,2014-15,203098,John Jenkins,1610612737,ATL,24,297.0,411,12.7
243,2014-15,101249,John Lucas III,1610612765,DET,21,272.0,690,72.7
244,2014-15,2422,John Salmons,1610612740,NOP,21,270.0,275,11.0
245,2014-15,202322,John Wall,1610612764,WAS,79,2837.0,7553,689.6
246,2014-15,203948,Johnny O'Bryant III,1610612749,MIL,33,357.0,492,12.8
247,2014-15,202720,Jon Leuer,1610612763,MEM,63,824.0,1393,38.6
248,2014-15,201973,Jonas Jerebko,1610612738,BOS,75,1230.0,2111,54.7
249,2014-15,202685,Jonas Valančiūnas,1610612761,TOR,80,2096.0,2930,90.2
250,2014-15,203919,Jordan Adams,1610612763,MEM,30,248.0,309,10.7
251,2014-15,203903,Jordan Clarkson,1610612747,LAL,59,1476.0,3071,301.7
252,2014-15,200770,Jordan Farmar,1610612746,LAC,36,529.0,1128,92.1
253,2014-15,202706,Jordan Hamilton,1610612746,LAC,14,122.0,133,5.0
254,2014-15,201941,Jordan Hill,1610612747,LAL,70,1874.0,3301,112.0
255,2014-15,203268,Jorge Gutierrez,1610612749,MIL,20,174.0,338,23.1
256,2014-15,101181,Jose Calderon,1610612752,NYK,41,1233.0,3023,187.2
257,2014-15,201177,Josh McRoberts,1610612748,MIA,17,296.0,560,20.5
258,2014-15,2746,Josh Smith,1610612745,HOU,83,2301.0,4190,152.7
259,2014-15,201950,Jrue Holiday,1610612740,NOP,40,1303.0,2931,260.2
260,2014-15,203944,Julius Randle,1610612747,LAL,1,14.0,18,0.9
261,2014-15,203120,Justin Hamilton,1610612750,MIN,41,713.0,1016,27.3
262,2014-15,203200,Justin Holiday,1610612744,GSW,59,657.0,903,28.6
263,2014-15,203994,Jusuf Nurkić,1610612743,DEN,62,1103.0,1824,45.9
264,2014-15,203909,KJ McDaniels,1610612745,HOU,62,1352.0,1661,71.4
265,2014-15,203564,Kalin Lucas,1610612763,MEM,1,6.0,11,1.4
266,2014-15,202695,Kawhi Leonard,1610612759,SAS,64,2033.0,3181,150.2
267,2014-15,203482,Kelly Olynyk,1610612738,BOS,64,1423.0,2902,73.2
268,2014-15,202689,Kemba Walker,1610612766,CHA,62,2119.0,5558,484.3
269,2014-15,203088,Kendall Marshall,1610612749,MIL,27,414.0,850,65.2
270,2014-15,2570,Kendrick Perkins,1610612739,CLE,68,1148.0,1745,54.7
271,2014-15,202702,Kenneth Faried,1610612743,DEN,75,2086.0,3078,90.4
272,2014-15,203145,Kent Bazemore,1610612737,ATL,75,1323.0,1875,69.2
273,2014-15,203484,Kentavious Caldwell-Pope,1610612765,DET,82,2587.0,3115,111.8
274,2014-15,2030,Kenyon Martin,1610612749,MIL,10,102.0,109,2.6
275,2014-15,201142,Kevin Durant,1610612760,OKC,27,913.0,1593,82.8
276,2014-15,708,Kevin Garnett,1610612750,MIN,47,952.0,2013,45.9
277,2014-15,201567,Kevin Love,1610612739,CLE,74,2493.0,4712,135.6
278,2014-15,2755,Kevin Martin,1610612750,MIN,38,1280.0,1791,70.0
279,2014-15,202338,Kevin Seraphin,1610612764,WAS,79,1235.0,2023,62.8
280,2014-15,203114,Khris Middleton,1610612749,MIL,78,2345.0,3450,127.7
281,2014-15,2550,Kirk Hinrich,1610612741,CHI,66,1610.0,2672,195.0
282,2014-15,202691,Klay Thompson,1610612744,GSW,77,2455.0,3527,155.7
283,2014-15,977,Kobe Bryant,1610612747,LAL,35,1207.0,2344,191.0
284,2014-15,201585,Kosta Koufos,1610612763,MEM,81,1348.0,1975,50.3
285,2014-15,203123,Kostas Papanikolaou,1610612745,HOU,42,771.0,1322,46.2
286,2014-15,2743,Kris Humphries,1610612764,WAS,64,1345.0,2439,63.9
287,2014-15,203937,Kyle Anderson,1610612759,SAS,33,358.0,617,28.9
288,2014-15,2594,Kyle Korver,1610612737,ATL,75,2418.0,2926,73.9
289,2014-15,200768,Kyle Lowry,1610612761,TOR,70,2414.0,5544,482.5
290,2014-15,203124,Kyle O'Quinn,1610612753,ORL,51,824.0,1580,48.1
291,2014-15,202713,Kyle Singler,1610612760,OKC,80,1744.0,2225,66.7
292,2014-15,202681,Kyrie Irving,1610612739,CLE,74,2687.0,5917,483.4
293,2014-15,200746,LaMarcus Aldridge,1610612757,POR,71,2512.0,4514,160.4
294,2014-15,202362,Lance Stephenson,1610612766,CHA,61,1573.0,3035,176.4
295,2014-15,202498,Lance Thomas,1610612752,NYK,61,1473.0,2074,70.7
296,2014-15,202361,Landry Fields,1610612761,TOR,26,216.0,246,9.6
297,2014-15,204038,Langston Galloway,1610612752,NYK,44,1429.0,3076,186.2
298,2014-15,203580,Larry Drew II,1610612755,PHI,12,219.0,621,44.9
299,2014-15,202336,Larry Sanders,1610612749,MIL,27,586.0,796,22.0
300,2014-15,202730,Lavoy Allen,1610612754,IND,63,1070.0,1783,45.1
301,2014-15,2544,LeBron James,1610612739,CLE,68,2453.0,5566,440.8
302,2014-15,2571,Leandro Barbosa,1610612744,GSW,66,982.0,1584,69.6
303,2014-15,201991,Lester Hudson,1610612746,LAC,5,56.0,120,8.6
304,2014-15,203485,Lorenzo Brown,1610612750,MIN,29,549.0,1161,97.5
305,2014-15,200811,Lou Amundson,1610612752,NYK,52,920.0,1703,46.3
306,2014-15,101150,Lou Williams,1610612761,TOR,80,2016.0,3258,230.4
307,2014-15,201601,Luc Mbah a Moute,1610612755,PHI,67,1916.0,3642,107.3
308,2014-15,203512,Lucas Nogueira,1610612761,TOR,6,23.0,48,1.0
309,2014-15,2449,Luis Scola,1610612754,IND,81,1659.0,3531,96.4
310,2014-15,202337,Luke Babbitt,1610612740,NOP,63,830.0,1026,30.7
311,2014-15,2557,Luke Ridnour,1610612753,ORL,47,683.0,1443,119.5
312,2014-15,2736,Luol Deng,1610612748,MIA,71,2381.0,3152,104.8
313,2014-15,202723,Malcolm Lee,1610612755,PHI,1,2.0,2,0.1
314,2014-15,202952,Malcolm Thomas,1610612755,PHI,17,194.0,412,8.8
315,2014-15,1938,Manu Ginobili,1610612759,SAS,70,1587.0,3217,181.7
316,2014-15,201188,Marc Gasol,1610612763,MEM,81,2687.0,5464,178.5
317,2014-15,101162,Marcin Gortat,1610612764,WAS,82,2453.0,3930,96.3
318,2014-15,201158,Marco Belinelli,1610612759,SAS,62,1388.0,2120,84.0
319,2014-15,202694,Marcus Morris Sr.,1610612756,PHX,81,2045.0,3174,100.2
320,2014-15,203935,Marcus Smart,1610612738,BOS,67,1808.0,3089,197.6
321,2014-15,201977,Marcus Thornton,1610612756,PHX,48,721.0,1012,41.2
322,2014-15,201596,Mario Chalmers,1610612748,MIA,79,2337.0,5016,355.9
323,2014-15,203900,Markel Brown,1610612751,BKN,47,781.0,807,30.5
324,2014-15,202693,Markieff Morris,1610612756,PHX,82,2581.0,4303,125.6
325,2014-15,201578,Marreese Speights,1610612744,GSW,76,1207.0,2212,54.5
326,2014-15,101110,Martell Webster,1610612764,WAS,32,352.0,455,16.0
327,2014-15,101107,Marvin Williams,1610612766,CHA,78,2035.0,4307,89.0
328,2014-15,203486,Mason Plumlee,1610612751,BKN,82,1743.0,2531,76.9
329,2014-15,2440,Matt Barnes,1610612746,LAC,76,2271.0,2736,66.3
330,2014-15,2588,Matt Bonner,1610612759,SAS,72,935.0,1469,35.2
331,2014-15,203521,Matthew Dellavedova,1610612739,CLE,66,1365.0,2769,195.0
332,2014-15,203090,Maurice Harkless,1610612753,ORL,45,674.0,750,24.9
333,2014-15,203086,Meyers Leonard,1610612757,POR,55,847.0,1221,30.6
334,2014-15,201563,Michael Beasley,1610612748,MIA,24,505.0,858,29.2
335,2014-15,203487,Michael Carter-Williams,1610612749,MIL,66,2150.0,5688,494.9
336,2014-15,203077,Michael Kidd-Gilchrist,1610612766,CHA,55,1587.0,1981,70.4
337,2014-15,201144,Mike Conley,1610612763,MEM,70,2225.0,5609,498.2
338,2014-15,2399,Mike Dunleavy,1610612741,CHI,63,1838.0,2275,73.6
339,2014-15,2034,Mike Miller,1610612739,CLE,51,675.0,946,24.5
