team,player_id,player,type,period,clock,gameId,actionNumber,next_pos_points,shot_clock,opp_team,dead_ball
GSW,203110,Green,Offensive Foul Turnover,1,284.0,21700002,105,2,14.0,HOU,1
GSW,201142,Durant,Out of Bounds Lost Ball Turnover,1,258.0,21700002,111,0,10.5,HOU,1
HOU,201935,Harden,Out of Bounds - Bad Pass Turnover,1,171.0,21700002,129,2,22.5,GSW,1
HOU,1610612745,,Shot Clock Turnover,2,565.0,21700002,206,0,0.0,GSW,1
HOU,2772,Ariza,Out of Bounds - Bad Pass Turnover,2,546.0,21700002,209,3,21.0,GSW,1
HOU,201569,Gordon,Traveling,2,461.0,21700002,225,0,15.5,GSW,1
HOU,201935,Harden,Lost Ball,2,324.0,21700002,278,2,5.5,GSW,0
GSW,201142,Durant,Bad Pass,2,294.0,21700002,273,0,19.0,HOU,0
GSW,201142,Durant,Traveling,2,144.0,21700002,309,0,22.0,HOU,1
GSW,2733,Livingston,Traveling,2,82.0,21700002,331,3,12.0,HOU,1
GSW,201142,Durant,Bad Pass,3,696.0,21700002,361,0,0.0,HOU,0
GSW,201142,Durant,Lost Ball,3,366.0,21700002,429,0,14.5,HOU,0
HOU,200782,Tucker,Traveling,3,365.0,21700002,431,0,23.0,GSW,1
GSW,203110,Green,Bad Pass,3,363.0,21700002,432,0,22.0,HOU,0
HOU,201601,Mbah a Moute,Bad Pass,3,352.0,21700002,434,0,13.0,GSW,0
HOU,201601,Mbah a Moute,Out of Bounds Lost Ball Turnover,3,247.0,21700002,460,2,16.5,GSW,1
GSW,201142,Durant,Out of Bounds - Bad Pass Turnover,3,168.0,21700002,470,2,19.0,HOU,1
GSW,202691,Thompson,Out of Bounds - Bad Pass Turnover,3,135.0,21700002,480,0,17.5,HOU,1
HOU,201569,Gordon,Step Out of Bounds Turnover,3,57.9,21700002,489,0,0.0,GSW,1
GSW,201156,Young,Bad Pass,3,32.3,21700002,499,2,14.5,HOU,0
GSW,2561,West,Lost Ball,4,679.0,21700002,536,3,3.5,HOU,0
GSW,201939,Curry,Out of Bounds - Bad Pass Turnover,4,635.0,21700002,546,2,15.5,HOU,1
GSW,201142,Durant,Lost Ball,4,371.0,21700002,604,2,16.5,HOU,0
HOU,101108,Paul,Bad Pass,4,297.0,21700002,611,0,11.5,GSW,0
GSW,201939,Curry,Bad Pass,4,32.2,21700002,670,0,12.1,HOU,0
CHA,2730,Howard,Lost Ball,1,576.0,21700003,34,2,13.5,DET,0
CHA,202689,Walker,Bad Pass,1,252.0,21700003,108,2,17.0,DET,0
DET,202397,Smith,Step Out of Bounds Turnover,1,116.0,21700003,129,3,16.0,CHA,1
CHA,1628407,Bacon,Bad Pass,1,67.0,21700003,135,2,12.5,DET,0
CHA,202933,Stone,Bad Pass,1,6.1,21700003,153,0,1.6000000000000014,DET,0
CHA,1628370,Monk,Lost Ball,2,630.0,21700003,172,2,11.0,DET,0
CHA,1628407,Bacon,Bad Pass,2,607.0,21700003,175,0,9.5,DET,0
DET,202720,Leuer,Lost Ball,2,568.0,21700003,186,0,21.0,CHA,0
CHA,1628370,Monk,Bad Pass,2,404.0,21700003,217,1,6.5,DET,0
CHA,202689,Walker,Bad Pass,2,310.0,21700003,250,2,10.0,DET,0
DET,204038,Galloway,Out of Bounds - Bad Pass Turnover,2,197.0,21700003,276,0,10.0,CHA,1
CHA,202689,Walker,Lost Ball,2,184.0,21700003,277,0,11.0,DET,0
CHA,203087,Lamb,Lost Ball,2,47.8,21700003,296,3,12.0,DET,0
DET,202340,Bradley,Lost Ball,3,678.0,21700003,320,3,23.0,CHA,0
CHA,2730,Howard,Lost Ball,3,522.0,21700003,341,2,10.0,DET,0
CHA,2730,Howard,Lost Ball,3,430.0,21700003,353,0,8.5,DET,0
DET,202397,Smith,Lost Ball,3,4.6,21700003,449,0,1.6000000000000014,CHA,0
CHA,1628370,Monk,Bad Pass,4,677.0,21700003,461,3,16.0,DET,0
CHA,203469,Zeller,Bad Pass,4,642.0,21700003,467,0,3.5,DET,0
DET,202397,Smith,Out of Bounds Lost Ball Turnover,4,547.0,21700003,485,0,13.5,CHA,1
CHA,203469,Zeller,Lost Ball,4,525.0,21700003,488,3,11.0,DET,0
CHA,202689,Walker,Bad Pass,4,335.0,21700003,525,0,5.5,DET,0
DET,202340,Bradley,Bad Pass,4,328.0,21700003,527,0,17.0,CHA,0
CHA,203087,Lamb,Backcourt Turnover,4,248.0,21700003,569,0,18.0,DET,1
DET,202699,Harris,Lost Ball,4,238.0,21700003,550,0,14.0,CHA,0
DET,1610612765,,Shot Clock Turnover,4,24.1,21700003,602,0,0.0,CHA,1
BKN,202391,Lin,Bad Pass,1,615.0,21700004,17,2,10.5,IND,0
BKN,202391,Lin,Lost Ball,1,494.0,21700004,37,1,14.0,IND,0
BKN,201960,Carroll,Lost Ball,1,473.0,21700004,44,0,9.0,IND,0
IND,202711,Bogdanović,Out of Bounds Lost Ball Turnover,1,473.0,21700004,47,2,24.0,BKN,1
BKN,203112,Acy,Offensive Foul Turnover,1,312.0,21700004,88,2,19.0,IND,1
BKN,203112,Acy,Bad Pass,1,268.0,21700004,96,0,20.5,IND,0
IND,1627734,Sabonis,Out of Bounds Lost Ball Turnover,1,178.0,21700004,127,2,10.0,BKN,1
BKN,203459,Crabbe,Traveling,1,145.0,21700004,133,0,17.0,IND,1
BKN,203112,Acy,Traveling,1,113.0,21700004,138,2,14.0,IND,1
IND,202362,Stephenson,Bad Pass,1,30.2,21700004,156,2,14.499999999999996,BKN,0
BKN,203915,Dinwiddie,Bad Pass,1,0.2,21700004,162,0,21.9,IND,0
BKN,202389,Mozgov,Traveling,2,709.0,21700004,170,2,13.0,IND,1
IND,203506,Oladipo,Out of Bounds - Bad Pass Turnover,2,470.0,21700004,233,2,14.0,BKN,1
BKN,1627747,LeVert,Lost Ball,2,340.0,21700004,257,0,19.5,IND,0
BKN,202391,Lin,Bad Pass,2,303.0,21700004,271,2,8.0,IND,0
BKN,202344,Booker,Bad Pass,2,282.0,21700004,274,0,9.5,IND,0
IND,201954,Collison,Bad Pass,2,276.0,21700004,276,0,18.0,BKN,0
IND,203506,Oladipo,Bad Pass,2,208.0,21700004,287,2,20.0,BKN,0
BKN,202344,Booker,Bad Pass,2,40.3,21700004,332,2,7.699999999999996,IND,0
BKN,1626156,Russell,Lost Ball,3,691.0,21700004,356,0,0.0,IND,0
BKN,202389,Mozgov,Out of Bounds Lost Ball Turnover,3,674.0,21700004,360,0,15.0,IND,1
IND,1626167,Turner,Bad Pass,3,660.0,21700004,361,2,10.0,BKN,0
BKN,1626156,Russell,Lost Ball,3,570.0,21700004,378,2,12.0,IND,0
IND,201152,Young,Traveling,3,465.0,21700004,408,2,14.0,BKN,1
IND,203506,Oladipo,Offensive Foul Turnover,3,448.0,21700004,415,0,20.0,BKN,1
BKN,203459,Crabbe,Offensive Foul Turnover,3,294.0,21700004,454,2,14.0,IND,1
IND,201954,Collison,Bad Pass,3,196.0,21700004,479,2,10.0,BKN,0
BKN,203915,Dinwiddie,Traveling,3,55.8,21700004,511,2,14.299999999999995,IND,1
IND,202709,Joseph,Bad Pass,4,708.0,21700004,531,2,12.0,BKN,0
BKN,1626178,Hollis-Jefferson,Lost Ball,4,561.0,21700004,564,2,10.5,IND,0
IND,202711,Bogdanović,Offensive Foul Turnover,4,303.0,21700004,649,2,19.0,BKN,1
IND,202711,Bogdanović,Step Out of Bounds Turnover,4,256.0,21700004,660,0,21.0,BKN,1
IND,201152,Young,Bad Pass,4,228.0,21700004,663,1,9.0,BKN,0
BKN,201960,Carroll,Offensive Foul Turnover,4,59.3,21700004,707,2,24.0,IND,1
ORL,203082,Ross,Out of Bounds - Bad Pass Turnover,1,669.0,21700005,17,2,23.0,MIA,1
ORL,203901,Payton,Bad Pass,1,437.0,21700005,61,0,19.0,MIA,0
MIA,201949,Johnson,Traveling,1,167.0,21700005,133,2,18.5,ORL,1
MIA,201949,Johnson,Offensive Foul Turnover,1,74.0,21700005,161,2,17.5,ORL,1
ORL,202687,Biyombo,Bad Pass,2,672.0,21700005,192,0,0.0,MIA,0
ORL,201571,Augustin,Bad Pass,2,655.0,21700005,196,0,18.0,MIA,0
ORL,201571,Augustin,Offensive Foul Turnover,2,604.0,21700005,206,0,22.0,MIA,1
MIA,201961,Ellington,Traveling,2,397.0,21700005,254,2,15.0,ORL,1
MIA,203079,Waiters,Lost Ball,2,216.0,21700005,299,2,4.5,ORL,0
MIA,204020,Johnson,Out of Bounds - Bad Pass Turnover,2,172.0,21700005,310,0,16.5,ORL,1
ORL,203901,Payton,Bad Pass,2,163.0,21700005,311,2,15.0,MIA,0
ORL,203901,Payton,Lost Ball,2,30.2,21700005,338,2,10.3,MIA,0
MIA,203079,Waiters,Bad Pass,3,659.0,21700005,359,3,9.0,ORL,0
MIA,1626196,Richardson,Bad Pass,3,454.0,21700005,392,1,14.0,ORL,0
ORL,203901,Payton,Traveling,3,434.0,21700005,403,0,25.5,MIA,1
MIA,1626159,Winslow,Bad Pass,3,404.0,21700005,412,2,12.0,ORL,0
MIA,1626196,Richardson,Bad Pass,3,375.0,21700005,416,3,10.5,ORL,0
MIA,202355,Whiteside,Lost Ball,3,343.0,21700005,420,0,0.5,ORL,0
ORL,203932,Gordon,Traveling,3,342.0,21700005,422,0,23.0,MIA,1
ORL,203613,Simmons,Offensive Foul Turnover,3,43.1,21700005,493,3,19.9,MIA,1
ORL,202687,Biyombo,Traveling,3,4.5,21700005,498,0,2.3999999999999986,MIA,1
ORL,202687,Biyombo,Offensive Foul Turnover,4,690.0,21700005,509,0,14.0,MIA,1
MIA,203079,Waiters,Discontinue Dribble,4,617.0,21700005,522,2,18.5,ORL,1
MIA,201949,Johnson,Bad Pass,4,341.0,21700005,587,2,11.5,ORL,0
ORL,203095,Fournier,Bad Pass,4,251.0,21700005,606,2,16.0,MIA,0
ORL,1610612753,,Shot Clock Turnover,4,220.0,21700005,611,2,0.0,MIA,1
MIA,201949,Johnson,Bad Pass,4,180.0,21700005,618,0,22.0,ORL,0
ORL,202696,Vučević,Lost Ball,4,161.0,21700005,624,2,15.0,MIA,0
PHI,200755,Redick,Step Out of Bounds Turnover,1,698.0,21700006,10,2,23.0,WAS,1
WAS,101133,Mahinmi,Offensive Foul Turnover,1,121.0,21700006,137,0,14.0,PHI,1
PHI,1628365,Fultz,Lost Ball,1,106.0,21700006,138,0,9.0,WAS,0
WAS,204025,Frazier,Lost Ball,2,645.0,21700006,185,2,5.5,PHI,0
WAS,204025,Frazier,Bad Pass,2,627.0,21700006,188,3,11.5,PHI,0
WAS,203078,Beal,Lost Ball,2,544.0,21700006,214,3,9.0,PHI,0
WAS,203118,Scott,Out of Bounds Lost Ball Turnover,2,513.0,21700006,221,3,16.5,PHI,1
PHI,1628365,Fultz,Lost Ball,2,357.0,21700006,256,0,13.0,WAS,0
WAS,101162,Gortat,Offensive Foul Turnover,2,147.0,21700006,312,0,14.0,PHI,1
PHI,203954,Embiid,Lost Ball,2,122.0,21700006,313,0,0.0,WAS,0
PHI,203954,Embiid,Lost Ball,3,628.0,21700006,358,3,16.0,WAS,0
PHI,203496,Covington,Lost Ball,3,588.0,21700006,368,0,23.0,WAS,0
PHI,203496,Covington,Traveling,3,488.0,21700006,395,0,11.5,WAS,1
PHI,1627732,Simmons,Bad Pass,3,468.0,21700006,403,0,15.0,WAS,0
WAS,202322,Wall,Lost Ball,3,456.0,21700006,407,0,12.0,PHI,0
PHI,203496,Covington,Out of Bounds - Bad Pass Turnover,3,456.0,21700006,409,2,24.0,WAS,1
PHI,203496,Covington,Out of Bounds - Bad Pass Turnover,3,343.0,21700006,434,3,17.0,WAS,1
PHI,203954,Embiid,Offensive Foul Turnover,3,191.0,21700006,484,2,14.0,WAS,1
PHI,203954,Embiid,Bad Pass,3,129.0,21700006,494,3,14.0,WAS,0
PHI,200755,Redick,Out of Bounds - Bad Pass Turnover,4,517.0,21700006,579,2,8.0,WAS,1
PHI,101161,Johnson,Offensive Foul Turnover,4,414.0,21700006,614,2,16.0,WAS,1
WAS,1610612764,,Shot Clock Turnover,4,170.0,21700006,666,2,0.0,PHI,1
WAS,202322,Wall,Bad Pass,4,105.0,21700006,681,0,7.0,PHI,0
WAS,203078,Beal,Bad Pass,4,56.3,21700006,694,0,2.299999999999997,PHI,0
PHI,201573,Bayless,Bad Pass,4,50.0,21700006,696,0,17.700000000000003,WAS,0
PHI,203496,Covington,Lost Ball,4,20.5,21700006,701,0,22.6,WAS,0
PHI,201573,Bayless,Bad Pass,4,1.0,21700006,725,0,23.0,WAS,0
BOS,201143,Horford,Bad Pass,1,676.0,21700007,13,2,18.0,MIL,0
MIL,203507,Antetokounmpo,Offensive Foul Turnover,1,647.0,21700007,21,0,21.0,BOS,1
MIL,203507,Antetokounmpo,Lost Ball,1,615.0,21700007,26,0,15.0,BOS,0
BOS,202681,Irving,Bad Pass,1,607.0,21700007,28,2,16.0,MIL,0
BOS,202681,Irving,Double Dribble,1,405.0,21700007,75,0,8.5,MIL,1
MIL,203114,Middleton,Bad Pass,1,356.0,21700007,85,2,8.5,BOS,0
BOS,1610612738,,Shot Clock Turnover,1,134.0,21700007,121,0,0.0,MIL,1
MIL,203521,Dellavedova,Bad Pass,2,706.0,21700007,158,2,10.0,BOS,0
MIL,203089,Henson,Bad Pass,2,524.0,21700007,208,2,12.5,BOS,0
BOS,1610612738,,Shot Clock Turnover,2,447.0,21700007,231,0,0.0,MIL,1
MIL,203507,Antetokounmpo,Bad Pass,2,320.0,21700007,256,0,16.0,BOS,0
BOS,1628464,Theis,Lost Ball,2,179.0,21700007,299,0,2.0,MIL,0
BOS,203935,Smart,Offensive Foul Turnover,2,91.0,21700007,323,0,14.0,MIL,1
MIL,1627748,Maker,Offensive Foul Turnover,2,85.0,21700007,326,0,18.0,BOS,1
BOS,1628369,Tatum,Step Out of Bounds Turnover,3,649.0,21700007,357,0,13.0,MIL,1
MIL,203507,Antetokounmpo,Bad Pass,3,601.0,21700007,362,2,15.5,BOS,0
BOS,201143,Horford,Bad Pass,3,529.0,21700007,373,0,22.5,MIL,0
MIL,203114,Middleton,Offensive Foul Turnover,3,447.0,21700007,388,0,16.5,BOS,1
MIL,203114,Middleton,Lost Ball,3,422.0,21700007,391,0,19.0,BOS,0
MIL,203114,Middleton,Bad Pass,3,385.0,21700007,397,3,0.0,BOS,0
BOS,203935,Smart,Bad Pass,3,350.0,21700007,411,0,12.5,MIL,0
BOS,1628400,Ojeleye,Traveling,3,306.0,21700007,416,2,4.0,MIL,1
MIL,1627763,Brogdon,Bad Pass,3,251.0,21700007,420,0,9.5,BOS,0
BOS,1610612738,,Shot Clock Turnover,3,116.0,21700007,464,2,0.0,MIL,1
MIL,1627763,Brogdon,Bad Pass,4,660.0,21700007,500,2,14.0,BOS,0
BOS,203935,Smart,Bad Pass,4,391.0,21700007,550,2,7.0,MIL,0
BOS,202681,Irving,Bad Pass,4,353.0,21700007,567,0,6.0,MIL,0
MIL,203114,Middleton,Bad Pass,4,216.0,21700007,596,0,18.0,BOS,0
BOS,1628369,Tatum,Lost Ball,4,210.0,21700007,598,3,18.0,MIL,0
MIL,203507,Antetokounmpo,Lost Ball,4,73.0,21700007,629,2,9.0,BOS,0
MEM,201188,Gasol,Traveling,1,617.0,21700008,26,3,13.0,NOP,1
MEM,201144,Conley,Out of Bounds - Bad Pass Turnover,1,548.0,21700008,41,0,15.0,NOP,1
MEM,1628415,Brooks,Bad Pass,1,240.0,21700008,117,0,12.0,NOP,0
NOP,203076,Davis,Offensive Foul Turnover,1,227.0,21700008,122,0,14.0,MEM,1
NOP,202348,Crawford,Lost Ball,2,708.0,21700008,186,2,12.0,MEM,0
NOP,203546,Clark,Lost Ball,2,685.0,21700008,191,2,15.5,MEM,0
NOP,2754,Allen,Out of Bounds - Bad Pass Turnover,2,621.0,21700008,204,0,18.0,MEM,1
MEM,201188,Gasol,Offensive Foul Turnover,2,600.0,21700008,209,0,14.0,NOP,1
MEM,1626185,Martin,Offensive Foul Turnover,2,394.0,21700008,260,0,21.0,NOP,1
MEM,1626185,Martin,Lost Ball,2,296.0,21700008,280,0,19.0,NOP,0
NOP,202326,Cousins,Bad Pass,2,129.0,21700008,325,2,10.0,MEM,0
NOP,201950,Holiday,Bad Pass,2,112.0,21700008,330,2,18.5,MEM,0
NOP,201950,Holiday,Out of Bounds Lost Ball Turnover,2,48.3,21700008,342,0,20.799999999999997,MEM,1
MEM,1626185,Martin,Bad Pass,2,35.2,21700008,343,2,10.900000000000006,NOP,0
NOP,202734,Moore,Offensive Foul Turnover,3,604.0,21700008,384,0,20.5,MEM,1
MEM,1610612763,,Shot Clock Turnover,3,571.0,21700008,392,0,0.0,NOP,1
MEM,1626150,Harrison,Lost Ball,3,541.0,21700008,395,2,16.0,NOP,0
MEM,201936,Evans,Offensive Foul Turnover,3,350.0,21700008,446,0,14.0,NOP,1
NOP,203076,Davis,Offensive Foul Turnover,3,343.0,21700008,449,3,17.0,MEM,1
NOP,202348,Crawford,Out of Bounds - Bad Pass Turnover,3,162.0,21700008,508,0,15.0,MEM,1
NOP,202326,Cousins,Bad Pass,3,128.0,21700008,517,0,10.0,MEM,0
NOP,1610612740,,Shot Clock Turnover,3,78.0,21700008,532,2,0.0,MEM,1
NOP,202734,Moore,Lost Ball,4,677.0,21700008,559,0,1.5,MEM,0
NOP,203076,Davis,Lost Ball,4,523.0,21700008,582,0,8.5,MEM,0
NOP,203076,Davis,Bad Pass,4,390.0,21700008,617,1,7.5,MEM,0
NOP,202326,Cousins,Bad Pass,4,258.0,21700008,655,0,8.5,MEM,0
NOP,202326,Cousins,Offensive Foul Turnover,4,215.0,21700008,672,2,24.0,MEM,1
NOP,203076,Davis,Offensive Foul Turnover,4,160.0,21700008,687,0,15.0,MEM,1
MEM,1626185,Martin,Offensive Foul Turnover,4,146.0,21700008,691,2,14.0,NOP,1
MEM,1628415,Brooks,Traveling,4,61.0,21700008,701,0,7.0,NOP,1
DAL,1628372,Smith Jr.,Palming Turnover,1,481.0,21700009,37,2,14.5,ATL,1
DAL,203084,Barnes,Lost Ball,1,381.0,21700009,57,2,3.0,ATL,0
DAL,2734,Harris,Out of Bounds Lost Ball Turnover,1,250.0,21700009,90,2,23.0,ATL,1
ATL,1627761,Bembry,Out of Bounds - Bad Pass Turnover,1,101.0,21700009,109,0,9.5,DAL,1
DAL,203939,Powell,Lost Ball,1,90.0,21700009,116,2,13.0,ATL,0
ATL,1627098,Delaney,Palming Turnover,1,27.3,21700009,130,0,17.400000000000002,DAL,1
ATL,203471,Schröder,Out of Bounds - Bad Pass Turnover,2,651.0,21700009,163,3,4.0,DAL,1
DAL,1627827,Finney-Smith,Offensive Foul Turnover,2,501.0,21700009,203,0,14.0,ATL,1
ATL,203145,Bazemore,Offensive Foul Turnover,2,384.0,21700009,242,0,14.0,DAL,1
ATL,203473,Dedmon,Traveling,2,369.0,21700009,245,0,21.0,DAL,1
DAL,202083,Matthews,Lost Ball,2,358.0,21700009,248,2,13.0,ATL,0
ATL,201158,Belinelli,Lost Ball,2,240.0,21700009,283,0,5.0,DAL,0
DAL,1628372,Smith Jr.,Palming Turnover,2,50.7,21700009,328,2,15.200000000000005,ATL,1
DAL,202083,Matthews,Lost Ball,3,486.0,21700009,385,0,18.0,ATL,0
ATL,203473,Dedmon,Traveling,3,481.0,21700009,387,2,19.0,DAL,1
DAL,202083,Matthews,Lost Ball,3,355.0,21700009,415,0,20.0,ATL,0
ATL,1628381,Collins,Lost Ball,3,338.0,21700009,417,3,7.0,DAL,0
ATL,1627752,Prince,Offensive Foul Turnover,3,309.0,21700009,423,0,14.0,DAL,1
DAL,202083,Matthews,Bad Pass,3,294.0,21700009,430,0,9.0,ATL,0
ATL,1627761,Bembry,Bad Pass,3,290.0,21700009,432,0,20.0,DAL,0
DAL,202083,Matthews,Bad Pass,3,290.0,21700009,490,2,24.0,ATL,0
DAL,203084,Barnes,Bad Pass,3,153.0,21700009,460,2,17.0,ATL,0
DAL,2734,Harris,Lost Ball,3,76.0,21700009,478,0,15.5,ATL,0
DAL,1627827,Finney-Smith,Bad Pass,4,571.0,21700009,518,2,12.0,ATL,0
ATL,203471,Schröder,Bad Pass,4,470.0,21700009,550,0,6.0,DAL,0
ATL,203473,Dedmon,Offensive Foul Turnover,4,411.0,21700009,559,3,14.0,DAL,1
ATL,203473,Dedmon,Lost Ball,4,93.0,21700009,622,0,11.0,DAL,0
DAL,1628372,Smith Jr.,Lost Ball,4,82.0,21700009,624,0,13.0,ATL,0
DAL,1610612742,,Shot Clock Turnover,4,34.6,21700009,634,1,0.0,ATL,1
UTA,201937,Rubio,Out of Bounds - Bad Pass Turnover,1,621.0,21700010,19,0,23.0,DEN,1
DEN,1627750,Murray,Bad Pass,1,593.0,21700010,22,2,13.0,UTA,0
DEN,200794,Millsap,Offensive Foul Turnover,1,265.0,21700010,87,0,14.0,UTA,1
DEN,203999,Jokić,Traveling,1,244.0,21700010,94,2,21.0,UTA,1
DEN,1610612743,,Shot Clock Turnover,1,100.0,21700010,121,3,0.0,UTA,1
UTA,1628378,Mitchell,Lost Ball,2,689.0,21700010,149,2,13.0,DEN,0
DEN,202702,Faried,Lost Ball,2,651.0,21700010,153,2,12.5,UTA,0
UTA,202327,Udoh,Out of Bounds Lost Ball Turnover,2,454.0,21700010,190,0,12.0,DEN,1
DEN,200794,Millsap,Bad Pass,2,437.0,21700010,191,0,7.0,UTA,0
DEN,1627750,Murray,Traveling,2,302.0,21700010,231,2,22.5,UTA,1
UTA,203497,Gobert,Offensive Goaltending,2,247.0,21700010,245,2,0.0,DEN,1
UTA,2207,Johnson,Bad Pass,2,145.0,21700010,263,2,21.0,DEN,0
DEN,203115,Barton,Traveling,2,62.0,21700010,275,2,8.0,UTA,1
DEN,201163,Chandler,Lost Ball,2,37.0,21700010,290,0,9.799999999999995,UTA,0
UTA,203497,Gobert,Offensive Foul Turnover,3,697.0,21700010,305,0,14.0,DEN,1
UTA,203497,Gobert,Lost Ball,3,669.0,21700010,312,3,8.0,DEN,0
UTA,202324,Favors,Offensive Foul Turnover,3,569.0,21700010,329,0,19.0,DEN,1
DEN,200794,Millsap,Traveling,3,556.0,21700010,330,0,11.0,UTA,1
UTA,201937,Rubio,Bad Pass,3,527.0,21700010,337,0,14.0,DEN,0
DEN,200794,Millsap,Traveling,3,442.0,21700010,355,0,12.5,UTA,1
UTA,1628378,Mitchell,Traveling,3,185.0,21700010,408,2,10.0,DEN,1
UTA,1628378,Mitchell,Traveling,3,112.0,21700010,416,0,12.0,DEN,1
DEN,203486,Plumlee,Offensive Foul Turnover,4,689.0,21700010,456,2,16.5,UTA,1
DEN,203999,Jokić,Lost Ball,4,581.0,21700010,473,2,8.5,UTA,0
DEN,203999,Jokić,Out of Bounds - Bad Pass Turnover,4,553.0,21700010,483,3,4.5,UTA,1
DEN,203115,Barton,Lost Ball,4,472.0,21700010,505,1,15.0,UTA,0
DEN,203914,Harris,Step Out of Bounds Turnover,4,404.0,21700010,529,0,8.0,UTA,1
UTA,203497,Gobert,Offensive Foul Turnover,4,395.0,21700010,532,0,15.0,DEN,1
UTA,203497,Gobert,Offensive Foul Turnover,4,368.0,21700010,541,0,14.0,DEN,1
DEN,1627750,Murray,Offensive Foul Turnover,4,352.0,21700010,544,2,14.0,UTA,1
DEN,203999,Jokić,Offensive Foul Turnover,4,220.0,21700010,577,0,20.0,UTA,1
UTA,203497,Gobert,Traveling,4,198.0,21700010,579,0,2.0,DEN,1
DEN,203115,Barton,Bad Pass,4,190.0,21700010,580,0,16.0,UTA,0
DEN,200794,Millsap,Lost Ball,4,118.0,21700010,587,2,8.0,UTA,0
DEN,1627736,Beasley,Lost Ball,4,69.0,21700010,606,0,2.0,UTA,0
UTA,201937,Rubio,Offensive Foul Turnover,4,24.1,21700010,614,3,14.0,DEN,1
MIN,201959,Gibson,Bad Pass,1,706.0,21700011,7,2,10.0,SAS,0
SAS,1627749,Murray,Lost Ball,1,626.0,21700011,19,0,21.0,MIN,0
SAS,200746,Aldridge,Lost Ball,1,604.0,21700011,23,2,10.0,MIN,0
MIN,203952,Wiggins,Out of Bounds - Bad Pass Turnover,1,140.0,21700011,111,2,22.0,SAS,1
MIN,203476,Dieng,Lost Ball,1,66.0,21700011,131,2,13.0,SAS,0
SAS,1627749,Murray,Lost Ball,2,599.0,21700011,191,2,18.0,MIN,0
MIN,1626157,Towns,Bad Pass,2,498.0,21700011,216,2,5.5,SAS,0
SAS,200746,Aldridge,Lost Ball,2,468.0,21700011,226,2,16.0,MIN,0
