,team,player_id,player,TOI,TOs,PLAYER_ID,GP,TOUCHES,TIME_OF_POSS,TOI_POSS,TOI_10_TOUCHES,TO_POSS,TO_10_TOUCHES
0,ATL,1713,Carter,42.201850270881096,33,1713,60,1285,39.0,1.082098724894387,3.28419068255884,0.8461538461538461,2.5680933852140075
1,ATL,201952,Teague,45.08925332696687,40,201952,59,3219,263.4,0.17118167550101318,1.400722377352186,0.15186028853454822,1.2426219322771046
2,ATL,202323,Turner,32.363967513964916,26,202323,19,510,36.0,0.8989990976101365,6.345875983130375,0.7222222222222222,5.098039215686274
3,ATL,202718,Parsons,3.2236199241288217,3,202718,5,85,2.4,1.3431749683870091,3.792494028386849,1.25,3.5294117647058822
4,ATL,203458,Len,36.70896107768971,39,203458,54,1686,42.7,0.859694638821773,2.1772812027099473,0.9133489461358313,2.3131672597864767
5,ATL,203459,Crabbe,14.244405927466437,12,203459,37,706,16.8,0.8478813052063354,2.0176212361850476,0.7142857142857143,1.69971671388102
6,ATL,203473,Dedmon,8.459178469431482,10,203473,44,1163,30.6,0.2764437408310942,0.7273584238548135,0.32679738562091504,0.8598452278589854
7,ATL,203953,Parker,66.31951962178324,60,203953,38,1855,57.2,1.1594321612199867,3.575176259934407,1.048951048951049,3.234501347708895
8,ATL,1626203,Graham,6.876072036371877,10,1626203,55,1203,36.6,0.18787082066589827,0.5715770603800396,0.27322404371584696,0.8312551953449709
9,ATL,1627745,Jones,31.550078952118998,28,1627745,55,1080,25.9,1.218149766491081,2.921303606677685,1.0810810810810811,2.5925925925925926
10,ATL,1627761,Bembry,60.58625358296992,60,1627761,43,1333,75.5,0.8024669348737737,4.545105295046505,0.7947019867549668,4.50112528132033
11,ATL,1627820,Wallace,10.407774034532233,10,1627820,14,233,13.8,0.7541865242414661,4.4668558088121175,0.7246376811594203,4.291845493562231
12,ATL,1628381,Collins,84.97989067727151,75,1628381,41,2769,72.2,1.1770067960840929,3.0689740222922177,1.038781163434903,2.7085590465872156
13,ATL,1628981,Fernando,45.79641775467477,42,1628981,56,1244,31.6,1.4492537264137586,3.6813840638806083,1.3291139240506329,3.376205787781351
14,ATL,1628989,Huerter,102.34715155822191,87,1628989,56,2435,123.7,0.827381985110929,4.203168441816095,0.7033144704931286,3.572895277207392
15,ATL,1629027,Young,360.96425401995236,289,1629027,60,5219,545.7,0.6614701374747156,6.916348994442467,0.5295950155763239,5.537459283387622
16,ATL,1629164,Goodwin,34.674816000355065,29,1629164,34,958,76.1,0.4556480420546001,3.619500626341865,0.3810775295663601,3.02713987473904
17,ATL,1629629,Reddish,111.10889232792985,96,1629629,58,1792,84.2,1.3195830442747012,6.200273009371085,1.1401425178147269,5.357142857142857
18,ATL,1629631,Hunter,117.9647505651528,103,1629631,63,2378,90.9,1.2977420304197227,4.960670755473204,1.1331133113311331,4.331370899915895
19,ATL,1629718,Brown Jr.,2.3483438361250704,3,1629718,10,53,1.5,1.5655625574167136,4.430837426651077,2.0,5.660377358490567
20,BKN,201163,Chandler,34.941746047505305,34,201163,35,1133,35.2,0.9926632399859461,3.084002298985464,0.9659090909090908,3.000882612533098
21,BKN,201599,Jordan,73.85399561991053,74,201599,56,1956,49.7,1.485995887724558,3.77576664723469,1.488933601609658,3.783231083844581
22,BKN,202066,Temple,66.73170435602647,62,202066,62,2423,108.7,0.6139071237904918,2.754094278003569,0.5703771849126035,2.5588113908378043
23,BKN,202498,Thomas,8.468968869465364,6,202498,7,113,2.6,3.25729571902514,7.49466271634103,2.3076923076923075,5.3097345132743365
24,BKN,202681,Irving,48.754101707893376,52,202681,20,1551,126.9,0.384193078864408,3.14339791798152,0.4097714736012608,3.352675693101225
25,BKN,202697,Shumpert,21.02811196783798,10,202697,13,281,11.6,1.812768273089481,7.483313867558,0.8620689655172414,3.558718861209965
26,BKN,203915,Dinwiddie,206.61583646822385,174,203915,64,4534,434.5,0.47552551546196514,4.557032123251519,0.4004602991944764,3.8376709307454786
27,BKN,203925,Harris,122.15279374006067,104,203925,69,3162,94.7,1.2898922253438296,3.8631497071492937,1.0982048574445618,3.289057558507274
28,BKN,204020,Johnson,8.458702759763163,5,204020,38,1232,70.3,0.12032294110616164,0.6865830162145424,0.07112375533428165,0.4058441558441558
29,BKN,1626147,Anderson,3.0950922262018774,4,1626147,10,147,4.0,0.7737730565504694,2.10550491578359,1.0,2.7210884353741496
30,BKN,1627747,LeVert,120.59444307425377,118,1627747,45,2479,197.5,0.6106047750595128,4.8646407048912375,0.5974683544303797,4.759983864461477
31,BKN,1627752,Prince,139.68912192323094,127,1627752,64,2871,102.4,1.3641515812815521,4.865521488095818,1.240234375,4.423545802856148
32,BKN,1627789,Luwawu-Cabarrot,38.38326331977959,37,1627789,47,1091,37.5,1.0235536885274557,3.5181726232611905,0.9866666666666667,3.3913840513290556
33,BKN,1628021,Nwaba,7.875851050357224,8,1628021,20,215,8.2,0.9604696402874664,3.663186535049872,0.9756097560975611,3.7209302325581395
34,BKN,1628386,Allen,95.40348575163424,77,1628386,70,2781,62.4,1.5289020152505486,3.4305460536366144,1.233974358974359,2.7687882056814095
35,BKN,1629033,Pinson,42.58901311009176,33,1629033,33,805,62.7,0.6792506078164555,5.290560634794008,0.5263157894736842,4.099378881987578
36,BKN,1629058,Musa,43.279865110831494,36,1629058,40,796,36.8,1.1760832910552037,5.437168983772801,0.9782608695652175,4.522613065326634
