,team,player_id,player,TOI,TOs,PLAYER_ID,GP,TOUCHES,TIME_OF_POSS,TOI_POSS,TOI_10_TOUCHES,TO_POSS,TO_10_TOUCHES
0,ATL,1713,Carter,54.730523993497314,48,1713,76,2404,67.1,0.8156560952831196,2.276644092907542,0.7153502235469449,1.9966722129783694
1,ATL,202391,Lin,111.43800664252025,98,202391,74,3217,244.1,0.4565260411410088,3.4640350215268962,0.4014748054076198,3.0463164438918247
2,ATL,203101,Plumlee,10.429119406645638,10,203101,18,325,8.8,1.1851272053006405,3.208959817429427,1.1363636363636362,3.076923076923077
3,ATL,203145,Bazemore,112.15123711744236,119,203145,67,2468,102.5,1.0941584109018767,4.544215442359902,1.1609756097560975,4.821717990275527
4,ATL,203458,Len,111.6453345453229,96,203458,77,2841,64.6,1.728255952713977,3.9297900227146387,1.4860681114551084,3.37909186906019
5,ATL,203473,Dedmon,90.6951055233619,82,203473,64,2938,74.9,1.2108825837565007,3.0869675127080294,1.0947930574098799,2.791014295439074
6,ATL,1626147,Anderson,18.799593598473244,23,1626147,48,560,17.6,1.0681587271859796,3.357070285441651,1.3068181818181817,4.107142857142857
7,ATL,1627738,Davis,3.3147910109828613,3,1627738,9,156,2.9,1.1430313830975385,2.1248660326813216,1.0344827586206897,1.9230769230769231
8,ATL,1627752,Prince,107.49665268450725,95,1627752,55,1858,79.4,1.3538621244900158,5.78561101638898,1.1964735516372795,5.11302475780409
9,ATL,1627761,Bembry,171.3946824222922,140,1627761,82,2765,142.3,1.2044601716253842,6.1987226915838045,0.9838369641602248,5.063291139240507
10,ATL,1627772,Hamilton,16.39414014756756,16,1627772,19,272,13.3,1.2326421163584629,6.0272574071939555,1.2030075187969924,5.88235294117647
11,ATL,1627816,Poythress,13.165061449186855,13,1627816,21,569,12.5,1.0532049159349484,2.3137190596110466,1.04,2.2847100175746924
12,ATL,1628381,Collins,152.16835754888533,119,1628381,61,4026,102.0,1.4918466426361305,3.7796412704641167,1.1666666666666667,2.9557873820168905
13,ATL,1628416,Dorsey,8.796250899557256,10,1628416,48,945,42.5,0.2069706094013472,0.9308202010113499,0.23529411764705882,1.0582010582010581
14,ATL,1628989,Huerter,130.49793495757632,107,1628989,75,2288,98.6,1.3235084681295775,5.703581073320644,1.0851926977687627,4.676573426573427
15,ATL,1629016,Spellman,32.71715572131299,31,1629016,46,1514,34.6,0.9455825352980634,2.160974618316578,0.8959537572254335,2.0475561426684283
16,ATL,1629027,Young,394.11886103760435,306,1629027,81,6588,602.6,0.6540306356415605,5.982374939854346,0.5077995353468304,4.644808743169399
17,ATL,1629121,Adams,22.099741741319733,27,1629121,34,941,73.7,0.2998608106013532,2.3485379108735103,0.36635006784260515,2.869287991498406
18,ATL,1629168,Johnson,2.031143335661669,2,1629168,7,43,1.4,1.4508166683297636,4.723589152701555,1.4285714285714286,4.651162790697675
19,BKN,201162,Dudley,43.707052807259295,43,201162,59,2151,52.9,0.8262202799103837,2.0319410882035935,0.8128544423440454,1.9990701999070202
20,BKN,201960,Carroll,77.43329390470042,73,201960,67,2423,86.2,0.8982980731403761,3.1957612011844994,0.8468677494199536,3.0127940569541893
21,BKN,202334,Davis,71.0418677737916,62,202334,81,2603,65.5,1.0846086683021618,2.729230417740745,0.9465648854961832,2.3818670764502494
22,BKN,202702,Faried,10.376589202836778,6,202702,37,1211,32.6,0.31830028229560664,0.8568612058494449,0.18404907975460122,0.495458298926507
23,BKN,203459,Crabbe,43.645676294933494,46,203459,43,1369,32.1,1.3596783892502646,3.188142899556866,1.4330218068535825,3.3601168736303872
24,BKN,203894,Napier,68.77364106601381,66,203894,56,2050,155.3,0.4428437930844418,3.3548117593177467,0.4249839021249195,3.2195121951219514
25,BKN,203915,Dinwiddie,168.54895698745185,150,203915,68,3978,344.9,0.4886893505000054,4.2370275763562555,0.43490866917947235,3.770739064856712
26,BKN,203925,Harris,133.83398169757112,121,203925,76,3491,106.4,1.2578381738493525,3.833686098469525,1.1372180451127818,3.466055571469493
27,BKN,1626156,Russell,286.43181994979244,251,1626156,81,6342,518.5,0.5524239536158003,4.516427309205179,0.4840887174541948,3.9577420372122356
28,BKN,1626178,Hollis-Jefferson,62.06746095312393,68,1626178,59,2562,86.8,0.7150629142064969,2.422617523541137,0.783410138248848,2.6541764246682282
29,BKN,1626203,Graham,15.579086451199737,17,1626203,35,995,27.4,0.5685797974890415,1.5657373317788679,0.6204379562043796,1.7085427135678393
30,BKN,1626210,Williams,0.07105970201136813,1,1626210,5,63,1.4,0.050756930008120094,0.11279317779582243,0.7142857142857143,1.5873015873015872
31,BKN,1627747,LeVert,82.2008170156855,69,1627747,40,1900,120.7,0.6810341094920092,4.326358790299237,0.5716652858326429,3.6315789473684212
32,BKN,1628386,Allen,101.32722469948274,103,1628386,80,3409,70.8,1.4311754901056886,2.972344520372037,1.4548022598870056,3.0214139043707835
33,BKN,1629033,Pinson,20.8323307493949,17,1629033,18,395,24.6,0.8468427133900365,5.274007784656937,0.6910569105691057,4.30379746835443
34,BKN,1629058,Musa,2.3853231963348125,4,1629058,9,72,3.5,0.6815209132385178,3.312948883798351,1.1428571428571428,5.555555555555555
35,BKN,1629066,Kurucs,81.68254981328997,77,1629066,63,1747,51.6,1.5829951514203482,4.675589571453346,1.4922480620155039,4.4075558099599315
36,BOS,201143,Horford,121.22928821457111,102,201143,68,3878,115.3,1.0514248761020912,3.1260775712885795,0.8846487424111015,2.630221763795771
37,BOS,202330,Hayward,126.6970723772237,105,202330,72,3272,144.4,0.8774035483187237,3.872159913729331,0.7271468144044321,3.2090464547677264
38,BOS,202681,Irving,202.01124169891892,172,202681,67,5146,366.5,0.5511902911293831,3.925597390184977,0.4693042291950887,3.342401865526622
39,BOS,202694,Morris Sr.,120.49254369481827,92,202694,75,3289,110.4,1.0914179682501655,3.6635008724481075,0.8333333333333333,2.797202797202797
40,BOS,202954,Wanamaker,25.053259458513992,19,202954,36,716,50.7,0.4941471293592503,3.49905858359134,0.37475345167652857,2.653631284916201
41,BOS,203382,Baynes,53.677990076052765,40,203382,51,1211,26.7,2.0104116133353096,4.4325342754791714,1.4981273408239701,3.3030553261767133
42,BOS,203935,Smart,153.27247508166192,123,203935,80,3726,210.6,0.7277895303022883,4.11359299736076,0.584045584045584,3.3011272141706924
43,BOS,1626179,Rozier,91.39650431003447,68,1626179,79,4097,288.4,0.31690882215684635,2.230815335856345,0.23578363384188628,1.6597510373443984
44,BOS,1627759,Brown,116.39567660990218,99,1627759,74,2353,91.8,1.2679267604564508,4.946692588606128,1.0784313725490196,4.207394815129621
45,BOS,1627824,Yabusele,20.486135875739862,15,1627824,41,384,11.7,1.7509517842512703,5.334931217640589,1.2820512820512822,3.90625
46,BOS,1628369,Tatum,142.43343288766562,122,1628369,79,3582,161.3,0.8830343018454161,3.97636607726593,0.7563546187228766,3.4059184812953656
47,BOS,1628400,Ojeleye,17.723939325011738,19,1628400,56,766,22.2,0.7983756452707991,2.313830199087694,0.8558558558558559,2.4804177545691903
48,BOS,1628464,Theis,43.46244980079851,33,1628464,66,1469,34.4,1.2634433081627474,2.9586419197276044,0.9593023255813954,2.24642614023145
49,BOS,1629057,Williams III,12.563679082101626,10,1629057,32,368,8.4,1.4956760812025744,3.4140432288319635,1.1904761904761905,2.717391304347826
50,CHA,2225,Parker,77.09688444336298,73,2225,56,2299,234.9,0.3282115131688505,3.3534964960140488,0.3107705406555981,3.1752936059156154
51,CHA,101107,Williams,51.29652258900926,45,101107,75,2786,59.4,0.8635778213637922,1.8412247878323493,0.7575757575757576,1.615218951902369
52,CHA,201587,Batum,120.01616182893522,116,201587,75,3306,123.6,0.9710045455415471,3.630252928884913,0.9385113268608415,3.508771929824561
53,CHA,202687,Biyombo,39.55710584909762,32,202687,54,1344,33.3,1.1879010765494782,2.9432370423435725,0.9609609609609611,2.380952380952381
54,CHA,202689,Walker,253.7125789212408,208,202689,82,6931,617.6,0.41080404618076555,3.660547957311222,0.33678756476683935,3.0010099552734095
55,CHA,202714,Mack,5.502738434002996,4,202714,57,2993,239.2,0.02300475933947741,0.1838536062146006,0.016722408026755852,0.13364517206815904
56,CHA,203077,Kidd-Gilchrist,50.24675797247036,43,203077,64,1637,47.5,1.057826483630955,3.0694415377196314,0.9052631578947369,2.626756261453879
57,CHA,203087,Lamb,94.64858267997525,79,203087,79,3332,169.8,0.5574121477030344,2.8405937178864122,0.4652532391048292,2.370948379351741
58,CHA,203469,Zeller,81.10805686466585,62,203469,49,2439,66.2,1.2251972336052244,3.3254635860871606,0.9365558912386707,2.5420254202542023
59,CHA,1626163,Kaminsky,41.21629873279059,40,1626163,47,1576,39.9,1.032989943177709,2.6152473815222455,1.0025062656641603,2.5380710659898478
60,CHA,1626195,Hernangomez,64.94313506049208,58,1626195,58,1859,44.5,1.4593962934942042,3.493444597121683,1.303370786516854,3.1199569661108124
61,CHA,1628370,Monk,105.43720124760353,86,1628370,73,1677,80.5,1.309778897485758,6.287251117925076,1.0683229813664596,5.128205128205128
62,CHA,1628407,Bacon,19.426442408789438,18,1628407,43,932,40.6,0.4784838031721536,2.0843822327027293,0.44334975369458124,1.9313304721030045
63,CHA,1628970,Bridges,70.41159892111938,50,1628970,80,2104,61.6,1.1430454370311587,3.3465588840836205,0.8116883116883117,2.376425855513308
64,CHA,1628984,Graham,36.913403554531385,30,1628984,46,1440,111.3,0.3316568154045947,2.563430802398013,0.2695417789757412,2.083333333333333
65,CHI,201577,Lopez,101.5794904188205,94,201577,73,2084,69.9,1.453211593974542,4.8742557782543425,1.344778254649499,4.5105566218809985
66,CHI,203200,Holiday,52.38078744859104,47,203200,81,2966,99.7,0.5253840265656072,1.766041383971377,0.47141424272818455,1.5846257585974375
67,CHI,203490,Porter Jr.,25.71765774591661,22,203490,55,2392,89.2,0.28831454872103823,1.0751529157991895,0.24663677130044842,0.919732441471572
68,CHI,203897,LaVine,225.96810518886207,212,203897,62,3900,297.1,0.7605792837053587,5.794053979201592,0.7135644564119824,5.435897435897436
69,CHI,203953,Parker,97.797587469633,84,203953,63,3763,143.6,0.6810416954709819,2.598926055531039,0.584958217270195,2.2322614934892373
70,CHI,203960,Sampson,2.189501701867937,4,203960,4,232,7.8,0.2807053463933253,0.9437507335637659,0.5128205128205129,1.7241379310344827
71,CHI,1626166,Payne,40.46638813166981,34,1626166,40,1451,98.8,0.40957882724362155,2.7888620352632536,0.3441295546558705,2.3432115782219163
72,CHI,1626171,Portis,32.733478598059484,29,1626171,49,2475,73.0,0.44840381641177374,1.3225647918407872,0.3972602739726027,1.1717171717171717
73,CHI,1626245,Felicio,41.897929902083,33,1626245,60,1254,35.7,1.1736114818510643,3.3411427354133174,0.9243697478991596,2.631578947368421
74,CHI,1627215,Lemon Jr.,14.856235785227927,10,1627215,6,399,34.4,0.43186731933802114,3.7233673647187784,0.29069767441860467,2.506265664160401
75,CHI,1627739,Dunn,127.01359793818992,104,1627739,45,3132,259.4,0.4896437854209326,4.055351147451786,0.4009252120277564,3.3205619412515963
76,CHI,1627782,Selden,56.433568885906894,54,1627782,75,1766,76.0,0.7425469590250907,3.1955588270615456,0.7105263157894737,3.057757644394111
77,CHI,1627789,Luwawu-Cabarrot,21.46695875882904,15,1627789,50,765,26.2,0.8193495709476734,2.8061383998469336,0.5725190839694657,1.9607843137254901
78,CHI,1627853,Arcidiacono,78.29613068873545,63,1627853,80,3368,247.4,0.3164758718218894,2.3247069681928574,0.25464834276475345,1.8705463182897861
79,CHI,1627885,Harrison,75.11747013138731,60,1627885,72,2393,147.9,0.5078936452426457,3.1390501517504097,0.4056795131845842,2.5073129962390306
80,CHI,1628374,Markkanen,93.2895187728023,81,1628374,51,3375,113.7,0.8204882917572761,2.7641338895645124,0.7124010554089709,2.4
81,CHI,1628469,Blakeney,42.094892879469796,35,1628469,57,917,56.0,0.7516945157048178,4.590500859266062,0.625,3.816793893129771
82,CHI,1628959,Alkins,9.549367112885202,8,1628959,10,117,4.7,2.0317802367840856,8.161852233235216,1.702127659574468,6.837606837606838
83,CHI,1628976,Carter Jr.,76.30657828435658,65,1628976,43,1710,47.6,1.6030793757217767,4.46237299908518,1.365546218487395,3.8011695906432745
84,CHI,1628990,Hutchison,28.545196700130692,25,1628990,44,1156,40.9,0.697926569685347,2.469307673021686,0.6112469437652812,2.162629757785467
85,CHI,1629102,Sampson,19.17009930232343,12,1629102,14,183,6.7,2.861208851093049,10.47546409963029,1.791044776119403,6.557377049180328
86,CLE,2594,Korver,18.307909614458847,17,2594,69,1520,39.3,0.4658501174162557,1.2044677377933453,0.4325699745547074,1.118421052631579
87,CLE,2747,Smith,16.127645140632637,11,2747,11,324,13.0,1.240588087740972,4.977668253281678,0.8461538461538461,3.3950617283950617
88,CLE,101112,Frye,7.6305342135742205,13,101112,36,595,17.1,0.4462300709692526,1.2824427249704573,0.7602339181286549,2.1848739495798317
89,CLE,201567,Love,48.81097915982578,42,201567,22,1217,38.5,1.2678176405149553,4.010762461776974,1.0909090909090908,3.451109285127362
90,CLE,201588,Hill,23.67667651346629,20,201588,60,2236,148.9,0.15901058773315171,1.0588853539117304,0.1343183344526528,0.8944543828264758
91,CLE,202684,Thompson,68.54147159104032,59,202684,43,2032,72.4,0.9467054087160265,3.3731039168819055,0.8149171270718232,2.9035433070866143
92,CLE,202688,Knight,36.50509254237508,25,202688,39,1251,88.8,0.41109338448620586,2.918072945033979,0.28153153153153154,1.9984012789768184
93,CLE,202692,Burks,43.21597784987594,46,202692,64,2285,122.4,0.35307171445977076,1.8912900590755337,0.3758169934640523,2.013129102844639
94,CLE,203521,Dellavedova,59.17995812440482,57,203521,48,1872,155.7,0.38008964755558655,3.161322549380599,0.36608863198458574,3.0448717948717947
95,CLE,203903,Clarkson,145.02423424057662,135,203903,81,3684,220.6,0.6574081334568297,3.936597020645402,0.6119673617407072,3.664495114006515
96,CLE,203917,Stauskas,11.24364343107547,11,203917,68,1395,55.0,0.20442988056500852,0.805995944879962,0.2,0.7885304659498209
97,CLE,203918,Hood,37.67983833973538,36,203918,72,2480,118.5,0.3179733193226615,1.5193483201506204,0.3037974683544304,1.4516129032258065
98,CLE,1626150,Harrison,9.057897169839038,10,1626150,17,399,37.0,0.2448080316172713,2.2701496666263252,0.2702702702702703,2.506265664160401
99,CLE,1626155,Dekker,6.071740838829022,5,1626155,46,1084,33.2,0.18288376020569344,0.5601236936189135,0.1506024096385542,0.46125461254612543
100,CLE,1626166,Payne,9.129083852162426,11,1626166,40,1451,98.8,0.09239963413119864,0.6291580876748742,0.11133603238866398,0.7580978635423846
101,CLE,1626204,Nance Jr.,109.50443978732359,97,1626204,67,3243,128.1,0.8548355955294582,3.376640141453086,0.7572209211553474,2.9910576626580325
102,CLE,1626224,Osman,138.1803864313851,114,1626224,76,3916,189.0,0.7311131557216143,3.528610480883174,0.6031746031746031,2.9111338100102144
103,CLE,1627737,Chriss,24.17124314565665,24,1627737,43,877,21.9,1.103709732678386,2.75612806677955,1.0958904109589043,2.7366020524515395
104,CLE,1627775,McCaw,3.1632735826772045,3,1627775,29,471,16.8,0.18829009420697645,0.6716079793369861,0.17857142857142858,0.6369426751592357
105,CLE,1627790,Zizic,60.89531433875606,61,1627790,59,1343,40.2,1.5148088143969167,4.534275081068954,1.517412935323383,4.542069992553984
106,CLE,1627883,Jones,7.862274736933074,8,1627883,16,267,9.2,0.8545950801014212,2.9446721861172565,0.8695652173913044,2.9962546816479403
107,CLE,1628021,Nwaba,36.756357356273604,29,1628021,51,1085,41.4,0.8878347187505702,3.3876827056473364,0.7004830917874396,2.672811059907834
108,CLE,1628417,Blossomgame,12.10292391573513,11,1628417,27,667,16.3,0.7425106696770017,1.8145313216994197,0.6748466257668712,1.6491754122938531
109,CLE,1629012,Sexton,198.7719225110911,185,1629012,82,5446,477.1,0.41662528298279417,3.649870042436487,0.3877593795849926,3.3969886154976128
110,CLE,1629061,Adel,6.1711876606154155,6,1629061,19,202,6.3,0.9795535969230819,3.055043396344265,0.9523809523809524,2.9702970297029703
111,DAL,1717,Nowitzki,18.465771357458376,18,1717,51,1354,29.1,0.6345625896033806,1.363794044125434,0.6185567010309279,1.329394387001477
112,DAL,2734,Harris,51.00971507845433,53,2734,68,1731,77.6,0.6573416891553393,2.9468350709678988,0.6829896907216495,3.0618139803581745
113,DAL,200826,Barea,71.3750321225028,72,200826,38,2269,188.3,0.37904955986459266,3.1456602962760156,0.3823685608072225,3.1732040546496254
114,DAL,201584,Lee,9.039764213873468,9,201584,34,477,21.3,0.4244020757687074,1.8951287660112095,0.4225352112676056,1.8867924528301887
115,DAL,201599,Jordan,129.47392319290725,111,201599,69,3375,85.4,1.5160880935937615,3.8362643909009555,1.2997658079625292,3.288888888888889
116,DAL,202083,Matthews,72.63677258197404,58,202083,69,2494,89.5,0.8115840511952407,2.912460809221092,0.6480446927374302,2.3255813953488373
117,DAL,203084,Barnes,83.4062850493878,68,203084,77,3911,144.7,0.5764083279156034,2.1326076463663464,0.46993780234968907,1.7386857581181283
118,DAL,203501,Hardaway Jr.,26.321100682747005,24,203501,64,3313,150.1,0.17535709981843442,0.7944793444837611,0.15989340439706862,0.724418955629339
119,DAL,203504,Burke,21.051849152522443,20,203504,58,2539,209.0,0.1007265509690069,0.8291393915920616,0.09569377990430622,0.7877116975187082
120,DAL,203939,Powell,75.12154448521655,65,203939,77,2759,69.4,1.0824430041097484,2.722781605118396,0.9365994236311238,2.355926060166727
121,DAL,1626257,Mejri,21.20219236100346,21,1626257,36,759,19.4,1.0928965134537867,2.7934377287224583,1.0824742268041239,2.766798418972332
122,DAL,1627827,Finney-Smith,76.81195972806624,73,1627827,81,2500,77.0,0.9975579185463148,3.07247838912265,0.948051948051948,2.92
123,DAL,1628372,Smith Jr.,99.40771551099182,100,1628372,53,3810,295.7,0.3361775972640914,2.6091263913646148,0.3381805884342239,2.6246719160104988
124,DAL,1628382,Jackson,9.147491026723555,7,1628382,81,2037,57.9,0.15798775521111494,0.4490668152539791,0.12089810017271158,0.3436426116838488
125,DAL,1628467,Kleber,52.20818061314999,54,1628467,71,2533,57.5,0.907968358489565,2.061120434786814,0.9391304347826087,2.1318594551914725
126,DAL,1628961,Antetokounmpo,0.11578549902438451,1,1628961,2,16,0.7,0.16540785574912073,0.7236593689024031,1.4285714285714286,6.25
127,DAL,1628973,Brunson,76.66078039463589,86,1628973,73,3344,228.5,0.3354957566504853,2.2924874519927,0.37636761487964987,2.5717703349282295
128,DAL,1629029,Dončić,265.02683630447484,240,1629029,72,6033,467.9,0.566417688190799,4.392952698565803,0.5129301132720667,3.9781203381402284
129,DAL,1629133,Macon,6.495707294561571,6,1629133,8,143,11.7,0.5551886576548352,4.54245265353956,0.5128205128205129,4.195804195804196
130,DAL,1629151,Broekhoff,14.505387846109778,16,1629151,42,571,15.8,0.9180625219056822,2.5403481341698386,1.0126582278481011,2.8021015761821366
131,DEN,200794,Millsap,102.79358021516231,95,200794,70,2902,112.5,0.913720713023665,3.542163343044876,0.8444444444444444,3.273604410751206
132,DEN,201156,Young,1.0387426399706055,2,201156,4,28,0.7,1.483918057100865,3.7097951427521627,2.857142857142857,7.142857142857142
133,DEN,202738,Thomas,14.756186192701026,18,202738,12,371,28.6,0.5159505661783576,3.977408677277905,0.6293706293706294,4.8517520215633425
134,DEN,203115,Barton,71.7102760124351,65,203115,43,2031,109.4,0.6554869836602842,3.5307866081947368,0.5941499085923218,3.2003938946331854
135,DEN,203486,Plumlee,113.84511248600802,126,203486,82,3135,111.4,1.0219489451167685,3.631423045805678,1.1310592459605027,4.019138755980861
136,DEN,203914,Harris,82.48793109950826,68,203914,57,2045,87.5,0.9427192125658087,4.033639662567641,0.7771428571428571,3.3251833740831294
137,DEN,203999,Jokić,260.87396052951823,248,203999,80,7478,289.8,0.9001861992046868,3.48855256123988,0.8557625948930296,3.316394757956673
138,DEN,1626168,Lyles,60.09939195810595,68,1626168,64,2092,70.1,0.857337973724764,2.872819883274663,0.9700427960057062,3.2504780114722758
139,DEN,1627736,Beasley,71.12914605293726,55,1627736,81,2015,67.4,1.0553285764530749,3.529982434388946,0.8160237388724035,2.729528535980149
