,team,player_id,player,TOI,TOs,PLAYER_ID,GP,TOUCHES,TIME_OF_POSS,TOI_POSS,TOI_10_TOUCHES,TO_POSS,TO_10_TOUCHES
0,ATL,1882,Brand,80.39437646505941,60,1882,72,2320,58.0,1.3861099390527485,3.465274847631871,1.0344827586206897,2.586206896551724
1,ATL,2594,Korver,139.16271102113242,102,2594,70,3154,80.9,1.7201818420411918,4.412260970866595,1.260815822002472,3.2339885859226376
2,ATL,101150,Williams,146.36414278841696,92,101150,59,2561,154.7,0.946115984411228,5.715116860149042,0.59469941822883,3.5923467395548614
3,ATL,200794,Millsap,232.30349291108442,185,200794,73,4782,162.5,1.429559956375904,4.857873126538779,1.1384615384615384,3.8686741948975327
4,ATL,201143,Horford,83.31681372903307,64,201143,29,1826,53.3,1.5631672369424592,4.562804694908711,1.200750469043152,3.5049288061336252
5,ATL,201858,Martin,47.90100234163113,33,201858,59,1084,35.0,1.3686000669037466,4.418911655132023,0.9428571428571428,3.044280442804428
6,ATL,201952,Teague,315.5302141491171,232,201952,78,6115,513.6,0.6143501054305239,5.159938089110664,0.4517133956386293,3.793949304987735
7,ATL,201960,Carroll,104.06398036561227,79,201960,73,3382,119.5,0.8708282875783453,3.0769952798820897,0.6610878661087866,2.3358959195742166
8,ATL,202714,Mack,133.01656555102022,89,202714,72,3350,231.3,0.5750824278038055,3.970643747791648,0.3847816688283614,2.656716417910448
9,ATL,202970,Ayon,32.36970661987871,29,202970,25,832,19.0,1.7036687694673007,3.8905897379661916,1.5263157894736843,3.4855769230769234
10,ATL,203098,Jenkins,16.38518212147762,11,203098,13,218,7.2,2.275719739094114,7.516138587833771,1.5277777777777777,5.045871559633028
11,ATL,203099,Cunningham,3.763230185165154,2,203099,13,111,8.2,0.4589305103859944,3.3902974641127512,0.24390243902439027,1.8018018018018018
12,ATL,203118,Scott,106.45519706463114,79,203118,79,2415,55.6,1.914661817709193,4.408082694187625,1.420863309352518,3.2712215320910976
13,ATL,203263,Nunnally,6.839496806089599,4,203263,12,172,6.0,1.1399161343482664,3.976451631447441,0.6666666666666666,2.3255813953488373
14,ATL,203471,Schröder,90.28835308231162,61,203471,48,1469,112.7,0.8011388915910524,6.146245955228837,0.541259982253771,4.152484683458135
15,ATL,203488,Muscala,21.027837496885866,12,203488,20,416,9.7,2.1678182986480277,5.054768629059103,1.2371134020618557,2.8846153846153846
16,ATL,203544,Antic,80.10280038468673,55,203544,49,1570,37.0,2.1649405509374793,5.102089196476862,1.4864864864864864,3.5031847133757963
17,BKN,708,Garnett,95.82518817379542,69,708,53,2259,53.5,1.791125012594307,4.241929534032556,1.2897196261682242,3.054448871181939
18,BKN,1718,Pierce,236.39316079443984,153,1718,74,3470,140.3,1.6849120512789724,6.812483020012676,1.090520313613685,4.409221902017292
