,team,player_id,player,TOI,TOs,PLAYER_ID,GP,TOUCHES,TIME_OF_POSS,TOI_POSS,TOI_10_TOUCHES,TO_POSS,TO_10_TOUCHES
0,ATL,203991,Capela,61.086763787623006,47,203991,54,1532,33.0,1.851114054170394,3.987386670210379,1.4242424242424243,3.0678851174934727
1,ATL,203992,Bogdanović,47.42891062521279,37,203992,43,1692,76.7,0.6183691085425396,2.80312710550903,0.48239895697522817,2.186761229314421
2,ATL,1626204,Nance Jr.,14.772727786887152,16,1626204,24,645,17.8,0.8299285273532108,2.290345393315838,0.898876404494382,2.4806201550387597
3,ATL,1627747,LeVert,9.96813939377478,10,1627747,53,1973,104.8,0.0951158339100647,0.5052275414989752,0.09541984732824428,0.5068423720223011
4,ATL,1627777,Niang,4.849759725265563,7,1627777,68,2218,57.3,0.08463804058055084,0.21865463143668,0.12216404886561955,0.3155996393146979
5,ATL,1629027,Young,366.4019029455175,287,1629027,65,5954,544.7,0.6726673452276803,6.1538781146375126,0.526895538828713,4.820288881424252
6,ATL,1629611,Mann,19.355352512316507,11,1629611,54,1471,72.9,0.26550552143095346,1.315795548084059,0.15089163237311384,0.7477906186267845
7,ATL,1629631,Hunter,78.29426868643782,59,1629631,55,2057,71.2,1.0996386051465985,3.8062357164043665,0.8286516853932584,2.8682547399124942
8,ATL,1629726,Mathews,28.33389635084265,29,1629726,45,934,21.7,1.3057095092554216,3.0336077463428963,1.336405529953917,3.1049250535331905
9,ATL,1630168,Okongwu,64.28161813372982,62,1630168,63,2450,54.3,1.1838235383743982,2.6237395156624417,1.141804788213628,2.5306122448979593
10,ATL,1630249,Krejčí,49.27476370195253,35,1630249,46,1542,66.6,0.7398613168461341,3.1955099677012018,0.5255255255255256,2.2697795071335927
11,ATL,1630552,Johnson,140.03898546105617,106,1630552,36,3153,133.0,1.052924702714708,4.441452123725219,0.7969924812030075,3.361877576910879
12,ATL,1630700,Daniels,150.7359002462548,109,1630700,65,3957,182.2,0.8273101001440989,3.8093479971254687,0.5982436882546652,2.7546120798584783
13,ATL,1630811,Wallace,40.65241692818834,28,1630811,27,934,61.8,0.6578060991616236,4.352507165758922,0.45307443365695793,2.9978586723768736
14,ATL,1631223,Roddy,20.843668820764393,20,1631223,30,608,19.4,1.0744159185961029,3.428235003415196,1.0309278350515465,3.289473684210526
15,ATL,1631230,Barlow,4.366916137628871,2,1631230,25,304,8.0,0.5458645172036088,1.4364855715884444,0.25,0.6578947368421052
16,ATL,1631243,Gueye,10.522685341168849,8,1631243,22,417,9.5,1.1076510885440893,2.523425741287494,0.8421052631578947,1.9184652278177456
17,ATL,1631342,Plowden,1.211609148973152,1,1631342,2,47,0.9,1.3462323877479465,2.577891806325855,1.1111111111111112,2.127659574468085
18,ATL,1641723,Bufkin,14.851960940104096,8,1641723,10,267,18.9,0.785818039158947,5.562532187304905,0.4232804232804233,2.9962546816479403
19,ATL,1642258,Risacher,90.52909394794392,68,1642258,63,2063,66.6,1.359295704924083,4.388225591272124,1.021021021021021,3.296170625302957
20,BKN,203471,Schröder,69.05793855266253,59,203471,64,4490,366.4,0.18847690653019253,1.538038720549277,0.16102620087336245,1.3140311804008908
21,BKN,1626156,Russell,51.77204925956104,43,1626156,53,3391,232.9,0.22229304104577516,1.5267487248469784,0.18462859596393302,1.2680625184311412
22,BKN,1627732,Simmons,95.7646815303115,88,1627732,43,2505,171.4,0.5587204289983169,3.8229413784555493,0.5134189031505251,3.5129740518962076
23,BKN,1627827,Finney-Smith,15.945009579137507,18,1627827,52,1839,48.0,0.3321876995653647,0.8670478292081297,0.375,0.9787928221859705
24,BKN,1629003,Milton,28.544156755489535,20,1629003,53,1416,95.2,0.29983357936438587,2.015830279342481,0.21008403361344538,1.4124293785310735
25,BKN,1629651,Claxton,85.36893003396645,68,1629651,62,2995,106.5,0.8015861975020324,2.8503816371942055,0.6384976525821596,2.2704507512520866
26,BKN,1629661,Johnson,99.17806092690694,78,1629661,55,2792,117.9,0.841204927285046,3.5522228125683,0.6615776081424936,2.793696275071633
27,BKN,1630165,Hayes,15.487983815296062,9,1630165,6,363,25.2,0.6146025323530183,4.2666622080705405,0.35714285714285715,2.479338842975207
28,BKN,1630533,Williams,65.69789442149293,50,1630533,55,1869,63.0,1.0428237209760782,3.515136138121612,0.7936507936507936,2.675227394328518
29,BKN,1630549,Sharpe,61.65479274498308,55,1630549,49,1632,47.0,1.3118041009570867,3.777867202511218,1.1702127659574468,3.3700980392156863
30,BKN,1630553,Johnson,83.38391779440656,78,1630553,69,2772,155.1,0.5376139122785722,3.0080778425110593,0.5029013539651838,2.813852813852814
31,BKN,1630560,Thomas,57.3439612920956,58,1630560,24,1441,95.9,0.5979558007517789,3.9794560230461897,0.6047966631908237,4.02498265093685
32,BKN,1630570,Watford,52.74972549672132,45,1630570,33,1426,93.3,0.5653775508758984,3.699139235394202,0.48231511254019294,3.155680224403927
33,BKN,1630592,Wilson,87.52062694139985,68,1630592,70,2440,101.7,0.8605764694336269,3.5869109402213057,0.6686332350049164,2.7868852459016393
34,BKN,1631213,Martin,64.77903820417892,55,1631213,53,2004,99.1,0.6536734430290506,3.2324869363362736,0.554994954591322,2.744510978043912
35,BKN,1641721,Lewis,-0.013993531346942811,1,1641721,19,166,6.0,-0.0023322552244904684,-0.008429838160808924,0.16666666666666666,0.6024096385542169
36,BKN,1641727,Whitehead,10.440878798669369,6,1641727,10,77,2.5,4.176351519467747,13.559582855414764,2.4,7.792207792207792
37,BKN,1641730,Clowney,45.433691911824596,38,1641730,43,1468,41.7,1.089536976302748,3.0949381411324657,0.9112709832134291,2.588555858310627
38,BKN,1641736,Beekman,18.952889502760044,16,1641736,30,642,38.6,0.49100750007150373,2.9521634739501628,0.41450777202072536,2.4922118380062304
39,BKN,1641787,Evbuomwan,35.45106041980629,31,1641787,21,706,29.5,1.2017308616883489,5.02139666002922,1.0508474576271187,4.390934844192635
40,BOS,201143,Horford,44.87204853235681,36,201143,54,1897,41.0,1.0944402081062636,2.365421641136363,0.8780487804878049,1.8977332630469164
41,BOS,201950,Holiday,98.8373399897504,66,201950,54,2524,135.3,0.7305050997025159,3.9159009504655473,0.4878048780487804,2.6148969889064975
