,team,player_id,player,TOI,TOs,PLAYER_ID,GP,TOUCHES,TIME_OF_POSS,TOI_POSS,TOI_10_TOUCHES,TO_POSS,TO_10_TOUCHES
49,BOS,203109,Crowder,51.04414593626872,39,203109,82,2563,71.4,0.7149040047096459,1.9915780700846164,0.5462184873949579,1.521654311353882
50,BOS,203482,Olynyk,124.83166012285632,98,203482,64,2902,73.2,1.7053505481264524,4.301573401890294,1.3387978142076502,3.3769813921433496
51,BOS,203515,Pressey,55.11179331468588,41,203515,50,1449,119.2,0.46234725935139165,3.8034363916277356,0.34395973154362414,2.8295376121463076
52,BOS,203540,Datome,10.530694724086384,7,203540,21,287,9.0,1.1700771915651538,3.669231611179925,0.7777777777777778,2.4390243902439024
53,BOS,203923,Young,5.772091434899796,5,203923,31,406,10.8,0.5344529106388699,1.4216973977585705,0.4629629629629629,1.2315270935960592
54,BOS,203935,Smart,134.36766869684234,90,203935,67,3089,197.6,0.6799983233645868,4.3498759694672176,0.45546558704453444,2.9135642602784073
55,BOS,203939,Powell,3.751796972226531,2,203939,29,385,10.0,0.3751796972226531,0.9744927200588391,0.2,0.5194805194805194
56,CHA,2457,Pargo,1.887583560049258,3,2457,9,116,9.1,0.20742676484057782,1.6272272069390157,0.32967032967032966,2.586206896551724
57,CHA,2590,Williams,83.73648970538538,70,2590,67,4944,472.5,0.17722008403256165,1.693699225432552,0.14814814814814814,1.4158576051779936
58,CHA,2744,Jefferson,90.42568344037751,68,2744,65,2586,98.6,0.9170961809368916,3.4967394988545055,0.6896551724137931,2.6295436968290797
59,CHA,101107,Williams,78.99956708749153,60,101107,78,4307,89.0,0.8876355852527138,1.8342133059552248,0.6741573033707865,1.3930810308799628
60,CHA,101131,Maxiell,33.15323979594397,29,101131,61,908,19.0,1.7449073576812615,3.651237862989424,1.5263157894736843,3.1938325991189425
61,CHA,201945,Henderson,147.62429404189308,110,201945,80,3389,143.0,1.032337720572679,4.355983890288967,0.7692307692307693,3.245795219828858
62,CHA,202362,Stephenson,162.14047974536206,128,202362,61,3035,176.4,0.9191637173773359,5.342355181066296,0.7256235827664399,4.217462932454695
63,CHA,202390,Neal,77.75464316296954,55,202390,54,1877,95.1,0.8176092866768617,4.142495640009033,0.5783385909568876,2.930207778369739
64,CHA,202687,Biyombo,65.85302345913551,52,202687,64,846,21.0,3.135858259958834,7.7840453261389495,2.4761904761904763,6.1465721040189125
65,CHA,202689,Walker,120.2120453131511,100,202689,62,5558,484.3,0.24821814022950875,2.1628651549685336,0.20648358455502788,1.7992083483267363
66,CHA,203077,Kidd-Gilchrist,75.75041256166476,63,203077,55,1981,70.4,1.076000178432738,3.823847176257686,0.8948863636363635,3.180212014134275
67,CHA,203106,Taylor,25.60918220590946,19,203106,29,428,15.2,1.684814618809833,5.983453786427444,1.25,4.439252336448598
68,CHA,203148,Roberts,78.20899075694281,57,203148,72,3011,242.5,0.32251130209048584,2.5974424030867755,0.23505154639175257,1.8930587844569908
69,CHA,203469,Zeller,74.379121170168,62,203469,62,3138,72.7,1.0230965773062999,2.370271547806501,0.8528198074277854,1.9757807520713833
70,CHA,203584,Daniels,10.93458321413835,7,203584,46,565,22.1,0.4947775210017352,1.935324462679354,0.3167420814479638,1.238938053097345
71,CHA,203798,Hairston,32.91660323855839,22,203798,45,693,19.0,1.7324528020293888,4.7498705971945725,1.1578947368421053,3.1746031746031744
72,CHA,203943,Vonleh,9.840297480461977,11,203943,25,515,13.9,0.7079350705368329,1.910737374846986,0.7913669064748201,2.1359223300970873
73,CHI,1737,Mohammed,9.06284350611818,7,1737,23,176,5.3,1.7099704728524867,5.149342901203511,1.3207547169811322,3.977272727272727
74,CHI,2200,Gasol,200.97754792410626,158,2200,78,5236,165.4,1.215100047908744,3.8383794485123426,0.9552599758162031,3.0175706646294884
75,CHI,2399,Dunleavy,82.6673380481655,60,2399,63,2275,73.6,1.1231975278283357,3.633729144974308,0.8152173913043479,2.6373626373626373
76,CHI,2550,Hinrich,116.0788126773169,73,2550,66,2672,195.0,0.595275962447779,4.344266941516351,0.37435897435897436,2.7320359281437128
77,CHI,201149,Noah,169.05128974780862,123,201149,67,4571,138.8,1.2179487733991974,3.6983436829535905,0.8861671469740633,2.6908772697440386
78,CHI,201166,Brooks,208.78134129665423,157,201166,82,4378,392.1,0.5324696284025866,4.768874858306401,0.4004080591685794,3.586112380082229
79,CHI,201565,Rose,223.05413132365973,161,201565,51,3908,329.8,0.6763315079553054,5.707628744208284,0.4881746513038205,4.119754350051178
80,CHI,201959,Gibson,113.31369072292665,77,201959,62,2214,62.1,1.8246971130906062,5.118052878180969,1.2399355877616747,3.4778681120144532
81,CHI,202703,Mirotic,117.90990458154565,89,202703,82,2865,92.2,1.2788492904722955,4.115528955725852,0.96529284164859,3.106457242582897
82,CHI,202710,Butler III,127.99198069143267,93,202710,65,3705,173.6,0.7372809947663173,3.454574377636509,0.5357142857142857,2.5101214574898787
83,CHI,202734,Moore,10.618121574613975,14,202734,56,669,43.9,0.24187065090236845,1.5871631651141964,0.31890660592255127,2.092675635276532
84,CHI,203503,Snell,66.8932224136451,48,203503,72,1575,59.4,1.1261485254822408,4.24718872467588,0.8080808080808081,3.0476190476190474
85,CHI,203926,McDermott,24.451195130213442,17,203926,36,375,11.3,2.1638225778949947,6.520318701390251,1.5044247787610618,4.533333333333333
86,CHI,203946,Bairstow,3.7267338987877863,3,203946,18,85,2.2,1.6939699539944482,4.384392822103278,1.3636363636363635,3.5294117647058822
87,CLE,1890,Marion,47.88565110236987,33,1890,56,1425,39.2,1.221572732203313,3.360396568587359,0.8418367346938775,2.3157894736842106
88,CLE,2034,Miller,29.975608135454504,23,2034,51,946,24.5,1.223494209610388,3.1686689360945564,0.9387755102040817,2.431289640591966
89,CLE,2217,Haywood,13.229582190703056,10,2217,22,130,4.1,3.2267273635861113,10.176601685156196,2.439024390243903,7.6923076923076925
90,CLE,2544,James,376.30727813309363,272,2544,68,5566,440.8,0.8536916473073812,6.760820663548214,0.617059891107078,4.886812791951132
91,CLE,2570,Perkins,29.236379233868252,21,2570,68,1745,54.7,0.5344859092114854,1.6754372053792697,0.3839122486288848,1.2034383954154728
92,CLE,2592,Jones,18.469246600131857,13,2592,56,956,23.9,0.7727718242732995,1.9319295606832487,0.5439330543933055,1.3598326359832638
93,CLE,2747,Smith,53.40495572461247,52,2747,70,3188,148.4,0.35987166930331854,1.6751868169577313,0.3504043126684636,1.631116687578419
94,CLE,2760,Varejao,48.29185901128092,35,2760,26,1009,24.8,1.9472523794871337,4.786110903001082,1.411290322580645,3.468780971258672
95,CLE,200811,Amundson,4.899094010110918,5,200811,52,1703,46.3,0.10581196566114295,0.2876743399947691,0.10799136069114472,0.2935995302407516
96,CLE,201567,Love,175.03076620750736,122,201567,74,4712,135.6,1.2907873614122962,3.714574834624519,0.8997050147492626,2.5891341256366727
97,CLE,201985,Price,9.268201674771866,3,201985,26,788,74.4,0.12457260315553582,1.1761677252248561,0.04032258064516129,0.3807106598984772
98,CLE,202389,Mozgov,87.88440931397338,69,202389,81,2869,73.9,1.1892342261701403,3.063241872219358,0.9336941813261163,2.405019170442663
99,CLE,202681,Irving,271.1387175435706,186,202681,74,5917,483.4,0.5608992915671712,4.582368050423704,0.38477451386015726,3.1434848740916004
100,CLE,202684,Thompson,99.03517673594061,83,202684,81,2614,64.2,1.54260399900219,3.788644863654958,1.2928348909657321,3.1752104055087984
101,CLE,202697,Shumpert,72.64143282733171,49,202697,62,2421,110.7,0.6562008385486152,3.000472235742739,0.44263775971093045,2.0239570425444033
102,CLE,203079,Waiters,74.5867178390793,50,203079,79,2840,156.3,0.4772022894374875,2.626292881657722,0.3198976327575176,1.7605633802816902
103,CLE,203521,Dellavedova,90.99857718731872,61,203521,66,2769,195.0,0.46665937019137804,3.2863335928970283,0.3128205128205128,2.2029613578909353
104,CLE,203805,Cherry,2.533121647886758,4,203805,8,146,10.2,0.248345259596741,1.735014827319697,0.3921568627450981,2.73972602739726
105,CLE,203925,Harris,33.361709833227536,27,203925,51,610,17.7,1.8848423634591829,5.469132759545498,1.5254237288135595,4.426229508196721
106,DAL,1717,Nowitzki,104.64104242565865,82,1717,77,4122,109.6,0.9547540367304622,2.5385987973231114,0.7481751824817519,1.9893255701115962
107,DAL,2199,Chandler,142.5982173402311,105,2199,75,2870,61.9,2.303686871409226,4.96857900140178,1.6962843295638126,3.6585365853658534
108,DAL,2210,Jefferson,75.07259622230846,52,2210,74,1686,59.6,1.2596073191662494,4.4527044022721505,0.87248322147651,3.084223013048636
109,DAL,2405,Stoudemire,13.533645864737057,15,2405,58,2045,69.2,0.1955729171204777,0.661791973825773,0.21676300578034682,0.7334963325183375
110,DAL,2734,Harris,103.76780058386463,85,2734,76,3476,212.1,0.48923998389375123,2.98526468883385,0.40075436115040075,2.4453394706559264
111,DAL,2749,Nelson,47.11292792557426,39,2749,63,3135,257.1,0.18324748317998543,1.5028047185191151,0.15169194865810967,1.244019138755981
112,DAL,101109,Felton,22.60411088664914,18,101109,29,592,47.8,0.4728893490930782,3.8182619740961385,0.3765690376569038,3.040540540540541
113,DAL,101111,Villanueva,41.56576024886386,28,101111,64,1259,27.5,1.5114821908677767,3.301490091252094,1.018181818181818,2.2239872915011913
114,DAL,101145,Ellis,282.4436909627799,198,101145,80,5100,283.8,0.9952208983889355,5.5381115875054885,0.6976744186046512,3.882352941176471
115,DAL,200765,Rondo,194.53074643503442,135,200765,68,5431,407.3,0.47761047492029074,3.5818587080654467,0.331451018904984,2.485730068127417
116,DAL,200826,Barea,106.40743518396947,70,200826,77,3234,265.1,0.4013860248357958,3.2902731967832244,0.2640513013956997,2.1645021645021645
117,DAL,201148,Wright,15.687877374343246,13,201148,75,1769,45.0,0.3486194972076277,0.8868217848696012,0.28888888888888886,0.7348784624081401
118,DAL,202329,Aminu,78.79868473556172,55,202329,74,1894,52.3,1.5066670121522319,4.160437420040218,1.0516252390057361,2.903907074973601
119,DAL,202718,Parsons,134.4230479884275,96,202718,66,3693,141.3,0.9513308420978591,3.6399417272793797,0.6794055201698513,2.5995125913891144
120,DAL,202962,Smith,15.007668582079049,11,202962,42,353,7.5,2.00102247761054,4.251464187557804,1.4666666666666666,3.1161473087818696
121,DAL,203108,James,10.98000499815589,6,203108,16,153,3.8,2.8894749995147078,7.17647385500385,1.5789473684210527,3.9215686274509802
122,DAL,203109,Crowder,15.688478834965968,10,203109,82,2563,71.4,0.21972659432725444,0.6121138835335922,0.1400560224089636,0.39016777214202103
123,DAL,203495,Ledo,0.7315928032637162,2,203495,17,503,23.5,0.03113160864951984,0.14544588534069905,0.0851063829787234,0.3976143141153081
124,DAL,203939,Powell,8.392977431590376,9,203939,29,385,10.0,0.8392977431590376,2.1799941380754224,0.9,2.3376623376623376
125,DEN,2749,Nelson,68.32090079894122,61,2749,63,3135,257.1,0.26573668144278967,2.1792950813059404,0.23726176584986383,1.9457735247208932
126,DEN,101126,Robinson,27.121925961426864,22,101126,42,1207,100.8,0.2690667258078062,2.2470526894305602,0.21825396825396826,1.8227009113504555
127,DEN,200751,Foye,68.01735716703197,60,200751,50,1565,107.6,0.632131572184312,4.346157007478081,0.5576208178438662,3.8338658146964857
128,DEN,201163,Chandler,139.40726284584886,110,201163,78,3634,146.1,0.9541907107860976,3.8361932538758627,0.7529089664613279,3.026967528893781
129,DEN,201167,Afflalo,102.26942319476284,83,201167,78,2921,126.1,0.811018423431902,3.5011784729463487,0.6582077716098335,2.841492639507018
130,DEN,201568,Gallinari,73.60273037478163,57,201568,59,2051,87.7,0.8392557625402695,3.588626541920118,0.6499429874572406,2.779132130667967
131,DEN,201580,McGee,20.7074437424503,13,201580,23,327,7.4,2.7983032084392296,6.332551603195811,1.7567567567567566,3.9755351681957185
132,DEN,201581,Hickson,130.3601009345915,96,201581,73,2157,57.0,2.287019314641956,6.0435837243667825,1.6842105263157894,4.450625869262865
133,DEN,201589,Arthur,62.203057400166244,47,201589,58,1465,32.6,1.9080692454038723,4.2459424846529865,1.4417177914110428,3.2081911262798632
134,DEN,201951,Lawson,249.15293370553272,185,201951,75,6203,580.1,0.4294999719109338,4.016652163558483,0.3189105326667816,2.982427857488312
135,DEN,202087,Gee,35.938838598769614,25,202087,54,754,26.6,1.3510841578484816,4.76642421734345,0.9398496240601504,3.3156498673740056
136,DEN,202389,Mozgov,63.53053376110054,47,202389,81,2869,73.9,0.859682459554811,2.2143790087521973,0.6359945872801082,1.6382014639247124
137,DEN,202702,Faried,145.1173234413343,118,202702,75,3078,90.4,1.6052801265634324,4.714662879835422,1.3053097345132743,3.833658219623132
138,DEN,203115,Barton,63.69445086740667,44,203115,58,1517,82.8,0.7692566529880033,4.198711329426939,0.5314009661835749,2.900461437046803
139,DEN,203475,Green,23.81913549949895,14,203475,43,779,64.9,0.3670128736440516,3.05765539146328,0.21571648690292755,1.797175866495507
140,DEN,203479,Franklin,6.051454438305038,3,203479,3,28,2.0,3.025727219152519,21.61233727966085,1.5,10.714285714285714
141,DEN,203530,Lauvergne,32.907426831687296,22,203530,24,399,10.4,3.164175656893009,8.247475396412856,2.1153846153846154,5.513784461152882
142,DEN,203546,Clark,1.6988694550684174,2,203546,30,273,11.8,0.14397198771766248,0.622296503688065,0.1694915254237288,0.7326007326007326
143,DEN,203914,Harris,43.800672061961635,38,203914,55,719,30.6,1.4313945118288116,6.091887630314552,1.2418300653594772,5.285118219749652
144,DEN,203994,Nurkić,119.69781064668214,86,203994,62,1824,45.9,2.607795438925537,6.562379969664592,1.8736383442265796,4.714912280701754
145,DET,2406,Butler,66.41618561270512,49,2406,78,2398,77.1,0.8614291259754232,2.76964910811948,0.635538261997406,2.043369474562135
146,DET,2419,Prince,26.88130168060249,16,2419,58,2142,80.0,0.3360162710075311,1.2549627301868576,0.2,0.7469654528478058
147,DET,2746,Smith,96.73971364344251,72,2746,83,4190,152.7,0.6335279216990342,2.3088237146406327,0.4715127701375246,1.7183770883054894
148,DET,101249,Lucas III,21.896557748878656,16,101249,21,690,72.7,0.3011906155279045,3.173414166504153,0.2200825309491059,2.318840579710145
149,DET,200761,Williams,6.852898945381229,7,200761,62,1778,47.3,0.14488158446894778,0.3854273872542874,0.14799154334038056,0.39370078740157477
150,DET,201202,Anthony,16.54980079079926,12,201202,49,277,8.1,2.0431852828147234,5.974657325198289,1.4814814814814816,4.332129963898916
151,DET,201229,Tolliver,57.674321176997516,40,201229,76,2251,49.3,1.1698645269167853,2.562164423678255,0.8113590263691685,1.776988005330964
152,DET,201571,Augustin,145.3087291398934,110,201571,82,4467,433.6,0.33512160779495703,3.252937746583689,0.253690036900369,2.4625027982986345
153,DET,201858,Martin,6.792841878414389,5,201858,23,210,6.8,0.9989473350609397,3.2346866087687567,0.7352941176470589,2.380952380952381
154,DET,201943,Jennings,122.89433194468705,90,201943,41,3066,298.4,0.4118442759540451,4.008295236291163,0.3016085790884719,2.935420743639922
155,DET,201973,Jerebko,35.18582099259055,26,201973,75,2111,54.7,0.6432508408151837,1.666784509360045,0.4753199268738574,1.231643770724775
156,DET,201975,Meeks,79.79972597765651,57,201975,60,1616,49.9,1.5991929053638578,4.938101855053001,1.1422845691382766,3.527227722772277
157,DET,202328,Monroe,190.94326932275618,149,202328,69,3549,131.9,1.447636613515968,5.380199191962698,1.1296436694465504,4.1983657368272755
158,DET,202704,Jackson,135.5362727844634,95,202704,77,5140,479.9,0.2824260737329931,2.6368924666238014,0.19795790789747866,1.8482490272373542
159,DET,202713,Singler,53.07908496234561,42,202713,80,2225,66.7,0.7957883802450616,2.3855768522402525,0.6296851574212893,1.887640449438202
160,DET,203083,Drummond,143.63416671508756,120,203083,82,2584,70.1,2.0489895394449014,5.558597783091624,1.711840228245364,4.643962848297214
161,DET,203113,Miller,1.4061597854054881,2,203113,10,177,5.1,0.2757176049814683,0.7944405567262645,0.3921568627450981,1.1299435028248588
162,DET,203484,Caldwell-Pope,121.47046442716936,94,203484,82,3115,111.8,1.0864978929084916,3.8995333684484548,0.8407871198568874,3.0176565008025684
163,DET,203540,Datome,1.0798632940324615,2,203540,21,287,9.0,0.11998481044805127,0.3762589874677566,0.2222222222222222,0.6968641114982579
164,DET,203915,Dinwiddie,40.95695825936836,33,203915,34,1104,110.3,0.3713232843097766,3.7098694075514826,0.2991840435176791,2.989130434782609
165,GSW,2571,Barbosa,68.3161611996366,44,2571,66,1584,69.6,0.9815540402246639,4.3128889646235224,0.632183908045977,2.7777777777777777
166,GSW,2733,Livingston,128.36837684175055,102,2733,78,3533,233.2,0.5504647377433557,3.6334100436385666,0.43739279588336194,2.887064817435607
167,GSW,2738,Iguodala,123.13757302051391,88,2738,77,3418,170.8,0.7209459778718612,3.602620626697306,0.5152224824355972,2.574605032182563
168,GSW,101106,Bogut,147.50880407117066,106,101106,67,2848,93.0,1.5861161728082867,5.179382165420318,1.1397849462365592,3.721910112359551
169,GSW,101135,Lee,68.6372457351879,49,101135,49,1939,54.0,1.2710601062071833,3.5398270105821505,0.9074074074074074,2.527075812274368
170,GSW,201575,Rush,16.740338055929595,11,201575,33,358,11.9,1.4067510971369406,4.676072082661898,0.9243697478991596,3.072625698324022
171,GSW,201578,Speights,113.09973457032177,82,201578,76,2212,54.5,2.07522448752884,5.113007891967531,1.5045871559633028,3.7070524412296564
172,GSW,201939,Curry,351.04759853517436,249,201939,80,6482,449.8,0.7804526423636602,5.415729690453168,0.5535793686082703,3.8414069731564333
173,GSW,202691,Thompson,221.90194124654278,149,202691,77,3527,155.7,1.4251890895731714,6.291520874583011,0.9569685292228646,4.224553444853984
174,GSW,203084,Barnes,104.56230812502683,71,203084,82,3090,110.5,0.9462652319006953,3.383893466829347,0.6425339366515838,2.2977346278317152
175,GSW,203105,Ezeli,45.84947693024905,32,203105,46,764,19.6,2.3392590270535227,6.001240435896473,1.6326530612244896,4.18848167539267
176,GSW,203110,Green,185.43868644050204,133,203110,79,5192,150.0,1.236257909603347,3.571623390610594,0.8866666666666667,2.561633281972265
177,GSW,203136,Kuzmic,8.325489555827183,5,203136,16,121,3.4,2.448673398772701,6.880569880848911,1.4705882352941178,4.132231404958678
178,GSW,203200,Holiday,43.47055156930916,29,203200,59,903,28.6,1.5199493555702501,4.814014570244646,1.013986013986014,3.211517165005537
179,GSW,203949,McAdoo,10.626455774260837,6,203949,15,276,7.0,1.5180651106086909,3.8501651356017526,0.8571428571428571,2.1739130434782608
180,HOU,1891,Terry,104.05635997642757,74,1891,76,2839,162.7,0.6395596802484793,3.6652469170985404,0.4548248309772588,2.606551602676999
181,HOU,2730,Howard,146.54746933044186,115,2730,40,2093,71.5,2.0496149556705157,7.00179022123468,1.6083916083916083,5.4945054945054945
182,HOU,2746,Smith,166.4091103728868,134,2746,83,4190,152.7,1.0897780640005685,3.971577813195389,0.8775376555337263,3.1980906921241052
183,HOU,2772,Ariza,184.63788882598925,141,2772,81,4462,155.1,1.1904441574854239,4.13800736947533,0.9090909090909092,3.1600179291797397
184,HOU,101128,Garcia,14.32153119184484,10,101128,14,339,14.7,0.974253822574479,4.224640469570749,0.6802721088435374,2.949852507374631
185,HOU,201147,Brewer,126.24913015392055,81,201147,79,2918,109.2,1.1561275655120928,4.326563747564103,0.7417582417582418,2.7758738862234407
186,HOU,201595,Dorsey,58.89749855641475,41,201595,68,1138,28.9,2.0379757285956663,5.175527113920452,1.4186851211072664,3.6028119507908607
187,HOU,201935,Harden,443.0756363639633,321,201935,80,6157,503.1,0.8806909885986152,7.196290991781116,0.6380441264162194,5.213578041253857
188,HOU,201976,Beverley,104.22560938893302,83,201976,56,3596,232.0,0.44924831633160783,2.8983762343974697,0.3577586206896552,2.3081201334816464
189,HOU,202700,Motiejunas,157.8705361099915,123,202700,70,3778,97.8,1.61421816063386,4.178680151137943,1.2576687116564418,3.2556908417151935
190,HOU,203093,Jones,61.90410173538845,37,203093,33,1315,42.2,1.4669218420708163,4.707536253641707,0.8767772511848341,2.8136882129277567
191,HOU,203123,Papanikolaou,73.69779804168562,55,203123,42,1322,46.2,1.5951904338027187,5.5747199728960375,1.1904761904761905,4.16036308623298
192,HOU,203143,Prigioni,20.48736179761712,15,203143,66,2693,161.2,0.1270928151216943,0.7607635275758307,0.09305210918114144,0.5569996286669142
193,HOU,203144,Shved,11.46666802159545,5,203144,42,1715,105.4,0.1087919167134293,0.6686103802679563,0.04743833017077798,0.2915451895043732
194,HOU,203477,Canaan,33.850428205920196,23,203477,46,2170,154.2,0.21952288071284176,1.5599275670930965,0.14915693904020752,1.0599078341013823
