team,player_id,player,type,period,clock,gameId,actionNumber,next_pos_points,shot_clock,opp_team,dead_ball
OKC,203500,Adams,Offensive Foul Turnover,2,213.0,21800002,330,0,14.0,GSW,1
GSW,201939,Curry,Bad Pass,2,201.0,21800002,331,0,12.0,OKC,0
OKC,202331,George,Out of Bounds - Bad Pass Turnover,2,199.0,21800002,333,0,22.0,GSW,1
GSW,203110,Green,Bad Pass,2,152.0,21800002,345,1,4.5,OKC,0
GSW,1627745,Jones,Out of Bounds - Bad Pass Turnover,2,91.0,21800002,363,3,18.5,OKC,1
GSW,203110,Green,Bad Pass,3,489.0,21800002,432,3,17.5,OKC,0
GSW,203110,Green,Bad Pass,3,252.0,21800002,493,0,17.0,OKC,0
OKC,1628390,Ferguson,Offensive Foul Turnover,3,248.0,21800002,497,0,20.0,GSW,1
GSW,1627745,Jones,Offensive Foul Turnover,3,205.0,21800002,506,0,14.0,OKC,1
OKC,202331,George,Bad Pass,3,100.0,21800002,531,0,0.5,GSW,0
GSW,201973,Jerebko,Offensive Foul Turnover,4,705.0,21800002,569,2,14.0,OKC,1
GSW,1626188,Cook,Bad Pass,4,568.0,21800002,599,1,5.0,OKC,0
OKC,101109,Felton,Out of Bounds - Bad Pass Turnover,4,539.0,21800002,612,0,11.0,GSW,1
OKC,1610612760,,Shot Clock Turnover,4,309.0,21800002,671,0,0.0,GSW,1
GSW,201939,Curry,Offensive Foul Turnover,4,221.0,21800002,695,0,19.0,OKC,1
GSW,201142,Durant,Offensive Foul Turnover,4,187.0,21800002,703,0,14.0,OKC,1
OKC,202331,George,Lost Ball,4,173.0,21800002,705,0,10.0,GSW,0
OKC,203471,Schröder,Lost Ball,4,15.5,21800002,747,2,14.7,GSW,0
MIL,201572,Lopez,Out of Bounds - Bad Pass Turnover,1,635.0,21800003,22,3,9.0,CHA,1
MIL,1627763,Brogdon,Bad Pass,1,486.0,21800003,51,0,18.0,CHA,0
CHA,201587,Batum,Lost Ball,1,482.0,21800003,53,2,20.0,MIL,0
MIL,203507,Antetokounmpo,Lost Ball,1,340.0,21800003,76,0,17.0,CHA,0
MIL,1627763,Brogdon,Offensive Foul Turnover,1,326.0,21800003,83,0,21.0,CHA,1
CHA,1626195,Hernangomez,Offensive Foul Turnover,1,259.0,21800003,104,2,14.0,MIL,1
MIL,1627763,Brogdon,Bad Pass,1,148.0,21800003,135,2,21.5,CHA,0
MIL,203089,Henson,Out of Bounds Lost Ball Turnover,1,117.0,21800003,138,0,4.5,CHA,1
MIL,203507,Antetokounmpo,Bad Pass,2,463.0,21800003,233,3,9.5,CHA,0
CHA,203077,Kidd-Gilchrist,Offensive Foul Turnover,2,356.0,21800003,262,2,14.0,MIL,1
MIL,203114,Middleton,Offensive Foul Turnover,2,293.0,21800003,279,2,20.0,CHA,1
MIL,201572,Lopez,Offensive Foul Turnover,2,237.0,21800003,298,2,16.5,CHA,1
MIL,203507,Antetokounmpo,Traveling,2,188.0,21800003,307,0,15.0,CHA,1
CHA,202689,Walker,Bad Pass,2,176.0,21800003,312,2,12.0,MIL,0
MIL,202339,Bledsoe,Bad Pass,2,63.0,21800003,341,0,18.5,CHA,0
MIL,203089,Henson,Out of Bounds - Bad Pass Turnover,2,51.2,21800003,345,0,19.0,CHA,1
MIL,203507,Antetokounmpo,Offensive Foul Turnover,3,631.0,21800003,384,0,14.0,CHA,1
CHA,101107,Williams,Out of Bounds - Bad Pass Turnover,3,546.0,21800003,399,3,15.0,MIL,1
MIL,203114,Middleton,Bad Pass,3,372.0,21800003,429,2,17.0,CHA,0
MIL,1628978,DiVincenzo,Traveling,3,179.0,21800003,475,0,17.5,CHA,1
CHA,1628970,Bridges,Out of Bounds Lost Ball Turnover,3,134.0,21800003,483,2,10.5,MIL,1
MIL,203507,Antetokounmpo,Bad Pass,3,101.0,21800003,488,2,16.5,CHA,0
CHA,2225,Parker,Out of Bounds - Bad Pass Turnover,3,74.0,21800003,494,2,17.0,MIL,1
CHA,202689,Walker,Lost Ball,3,43.4,21800003,496,0,10.299999999999995,MIL,0
MIL,203507,Antetokounmpo,Offensive Goaltending,4,709.0,21800003,533,0,13.0,CHA,1
MIL,202339,Bledsoe,Out of Bounds - Bad Pass Turnover,4,494.0,21800003,578,0,12.0,CHA,1
CHA,202689,Walker,Lost Ball,4,480.0,21800003,579,0,10.0,MIL,0
MIL,203507,Antetokounmpo,Offensive Foul Turnover,4,451.0,21800003,589,2,14.5,CHA,1
MIL,203507,Antetokounmpo,Traveling,4,321.0,21800003,614,0,6.5,CHA,1
CHA,2225,Parker,Traveling,4,304.0,21800003,615,2,7.0,MIL,1
CHA,201587,Batum,Bad Pass,4,261.0,21800003,620,0,0.5,MIL,0
MIL,1627763,Brogdon,Bad Pass,4,54.1,21800003,674,2,23.200000000000003,CHA,0
DET,203083,Drummond,Lost Ball,1,709.0,21800004,7,0,13.0,BKN,0
DET,203083,Drummond,Lost Ball,1,612.0,21800004,29,2,8.5,BKN,0
DET,1628971,Brown,Traveling,1,585.0,21800004,35,2,6.5,BKN,1
DET,201933,Griffin,Bad Pass,1,488.0,21800004,53,0,16.0,BKN,0
DET,203083,Drummond,Offensive Goaltending,1,265.0,21800004,100,0,6.5,BKN,1
BKN,202334,Davis,Offensive Foul Turnover,1,248.0,21800004,105,2,14.0,DET,1
DET,202704,Jackson,Lost Ball,1,212.0,21800004,110,0,19.5,BKN,0
BKN,1626203,Graham,Offensive Foul Turnover,1,75.0,21800004,133,2,23.0,DET,1
BKN,1629066,Kurucs,Lost Ball,2,653.0,21800004,171,2,6.0,DET,0
BKN,203915,Dinwiddie,Out of Bounds - Bad Pass Turnover,2,641.0,21800004,175,2,22.5,DET,1
BKN,203915,Dinwiddie,Bad Pass,2,603.0,21800004,178,0,2.5,DET,0
DET,1629155,Lofton,Bad Pass,2,597.0,21800004,180,2,18.0,BKN,0
BKN,1610612751,,Shot Clock Turnover,2,360.0,21800004,241,2,0.0,DET,1
BKN,203915,Dinwiddie,Out of Bounds - Bad Pass Turnover,2,264.0,21800004,274,0,21.0,DET,1
BKN,1627747,LeVert,Traveling,2,243.0,21800004,283,2,17.0,DET,1
DET,203083,Drummond,Offensive Foul Turnover,2,181.0,21800004,292,2,14.0,BKN,1
BKN,1626156,Russell,Out of Bounds - Bad Pass Turnover,3,707.0,21800004,335,2,11.0,DET,1
BKN,1610612751,,Shot Clock Turnover,3,567.0,21800004,362,2,0.0,DET,1
BKN,1627747,LeVert,Out of Bounds Lost Ball Turnover,3,514.0,21800004,372,2,14.5,DET,1
BKN,1626156,Russell,Lost Ball,3,444.0,21800004,389,3,18.0,DET,0
BKN,1628386,Allen,Offensive Foul Turnover,3,304.0,21800004,431,0,16.5,DET,1
DET,2585,Pachulia,Bad Pass,3,212.0,21800004,459,0,14.0,BKN,0
BKN,203915,Dinwiddie,Bad Pass,3,107.0,21800004,482,0,0.0,DET,0
DET,2585,Pachulia,Offensive Foul Turnover,3,72.0,21800004,490,0,14.5,BKN,1
BKN,202334,Davis,Traveling,3,51.2,21800004,494,0,3.200000000000003,DET,1
DET,203922,Robinson III,Lost Ball,4,639.0,21800004,533,0,15.5,BKN,0
BKN,203925,Harris,Traveling,4,639.0,21800004,535,0,24.0,DET,1
DET,1628379,Kennard,Lost Ball,4,517.0,21800004,687,0,20.0,BKN,0
DET,202397,Smith,Bad Pass,4,462.0,21800004,568,0,4.5,BKN,0
BKN,203925,Harris,Traveling,4,458.0,21800004,570,0,20.0,DET,1
DET,1610612765,,Shot Clock Turnover,4,355.0,21800004,595,1,0.0,BKN,1
DET,202704,Jackson,Traveling,4,286.0,21800004,608,0,14.5,BKN,1
BKN,1628386,Allen,Bad Pass,4,159.0,21800004,628,2,7.5,DET,0
DET,1610612765,,Shot Clock Turnover,4,52.0,21800004,651,0,0.0,BKN,1
DET,1610612765,,Shot Clock Turnover,4,15.0,21800004,660,0,0.0,BKN,1
BKN,1627747,LeVert,Out of Bounds Lost Ball Turnover,4,8.5,21800004,667,0,17.5,DET,1
IND,201152,Young,Bad Pass,1,704.0,21800005,7,0,8.0,MEM,0
IND,201954,Collison,Offensive Foul Turnover,1,654.0,21800005,16,0,22.0,MEM,1
IND,1626167,Turner,Out of Bounds - Bad Pass Turnover,1,610.0,21800005,23,2,6.0,MEM,1
IND,203506,Oladipo,Lost Ball,1,513.0,21800005,42,0,12.5,MEM,0
IND,203506,Oladipo,Bad Pass,1,477.0,21800005,50,0,17.0,MEM,0
IND,201954,Collison,Lost Ball,1,298.0,21800005,86,0,8.0,MEM,0
MEM,1610612763,,Shot Clock Turnover,1,264.0,21800005,98,2,0.0,IND,1
IND,1627734,Sabonis,Lost Ball,1,152.0,21800005,318,0,3.0,MEM,0
IND,202709,Joseph,Out of Bounds - Bad Pass Turnover,1,106.0,21800005,147,0,8.5,MEM,1
MEM,203210,Green,Offensive Foul Turnover,1,10.9,21800005,163,0,14.0,IND,1
MEM,203937,Anderson,Traveling,2,648.0,21800005,192,2,20.0,IND,1
MEM,1628415,Brooks,Out of Bounds - Bad Pass Turnover,2,621.0,21800005,196,2,17.5,IND,1
IND,202711,Bogdanović,Out of Bounds - Bad Pass Turnover,2,463.0,21800005,228,0,19.0,MEM,1
MEM,202714,Mack,Bad Pass,2,444.0,21800005,231,3,5.0,IND,0
MEM,202066,Temple,Out of Bounds - Bad Pass Turnover,2,204.0,21800005,279,1,2.5,IND,1
IND,201152,Young,Out of Bounds - Bad Pass Turnover,2,36.8,21800005,308,0,8.099999999999994,MEM,1
IND,203506,Oladipo,Bad Pass,3,563.0,21800005,359,0,8.0,MEM,0
IND,201954,Collison,Bad Pass,3,515.0,21800005,369,1,9.0,MEM,0
IND,202711,Bogdanović,Bad Pass,3,478.0,21800005,384,2,23.0,MEM,0
IND,201152,Young,Out of Bounds - Bad Pass Turnover,3,461.0,21800005,391,1,7.0,MEM,1
MEM,1610612763,,Shot Clock Turnover,3,404.0,21800005,401,2,0.0,IND,1
IND,1627734,Sabonis,Offensive Foul Turnover,3,161.0,21800005,455,0,18.0,MEM,1
MEM,203937,Anderson,Out of Bounds - Bad Pass Turnover,3,102.0,21800005,461,0,6.5,IND,1
IND,1627734,Sabonis,Bad Pass,3,92.0,21800005,462,0,14.0,MEM,0
MEM,1610612763,,Shot Clock Turnover,3,68.0,21800005,472,0,0.0,IND,1
IND,202709,Joseph,Bad Pass,4,457.0,21800005,552,3,6.0,MEM,0
IND,201936,Evans,Bad Pass,4,434.0,21800005,556,0,8.5,MEM,0
MEM,201144,Conley,Bad Pass,4,383.0,21800005,565,2,10.5,IND,0
IND,202711,Bogdanović,Bad Pass,4,344.0,21800005,587,0,10.0,MEM,0
IND,1628988,Holiday,Traveling,4,172.0,21800005,627,2,13.0,MEM,1
ORL,202696,Vučević,Traveling,1,527.0,21800006,39,3,20.0,MIA,1
ORL,1628371,Isaac,Offensive Foul Turnover,1,412.0,21800006,81,0,14.0,MIA,1
MIA,2548,Wade,Out of Bounds - Bad Pass Turnover,1,332.0,21800006,91,0,18.0,ORL,1
ORL,203082,Ross,Out of Bounds - Bad Pass Turnover,1,83.0,21800006,154,0,18.0,MIA,1
MIA,203482,Olynyk,Bad Pass,2,591.0,21800006,206,2,10.5,ORL,0
MIA,1626196,Richardson,Bad Pass,2,540.0,21800006,222,2,22.0,ORL,0
ORL,203932,Gordon,Lost Ball,2,495.0,21800006,233,0,19.0,MIA,0
MIA,1610612748,,Shot Clock Turnover,2,495.0,21800006,237,0,0.0,ORL,1
ORL,203932,Gordon,Lost Ball,2,463.0,21800006,242,0,23.0,MIA,0
MIA,201609,Dragic,Offensive Foul Turnover,2,448.0,21800006,252,0,14.0,ORL,1
MIA,201609,Dragic,Out of Bounds - Bad Pass Turnover,2,428.0,21800006,255,2,19.0,ORL,1
MIA,1627884,Jones Jr.,Bad Pass,2,237.0,21800006,303,0,7.5,ORL,0
MIA,201609,Dragic,Out of Bounds Lost Ball Turnover,2,89.0,21800006,346,0,15.0,ORL,1
MIA,2548,Wade,Bad Pass,2,71.0,21800006,349,3,19.0,ORL,0
ORL,202696,Vučević,Bad Pass,3,610.0,21800006,398,2,11.5,MIA,0
ORL,203095,Fournier,Traveling,3,582.0,21800006,401,0,4.5,MIA,1
MIA,203585,McGruder,Bad Pass,3,568.0,21800006,402,3,10.0,ORL,0
MIA,202355,Whiteside,Traveling,3,482.0,21800006,417,0,14.0,ORL,1
ORL,202696,Vučević,Traveling,3,168.0,21800006,504,2,15.5,MIA,1
MIA,1628389,Adebayo,Out of Bounds - Bad Pass Turnover,3,100.0,21800006,515,2,12.5,ORL,1
MIA,2548,Wade,Out of Bounds - Bad Pass Turnover,3,43.5,21800006,523,3,23.5,ORL,1
MIA,1627884,Jones Jr.,Offensive Foul Turnover,4,711.0,21800006,539,2,15.0,ORL,1
ORL,203932,Gordon,Traveling,4,665.0,21800006,543,0,7.5,MIA,1
MIA,1626196,Richardson,Bad Pass,4,512.0,21800006,601,2,0.0,ORL,0
MIA,2548,Wade,Bad Pass,4,488.0,21800006,606,2,17.5,ORL,0
ORL,203932,Gordon,Discontinue Dribble,4,309.0,21800006,636,0,7.5,MIA,1
ORL,202696,Vučević,Offensive Foul Turnover,4,147.0,21800006,671,2,14.0,MIA,1
ORL,1626170,Grant,Lost Ball,4,22.7,21800006,705,2,11.099999999999998,MIA,0
MIA,1626196,Richardson,Step Out of Bounds Turnover,4,2.3,21800006,749,1,22.8,ORL,1
ATL,1627752,Prince,Bad Pass,1,583.0,21800007,39,0,11.0,NYK,0
NYK,202498,Thomas,Offensive Foul Turnover,1,558.0,21800007,47,0,14.0,ATL,1
NYK,203504,Burke,Bad Pass,1,536.0,21800007,50,2,14.0,ATL,0
ATL,203145,Bazemore,Bad Pass,1,431.0,21800007,73,2,15.0,NYK,0
ATL,1627752,Prince,Bad Pass,1,375.0,21800007,85,3,8.5,NYK,0
ATL,203458,Len,3 Second Violation,1,349.0,21800007,89,0,4.5,NYK,1
NYK,203504,Burke,Bad Pass,1,326.0,21800007,95,0,1.0,ATL,0
ATL,1627752,Prince,Bad Pass,1,290.0,21800007,101,2,6.0,NYK,0
ATL,1713,Carter,Out of Bounds - Bad Pass Turnover,1,248.0,21800007,117,0,15.0,NYK,1
NYK,1629019,Trier,Bad Pass,1,173.0,21800007,139,0,18.0,ATL,0
NYK,1627758,Baker,Bad Pass,1,72.0,21800007,168,0,6.5,ATL,0
ATL,1629027,Young,Bad Pass,1,38.4,21800007,178,0,11.9,NYK,0
NYK,1628995,Knox II,Traveling,1,34.9,21800007,180,2,20.5,ATL,1
ATL,1629027,Young,Lost Ball,2,687.0,21800007,199,2,14.5,NYK,0
ATL,1627752,Prince,Bad Pass,2,482.0,21800007,239,2,13.5,NYK,0
NYK,1628995,Knox II,Out of Bounds Lost Ball Turnover,2,389.0,21800007,266,3,19.0,ATL,1
ATL,1627816,Poythress,Offensive Foul Turnover,2,346.0,21800007,271,2,14.0,NYK,1
ATL,1627752,Prince,Bad Pass,2,179.0,21800007,308,2,2.5,NYK,0
NYK,1628373,Ntilikina,Traveling,2,2.3,21800007,365,0,23.1,ATL,1
ATL,1627752,Prince,Traveling,3,438.0,21800007,440,3,11.0,NYK,1
NYK,1629019,Trier,Lost Ball,3,321.0,21800007,461,3,9.0,ATL,0
ATL,1627761,Bembry,Out of Bounds Lost Ball Turnover,3,245.0,21800007,487,2,10.0,NYK,1
ATL,202391,Lin,Out of Bounds - Bad Pass Turnover,3,174.0,21800007,507,0,4.0,NYK,1
ATL,203458,Len,Lost Ball,3,158.0,21800007,561,0,23.0,NYK,0
ATL,203458,Len,Offensive Foul Turnover,3,154.0,21800007,515,2,22.0,NYK,1
NYK,1627758,Baker,Offensive Foul Turnover,4,693.0,21800007,572,0,14.0,ATL,1
ATL,1713,Carter,Out of Bounds - Bad Pass Turnover,4,548.0,21800007,601,0,22.0,NYK,1
NYK,1610612752,,Shot Clock Turnover,4,523.0,21800007,608,0,0.0,ATL,1
NYK,202683,Freedom,Lost Ball,4,430.0,21800007,629,0,15.0,ATL,0
ATL,203145,Bazemore,Bad Pass,4,396.0,21800007,644,0,11.0,NYK,0
NYK,1626209,Hezonja,Offensive Foul Turnover,4,393.0,21800007,648,2,21.0,ATL,1
ATL,1629027,Young,Bad Pass,4,301.0,21800007,662,3,20.5,NYK,0
ATL,1627816,Poythress,Out of Bounds Lost Ball Turnover,4,275.0,21800007,674,0,14.0,NYK,1
NYK,1629019,Trier,Out of Bounds Lost Ball Turnover,4,257.0,21800007,677,0,6.0,ATL,1
ATL,1629027,Young,Offensive Foul Turnover,4,242.0,21800007,682,3,14.0,NYK,1
ATL,1627816,Poythress,Out of Bounds - Bad Pass Turnover,4,216.0,21800007,686,0,13.5,NYK,1
ATL,202391,Lin,Out of Bounds Lost Ball Turnover,4,180.0,21800007,698,0,1.0,NYK,1
ATL,1627761,Bembry,Bad Pass,4,115.0,21800007,716,0,16.0,NYK,0
NYK,1626209,Hezonja,Offensive Foul Turnover,4,109.0,21800007,720,0,18.0,ATL,1
NYK,1626209,Hezonja,Lost Ball,4,23.7,21800007,730,0,1.1999999999999993,ATL,0
TOR,200768,Lowry,Bad Pass,1,644.0,21800008,18,0,20.0,CLE,0
CLE,1626224,Osman,Lost Ball,1,488.0,21800008,51,2,13.0,TOR,0
CLE,201588,Hill,Out of Bounds Lost Ball Turnover,1,472.0,21800008,55,2,15.5,TOR,1
TOR,1628384,Anunoby,Traveling,1,395.0,21800008,73,0,10.5,CLE,1
CLE,201567,Love,Lost Ball,1,385.0,21800008,75,2,14.0,TOR,0
TOR,202695,Leonard,Bad Pass,1,339.0,21800008,80,2,3.5,CLE,0
CLE,202684,Thompson,Traveling,1,244.0,21800008,103,0,15.0,TOR,1
CLE,1629012,Sexton,Out of Bounds Lost Ball Turnover,1,63.0,21800008,144,0,21.5,TOR,1
CLE,1626155,Dekker,Traveling,2,245.0,21800008,282,1,18.5,TOR,1
CLE,202684,Thompson,Out of Bounds Lost Ball Turnover,2,227.0,21800008,293,2,17.0,TOR,1
CLE,1629012,Sexton,Offensive Foul Turnover,2,106.0,21800008,330,0,23.0,TOR,1
TOR,201586,Ibaka,Bad Pass,2,92.0,21800008,335,2,10.0,CLE,0
TOR,202695,Leonard,Out of Bounds - Bad Pass Turnover,2,35.4,21800008,353,0,20.5,CLE,1
CLE,1626224,Osman,Traveling,3,596.0,21800008,389,0,13.5,TOR,1
TOR,200768,Lowry,Out of Bounds - Bad Pass Turnover,3,584.0,21800008,390,0,12.0,CLE,1
CLE,202684,Thompson,Lost Ball,3,528.0,21800008,402,3,12.0,TOR,0
CLE,201567,Love,Out of Bounds - Bad Pass Turnover,3,156.0,21800008,474,0,10.0,TOR,1
CLE,201567,Love,Lost Ball,3,138.0,21800008,538,0,24.0,TOR,0
CLE,1629012,Sexton,Lost Ball,3,120.0,21800008,492,1,16.0,TOR,0
CLE,1629012,Sexton,Bad Pass,3,109.0,21800008,702,0,16.0,TOR,0
TOR,201586,Ibaka,Step Out of Bounds Turnover,3,103.0,21800008,707,0,18.0,CLE,1
TOR,1627832,VanVleet,Out of Bounds - Bad Pass Turnover,3,18.1,21800008,517,0,11.0,CLE,1
CLE,202684,Thompson,Offensive Foul Turnover,4,485.0,21800008,574,0,19.0,TOR,1
CLE,1626224,Osman,Lost Ball,4,434.0,21800008,587,0,8.5,TOR,0
TOR,200768,Lowry,Bad Pass,4,429.0,21800008,589,2,19.0,CLE,0
TOR,1610612761,,Shot Clock Turnover,4,1.3,21800008,733,0,0.0,CLE,1
NOP,203901,Payton,Bad Pass,1,565.0,21800009,31,0,21.0,HOU,0
HOU,101108,Paul,Lost Ball,1,559.0,21800009,33,2,18.0,NOP,0
HOU,201935,Harden,Bad Pass,1,425.0,21800009,67,3,13.0,NOP,0
HOU,203487,Carter-Williams,Traveling,1,283.0,21800009,97,2,11.0,NOP,1
NOP,203121,Miller,Bad Pass,1,67.0,21800009,143,3,7.5,HOU,0
NOP,201950,Holiday,Out of Bounds - Bad Pass Turnover,2,651.0,21800009,183,0,21.0,HOU,1
NOP,201950,Holiday,Bad Pass,2,586.0,21800009,194,0,22.0,HOU,0
NOP,202734,Moore,Lost Ball,2,350.0,21800009,247,2,10.5,HOU,0
HOU,2546,Anthony,Bad Pass,2,1.6,21800009,351,0,24.0,NOP,0
NOP,201950,Holiday,Bad Pass,3,687.0,21800009,364,0,11.0,HOU,0
HOU,203991,Capela,Offensive Foul Turnover,3,677.0,21800009,371,2,14.0,NOP,1
HOU,1610612745,,Shot Clock Turnover,3,396.0,21800009,417,0,0.0,NOP,1
NOP,203076,Davis,Lost Ball,3,383.0,21800009,419,2,11.0,HOU,0
HOU,201935,Harden,Lost Ball,3,326.0,21800009,440,0,13.5,NOP,0
HOU,201935,Harden,Lost Ball,3,270.0,21800009,485,1,14.0,NOP,0
NOP,203121,Miller,Traveling,3,138.0,21800009,483,0,7.0,HOU,1
HOU,203487,Carter-Williams,Offensive Foul Turnover,3,98.0,21800009,509,3,20.0,NOP,1
NOP,202703,Mirotic,Lost Ball,3,33.7,21800009,529,2,19.700000000000003,HOU,0
HOU,201935,Harden,Bad Pass,4,489.0,21800009,602,0,21.0,NOP,0
NOP,202734,Moore,Lost Ball,4,340.0,21800009,640,0,17.0,HOU,0
HOU,2546,Anthony,Bad Pass,4,170.0,21800009,692,2,5.0,NOP,0
NOP,1626143,Okafor,Traveling,4,29.3,21800009,733,0,11.8,HOU,1
HOU,203487,Carter-Williams,Bad Pass,4,29.3,21800009,734,0,24.0,NOP,0
NOP,1626143,Okafor,Double Dribble,4,14.4,21800009,736,0,9.1,HOU,1
MIN,203952,Wiggins,Traveling,1,653.0,21800010,18,0,23.0,SAS,1
MIN,202710,Butler III,Lost Ball,1,617.0,21800010,23,2,17.0,SAS,0
MIN,201959,Gibson,Traveling,1,520.0,21800010,46,0,17.0,SAS,1
MIN,201952,Teague,Bad Pass,1,403.0,21800010,70,2,5.0,SAS,0
SAS,200752,Gay,Lost Ball,1,69.0,21800010,153,2,23.0,MIN,0
SAS,1627854,Forbes,Bad Pass,2,680.0,21800010,186,0,11.5,MIN,0
SAS,201942,DeRozan,Lost Ball,2,627.0,21800010,198,0,9.5,MIN,0
MIN,1626145,Jones,Out of Bounds - Bad Pass Turnover,2,608.0,21800010,202,0,5.0,SAS,1
SAS,201967,Cunningham,Bad Pass,2,586.0,21800010,203,2,2.0,MIN,0
SAS,201158,Belinelli,Traveling,2,569.0,21800010,213,0,12.5,MIN,1
SAS,200746,Aldridge,Lost Ball,2,476.0,21800010,231,0,13.0,MIN,0
SAS,201988,Mills,Lost Ball,2,256.0,21800010,283,2,12.0,MIN,0
MIN,203952,Wiggins,Out of Bounds Lost Ball Turnover,2,103.0,21800010,321,2,13.5,SAS,1
SAS,1627854,Forbes,Bad Pass,2,70.0,21800010,329,2,11.0,MIN,0
MIN,1626157,Towns,Offensive Foul Turnover,3,466.0,21800010,403,0,15.5,SAS,1
SAS,201942,DeRozan,Traveling,3,458.0,21800010,406,0,16.0,MIN,1
SAS,200746,Aldridge,3 Second Violation,4,692.0,21800010,511,0,16.0,MIN,1
