team,player_id,player,type,period,clock,gameId,actionNumber,next_pos_points,shot_clock,opp_team,dead_ball
BKN,202711,Bogdanović,Lost Ball,2,3.1,21500006,240,0,20.4,CHI,0
BKN,201572,Lopez,Lost Ball,3,685.0,21500006,247,2,9.0,CHI,0
BKN,203499,Larkin,Out of Bounds Lost Ball Turnover,3,608.0,21500006,260,0,13.0,CHI,1
CHI,2200,Gasol,Out of Bounds Lost Ball Turnover,3,332.0,21500006,323,0,12.5,BKN,1
CHI,202703,Mirotic,Bad Pass,3,119.0,21500006,379,2,4.0,BKN,0
BKN,203080,Robinson,Poss Lost Ball Turnover,4,694.0,21500006,408,0,13.0,CHI,1
CHI,201166,Brooks,Out of Bounds - Bad Pass Turnover,4,691.0,21500006,405,0,21.0,BKN,1
CHI,201959,Gibson,Foul,4,642.0,21500006,416,0,20.0,BKN,1
CHI,202734,Moore,Lost Ball,4,594.0,21500006,426,2,11.0,BKN,0
CHI,202734,Moore,Lost Ball,4,576.0,21500006,428,0,19.5,BKN,0
BKN,203499,Larkin,Lost Ball,4,571.0,21500006,429,3,19.0,CHI,0
BKN,201572,Lopez,Lost Ball,4,393.0,21500006,465,0,2.0,CHI,0
CHI,201149,Noah,Bad Pass,4,390.0,21500006,466,1,21.0,BKN,0
CHI,201959,Gibson,Offensive Goaltending,4,258.0,21500006,496,2,11.0,BKN,1
BKN,201152,Young,Lost Ball,4,88.0,21500006,529,0,12.0,CHI,0
CHI,1610612741,,Shot Clock Turnover,4,2.8,21500006,542,0,0.0,BKN,1
DET,202694,Morris Sr.,Foul,1,689.0,21500007,4,0,14.0,UTA,1
UTA,203497,Gobert,Bad Pass,1,647.0,21500007,8,0,12.5,DET,0
UTA,202330,Hayward,Foul,1,430.0,21500007,31,0,15.0,DET,1
DET,202704,Jackson,Bad Pass,1,417.0,21500007,32,2,11.0,UTA,0
DET,203484,Caldwell-Pope,Out of Bounds Lost Ball Turnover,1,323.0,21500007,44,2,11.5,UTA,1
UTA,203918,Hood,Lost Ball,1,249.0,21500007,52,2,14.0,DET,0
UTA,202324,Favors,Traveling,1,179.0,21500007,64,0,7.0,DET,1
DET,2581,Blake,Poss Lost Ball Turnover,2,703.0,21500007,125,0,10.0,UTA,1
UTA,202330,Hayward,Bad Pass,2,174.0,21500007,193,2,10.0,DET,0
UTA,202330,Hayward,Foul,2,77.0,21500007,208,0,17.5,DET,1
DET,202704,Jackson,Bad Pass,2,63.0,21500007,209,2,10.0,UTA,0
UTA,202324,Favors,Traveling,3,674.0,21500007,226,2,4.5,DET,1
UTA,203497,Gobert,Foul,3,432.0,21500007,268,0,20.0,DET,1
DET,101141,Ilyasova,Bad Pass,3,423.0,21500007,269,0,15.0,UTA,0
DET,1610612765,,Shot Clock Turnover,3,363.0,21500007,279,2,0.0,UTA,1
UTA,203497,Gobert,Foul,3,220.0,21500007,302,0,19.5,DET,1
DET,202694,Morris Sr.,Foul,3,164.0,21500007,309,0,14.0,UTA,1
UTA,203504,Burke,Bad Pass,3,157.0,21500007,317,2,17.0,DET,0
UTA,203526,Neto,Traveling,4,348.0,21500007,420,0,17.0,DET,1
DET,202704,Jackson,Foul,4,331.0,21500007,425,0,14.0,UTA,1
UTA,202330,Hayward,Foul,4,200.0,21500007,452,0,14.5,DET,1
DET,1610612765,,Shot Clock Turnover,4,130.0,21500007,462,2,0.0,UTA,1
DET,203484,Caldwell-Pope,Bad Pass,4,102.0,21500007,464,2,8.0,UTA,0
DET,202704,Jackson,Lost Ball,4,41.9,21500007,470,2,14.0,UTA,0
MIA,202355,Whiteside,Traveling,1,574.0,21500008,17,2,8.0,CHA,1
MIA,202355,Whiteside,Lost Ball,1,518.0,21500008,23,2,12.0,CHA,0
MIA,2548,Wade,Foul,1,351.0,21500008,62,1,19.0,CHA,1
MIA,2617,Haslem,Foul,1,306.0,21500008,75,2,16.0,CHA,1
CHA,203469,Zeller,Foul,1,185.0,21500008,94,3,14.0,MIA,1
MIA,1626159,Winslow,Bad Pass,1,76.0,21500008,114,3,11.0,CHA,0
CHA,1610612766,,Shot Clock Turnover,1,31.2,21500008,123,2,0.0,MIA,1
CHA,202391,Lin,Bad Pass,2,602.0,21500008,152,0,13.0,MIA,0
CHA,201587,Batum,Bad Pass,2,391.0,21500008,189,0,11.5,MIA,0
CHA,201587,Batum,Bad Pass,2,365.0,21500008,192,2,10.0,MIA,0
CHA,202391,Lin,Bad Pass,2,216.0,21500008,219,2,12.5,MIA,0
CHA,2744,Jefferson,Lost Ball,2,183.0,21500008,221,0,5.5,MIA,0
MIA,201596,Chalmers,Bad Pass,2,178.0,21500008,222,2,19.0,CHA,0
MIA,2547,Bosh,Bad Pass,3,578.0,21500008,279,0,11.0,CHA,0
MIA,201609,Dragic,Traveling,3,567.0,21500008,272,2,17.0,CHA,1
CHA,201587,Batum,Foul,3,461.0,21500008,296,2,20.0,MIA,1
MIA,2736,Deng,Foul,3,411.0,21500008,312,0,14.0,CHA,1
MIA,201596,Chalmers,Bad Pass,3,207.0,21500008,352,0,7.0,CHA,0
CHA,101107,Williams,Out of Bounds Lost Ball Turnover,3,151.0,21500008,368,0,7.0,MIA,1
MIA,1626159,Winslow,Traveling,3,77.0,21500008,378,1,18.0,CHA,1
MIA,101123,Green,Foul,4,560.0,21500008,427,3,17.0,CHA,1
MIA,101123,Green,Traveling,4,254.0,21500008,468,0,4.0,CHA,1
TOR,200768,Lowry,Bad Pass,1,605.0,21500009,14,0,19.0,IND,0
IND,201588,Hill,Bad Pass,1,569.0,21500009,19,0,19.0,TOR,0
TOR,201942,DeRozan,Lost Ball,1,535.0,21500009,30,2,15.0,IND,0
IND,101133,Mahinmi,Foul,1,484.0,21500009,47,0,16.0,TOR,1
TOR,2449,Scola,Lost Ball,1,463.0,21500009,48,0,3.0,IND,0
IND,101139,Miles,Bad Pass,1,459.0,21500009,49,0,20.0,TOR,0
TOR,2449,Scola,Out of Bounds Lost Ball Turnover,1,454.0,21500009,51,0,19.0,IND,1
TOR,202685,Valančiūnas,Lost Ball,1,382.0,21500009,66,2,1.0,IND,0
IND,201155,Stuckey,Bad Pass,1,271.0,21500009,87,2,14.0,TOR,0
TOR,202335,Patterson,Traveling,1,196.0,21500009,95,0,7.5,IND,1
IND,101139,Miles,Lost Ball,1,157.0,21500009,102,0,21.5,TOR,0
TOR,200768,Lowry,Bad Pass,2,639.0,21500009,165,0,15.0,IND,0
IND,201155,Stuckey,Lost Ball,2,633.0,21500009,166,0,18.0,TOR,0
TOR,1610612761,,Shot Clock Turnover,2,482.0,21500009,201,0,0.0,IND,1
TOR,202709,Joseph,Lost Ball,2,456.0,21500009,205,2,9.0,IND,0
TOR,200768,Lowry,Bad Pass,2,387.0,21500009,214,0,8.5,IND,0
TOR,201960,Carroll,Palming Turnover,2,366.0,21500009,219,0,16.0,IND,1
TOR,2449,Scola,Bad Pass,2,301.0,21500009,230,2,9.0,IND,0
TOR,200768,Lowry,Bad Pass,3,626.0,21500009,298,0,16.0,IND,0
IND,101145,Ellis,Bad Pass,3,596.0,21500009,304,0,19.5,TOR,0
TOR,201960,Carroll,Bad Pass,3,551.0,21500009,308,2,13.5,IND,0
IND,101145,Ellis,Poss Lost Ball Turnover,3,527.0,21500009,311,2,21.5,TOR,1
TOR,2449,Scola,Lost Ball,3,489.0,21500009,314,0,14.5,IND,0
IND,202331,George,Out of Bounds - Bad Pass Turnover,3,486.0,21500009,315,3,21.0,TOR,1
TOR,200768,Lowry,Bad Pass,3,314.0,21500009,353,0,14.0,IND,0
TOR,202335,Patterson,Bad Pass,3,201.0,21500009,368,0,7.5,IND,0
IND,202331,George,Bad Pass,3,165.0,21500009,373,2,12.0,TOR,0
TOR,202709,Joseph,Out of Bounds Lost Ball Turnover,3,55.3,21500009,403,2,19.299999999999997,IND,1
IND,201588,Hill,Traveling,4,657.0,21500009,435,1,5.0,TOR,1
TOR,202709,Joseph,Bad Pass,4,648.0,21500009,439,2,15.0,IND,0
IND,101139,Miles,Traveling,4,513.0,21500009,469,0,1.0,TOR,1
IND,202331,George,Foul,4,320.0,21500009,513,1,16.0,TOR,1
TOR,202685,Valančiūnas,Foul,4,204.0,21500009,535,2,14.0,IND,1
TOR,201942,DeRozan,Foul,4,149.0,21500009,552,2,14.0,IND,1
HOU,203093,Jones,Foul,1,647.0,21500010,12,0,14.5,DEN,1
DEN,202702,Faried,Bad Pass,1,502.0,21500010,36,0,14.0,HOU,0
HOU,2772,Ariza,Bad Pass,1,500.0,21500010,37,2,22.0,DEN,0
DEN,1626144,Mudiay,Bad Pass,1,431.0,21500010,57,3,9.5,HOU,0
DEN,1626144,Mudiay,Foul,1,351.0,21500010,67,3,14.5,HOU,1
DEN,1626144,Mudiay,Lost Ball,1,319.0,21500010,71,0,7.5,HOU,0
DEN,203530,Lauvergne,Foul,1,209.0,21500010,88,0,22.0,HOU,1
HOU,201147,Brewer,Bad Pass,1,147.0,21500010,111,0,10.0,DEN,0
DEN,201589,Arthur,Foul,1,125.0,21500010,120,2,21.0,HOU,1
DEN,2749,Nelson,Bad Pass,1,31.9,21500010,130,2,14.799999999999995,HOU,0
DEN,200751,Foye,Step Out of Bounds Turnover,2,680.0,21500010,139,3,11.5,HOU,1
HOU,201951,Lawson,Out of Bounds - Bad Pass Turnover,2,529.0,21500010,162,3,15.5,DEN,1
DEN,2749,Nelson,Bad Pass,2,438.0,21500010,176,2,6.5,HOU,0
DEN,203999,Jokić,Bad Pass,2,420.0,21500010,182,0,13.5,HOU,0
HOU,203991,Capela,Bad Pass,2,416.0,21500010,183,0,20.0,DEN,0
DEN,1626144,Mudiay,Lost Ball,2,383.0,21500010,192,0,0.0,HOU,0
HOU,201935,Harden,Foul,2,375.0,21500010,194,2,16.0,DEN,1
DEN,202702,Faried,Bad Pass,2,81.0,21500010,247,3,15.0,HOU,0
DEN,1626144,Mudiay,Bad Pass,3,704.0,21500010,260,0,8.0,HOU,0
HOU,201935,Harden,Bad Pass,3,698.0,21500010,261,0,18.0,DEN,0
HOU,1610612745,,Shot Clock Turnover,3,670.0,21500010,268,2,0.0,DEN,1
HOU,201951,Lawson,Bad Pass,3,559.0,21500010,283,0,18.0,DEN,0
DEN,203914,Harris,Out of Bounds Lost Ball Turnover,3,557.0,21500010,284,0,22.0,HOU,1
HOU,2772,Ariza,Step Out of Bounds Turnover,3,550.0,21500010,287,0,17.0,DEN,1
HOU,201935,Harden,Bad Pass,3,532.0,21500010,290,0,19.0,DEN,0
DEN,1626144,Mudiay,Bad Pass,3,482.0,21500010,297,2,16.0,HOU,0
DEN,1626144,Mudiay,Traveling,3,423.0,21500010,305,2,17.0,HOU,1
DEN,1626144,Mudiay,Lost Ball,3,364.0,21500010,317,2,15.0,HOU,0
HOU,203093,Jones,Bad Pass,3,211.0,21500010,353,0,10.0,DEN,0
HOU,201976,Beverley,Bad Pass,3,141.0,21500010,366,2,1.5,DEN,0
HOU,201976,Beverley,Bad Pass,3,81.0,21500010,379,2,9.5,DEN,0
HOU,201951,Lawson,Bad Pass,3,31.1,21500010,386,2,16.5,DEN,0
HOU,201976,Beverley,Bad Pass,4,653.0,21500010,406,0,3.0,DEN,0
