team,player_id,player,type,period,clock,gameId,actionNumber,next_pos_points,shot_clock,opp_team,dead_ball
LAC,202331,George,Offensive Foul Turnover,1,497.0,22000009,51,0,15.0,DEN,1
LAC,201587,Batum,Lost Ball,1,394.0,22000009,69,2,22.0,DEN,0
DEN,203999,Jokić,Bad Pass,1,354.0,22000009,78,2,13.0,LAC,0
DEN,1630267,Campazzo,Bad Pass,1,70.0,22000009,160,0,13.5,LAC,0
LAC,1628379,Kennard,Out of Bounds - Bad Pass Turnover,1,63.0,22000009,162,0,17.0,DEN,1
LAC,202335,Patterson,Out of Bounds - Bad Pass Turnover,2,614.0,22000009,210,0,14.5,DEN,1
DEN,203115,Barton,Lost Ball,2,598.0,22000009,212,3,8.0,LAC,0
LAC,202331,George,Lost Ball,2,486.0,22000009,237,2,18.0,DEN,0
DEN,1627750,Murray,Backcourt Turnover,2,395.0,22000009,281,3,22.0,LAC,1
DEN,203914,Harris,Bad Pass,2,251.0,22000009,315,0,10.0,LAC,0
LAC,1628379,Kennard,Discontinue Dribble,2,114.0,22000009,349,2,22.0,DEN,1
DEN,203999,Jokić,Lost Ball,2,61.0,22000009,362,3,1.0,LAC,0
LAC,201587,Batum,Bad Pass,2,41.9,22000009,452,0,16.5,DEN,0
LAC,202695,Leonard,Out of Bounds - Bad Pass Turnover,3,629.0,22000009,427,0,21.0,DEN,1
LAC,202331,George,Lost Ball,3,452.0,22000009,461,0,0.0,DEN,0
LAC,1627826,Zubac,Lost Ball,3,366.0,22000009,481,0,5.0,DEN,0
LAC,202695,Leonard,Offensive Foul Turnover,3,230.0,22000009,523,0,18.0,DEN,1
DEN,203999,Jokić,Out of Bounds Lost Ball Turnover,3,218.0,22000009,526,2,12.0,LAC,1
LAC,1627826,Zubac,Offensive Foul Turnover,3,179.0,22000009,532,0,15.5,DEN,1
DEN,203999,Jokić,Lost Ball,3,130.0,22000009,538,2,12.0,LAC,0
LAC,101150,Williams,Lost Ball,3,34.1,22000009,574,2,21.5,DEN,0
LAC,202331,George,Bad Pass,4,648.0,22000009,587,2,2.5,DEN,0
LAC,1610612746,,Shot Clock Turnover,4,546.0,22000009,627,3,0.0,DEN,1
DEN,1628408,Dozier,Lost Ball,4,386.0,22000009,624,0,18.0,LAC,0
DEN,1627750,Murray,Offensive Foul Turnover,4,351.0,22000009,640,0,14.0,LAC,1
LAC,202331,George,Out of Bounds - Bad Pass Turnover,4,202.0,22000009,663,0,10.5,DEN,1
LAC,1610612746,,Shot Clock Turnover,4,2.1,22000009,703,0,0.0,DEN,1
CLE,203083,Drummond,Bad Pass,1,685.0,22000010,9,0,8.0,CHA,0
CHA,1628984,Graham,Bad Pass,1,680.0,22000010,11,0,19.0,CLE,0
CLE,1629636,Garland,Bad Pass,1,642.0,22000010,20,0,11.5,CHA,0
CHA,202330,Hayward,Bad Pass,1,404.0,22000010,84,0,16.5,CLE,0
CLE,1626224,Osman,Bad Pass,1,384.0,22000010,89,0,5.0,CHA,0
CHA,1626179,Rozier,Lost Ball,1,331.0,22000010,104,2,13.0,CLE,0
CLE,201580,McGee,Bad Pass,1,119.0,22000010,150,2,12.0,CHA,0
CLE,203083,Drummond,Lost Ball,2,695.0,22000010,189,0,0.0,CHA,0
CHA,1629667,McDaniels,Bad Pass,2,692.0,22000010,191,3,21.0,CLE,0
CLE,203083,Drummond,Lost Ball,2,402.0,22000010,243,2,4.5,CHA,0
CHA,1630163,Ball,Bad Pass,2,288.0,22000010,275,2,10.0,CLE,0
CHA,203469,Zeller,Lost Ball,2,266.0,22000010,301,0,15.5,CLE,0
CLE,1610612739,,Shot Clock Turnover,2,238.0,22000010,286,0,0.0,CHA,1
CHA,1626179,Rozier,Offensive Foul Turnover,2,214.0,22000010,292,2,21.5,CLE,1
